node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,total
271,115465,113284,94697,154984,125675,239619,197204,263301,215577,234683,289557,183817,93503,58439,44774,76593,74468,39796,156854,53849,55488,146332,98489,74494,104406,61352,115063,187915,122576,3792254
272,121145,109816,161683,111985,163079,243465,260991,221418,156378,201699,322547,95110,41418,156405,142157,97111,166351,62415,116512,42542,32037,34425,159964,163212,36327,109567,97882,108577,35328,3771546
273,125211,141173,125614,147433,222470,286273,236331,171349,154398,247430,199645,68085,66161,48488,138286,31165,56861,163958,80740,80995,105619,85004,45532,83392,132289,151301,166123,196210,123870,3881406
274,298710,250628,196846,224091,245674,368957,253769,202155,205416,424741,269178,62145,131869,100437,68414,92925,80518,132207,90151,78546,141234,141529,424283,36129,55445,280895,251358,151708,39599,5299557
275,264234,193812,160850,168915,285003,277553,218762,215868,126572,196337,241423,118875,134839,150499,113671,106460,80193,174058,109269,170492,106089,141643,88485,92883,155437,173965,161498,173007,83048,4683740
276,147557,163649,182506,307202,202332,215496,202394,102862,93906,249020,216771,51313,123889,147371,97676,47239,94727,103346,74461,196807,95314,137756,27953,38000,37548,137671,195651,91779,67155,3849351
277,182098,186813,266523,190094,256608,196939,87833,74298,142652,186931,235803,39217,46841,69059,89107,69883,182414,106787,32921,116096,104133,39022,58319,69345,137480,159544,159998,58833,123101,3668692
278,192554,252488,183035,218638,277941,68876,66594,122674,131621,177452,302494,158915,95798,88403,40045,85390,99998,62062,94787,44224,44102,99385,71997,171435,42796,144523,185995,65233,63884,3653339
279,279771,183213,157795,147190,185824,175860,147334,129838,124736,368253,65879,73222,140297,61019,39048,196446,256244,112980,128615,34534,91238,210708,159298,69090,251436,115959,150893,42787,135998,4235505
280,214733,158362,172768,149938,150721,221302,140862,116709,103287,171739,78047,111538,228594,77271,187961,79612,51287,69488,83292,66818,185705,99995,45948,40473,175855,65712,115599,112476,143532,3619624
281,178586,195736,121571,130640,130854,172303,165954,226275,195581,239503,266557,166632,77634,223594,56621,157344,87037,46249,89882,44533,94591,101423,40350,156358,142753,147452,157180,131988,175331,4120512
282,196343,153401,177799,120816,129490,141082,132854,189321,214262,237277,404257,334871,160817,190038,109196,45886,74677,104048,33072,107567,145365,53232,93629,50686,57453,37422,118963,101130,156137,4071091
283,225520,181128,174105,225852,148288,133743,117436,158596,177861,292120,324624,228004,63312,42260,35574,162386,80331,125866,84579,61826,150532,49306,186225,101112,132279,51441,93784,84477,95437,3988004
284,552261,304529,217378,351626,239051,367223,242368,191092,151158,148140,343747,396762,164584,103523,126430,115555,150068,160953,100597,227787,210698,114599,100551,275267,113737,129560,179478,186336,165190,6130248
