node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,total
328,22,8,0,8,0,9,4,10,3,0,23,0,13,7,0,0,12,3,10,132
329,28,0,11,8,1,25,0,24,18,129,0,66,25,134,0,65,57,14,18,623
330,3,7,0,0,10,11,0,2,0,13,15,0,20,24,7,11,13,0,8,144
331,0,16,0,13,0,1,7,6,14,7,18,0,10,4,0,9,4,4,3,116
332,70,1,17,4,10,37,0,12,75,101,5,16,26,22,13,19,8,66,11,513
333,1,24,0,10,3,71,1,0,146,11,12,56,18,22,0,12,0,7,55,449
334,39,8,5,17,30,0,10,170,7,7,44,29,0,0,55,15,65,62,10,573
335,20,12,17,6,13,9,132,37,0,9,26,10,18,28,8,49,13,27,20,454
336,12,18,0,15,0,24,0,0,16,0,4,8,15,9,0,0,0,4,10,135
337,149,21,29,12,20,0,13,3,24,4,0,15,1,0,6,10,12,0,29,348
