node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,dir_29,dir_30,dir_31,dir_32,dir_33,dir_34,dir_35,dir_36,dir_37,dir_38,dir_39,dir_40,dir_41,dir_42,total
862,108405,78818,77208,84516,82428,81268,83741,85429,79605,96763,94943,88066,102254,110089,100583,110097,124510,125295,154498,147618,138539,149745,161970,171324,203388,207366,301886,476034,495262,329052,288969,159743,142651,231309,423453,322652,359541,407351,412366,342752,440520,270489,251757,8704253
863,84866,90285,108219,104900,75598,72974,86388,83811,76282,79183,83186,83768,86596,96839,113378,89654,114650,107239,125415,107716,134504,132517,153257,189487,196737,240848,347759,365521,372017,289653,117963,127073,142231,271585,162655,225522,233967,158471,195345,199764,247264,266841,150549,6792477
864,95808,90767,78857,77356,81527,92019,84807,78828,91914,82531,83095,77952,90798,81640,93245,85949,96118,138357,109439,108392,128526,173962,131273,164841,164208,194217,337043,353562,391283,183056,85482,123801,166294,144012,226286,220661,136941,240621,108580,264599,275255,173069,240165,6447136
865,188653,97228,129223,85596,113646,162080,87683,91899,132835,113709,164004,158598,169423,169742,150608,181954,134784,143573,157476,166234,192361,189233,197564,303447,254449,261154,374503,460793,431646,110325,168658,161226,185939,290152,291349,360127,342218,271291,295184,303431,150030,260857,279002,8933887
866,440541,461755,415146,525670,394180,416248,554213,492196,489474,337749,321103,318717,394336,399821,405393,337370,415875,325073,257604,222708,276889,294179,300677,302106,297809,307155,347693,318355,424636,201116,146527,419176,170583,464917,516618,591683,296018,161311,329196,176228,176907,331186,236243,15012380
867,454567,515674,624970,475690,452259,476107,407902,401548,442530,464632,347705,369854,328068,301908,302212,377834,269851,266367,272119,302747,374291,267707,234975,232682,224255,241790,280184,260947,262070,228931,140943,424808,171019,761857,468550,411651,294708,143071,441464,240996,172546,300246,307364,14741599
868,255157,154001,113509,120391,124241,163539,134882,176067,231625,153466,234371,200486,162151,164632,195211,298520,175054,163095,297723,183401,194876,213749,223440,288356,247172,298994,456968,440640,489653,269654,487563,187281,197020,339215,359525,289473,410761,145277,321160,284758,245660,217624,230981,10541322
869,1242914,600977,596769,479682,546420,413199,404213,325969,491443,470619,528040,558064,358802,330987,384943,336870,414290,370094,400487,304523,300484,403780,267824,277866,284844,310315,497825,275342,317447,410368,384387,215031,180330,182152,118316,142855,85483,105807,104364,112964,120967,182182,130458,14970696
870,41782,575717,418479,71955,79205,72760,72718,271539,77421,234472,305191,292457,111670,240551,179276,83847,185765,282235,208841,122301,203965,112570,154296,142854,221136,206863,212208,548869,266871,229678,140458,98253,61701,67349,84611,51988,67317,54890,55147,63597,51617,49798,52758,7126976
871,568281,472643,236274,119568,129181,121890,267430,116014,277630,313877,296713,128168,259054,225324,209868,217082,286186,307394,161832,317729,238879,204099,181547,288635,241383,344682,640621,341078,478334,375460,252057,252117,97541,116660,109355,88453,108974,99572,81339,83432,82993,83635,82627,9905611
872,360650,136505,76521,123673,87848,208913,82977,185567,184986,225689,98408,231762,160081,123534,144400,237837,326914,104761,188277,136001,133943,195442,172036,207125,155349,437426,325967,408389,304422,134390,184040,91056,97968,85048,92667,83155,85511,70097,43132,75283,45189,46237,97768,6996944
873,89957,93561,77012,79907,203879,82712,220706,166051,250315,98421,191144,234158,89515,131162,220572,246015,121722,236560,131553,117422,132021,169449,189750,160089,318285,409730,305836,255942,227459,105651,200084,130290,116177,95194,99195,50562,70088,51577,71547,62373,54142,62942,52912,6473639
874,140046,78253,55439,188557,75655,195338,160288,164598,127221,198531,184833,90117,134916,211681,200223,107005,200795,118804,198780,110431,169328,162335,138472,291501,371261,333817,250638,213509,198917,159718,124963,117493,110152,152344,54532,72965,60633,67261,70447,54420,63343,52299,50233,6282092
875,86507,73772,189524,72312,190109,168610,168703,89463,167870,139218,83777,135332,166739,246699,108965,176212,123694,112539,129658,164526,143209,184319,253483,363455,281447,225803,169863,231703,218773,115811,93378,140251,135747,60450,57370,50897,52073,61476,45042,50118,49958,46869,41794,5867518
876,80681,224736,75251,232044,196594,190714,98010,193523,188079,84719,156596,184127,286472,111497,204837,128742,143011,157084,172387,154970,220423,280547,413562,328840,211267,176497,266511,188937,205376,115375,130711,196245,128876,65835,60242,57490,54712,51883,54789,50382,47749,44723,47645,6662691
877,307207,87268,268048,235759,250888,93358,219063,311874,116679,197644,244615,250233,122255,212359,154056,148890,170370,216346,180661,214437,299504,533110,419569,237527,202381,297980,214863,239472,209175,164879,175846,211321,169033,70827,71290,69238,58105,67347,56222,53845,60571,44310,71201,7999626
878,95581,220259,205013,174680,95436,182252,183177,92212,163524,172596,214409,116243,173188,136878,145537,149202,171178,150538,163711,264273,350738,379702,205542,165539,203135,146480,167985,148044,154334,142159,111341,150003,170205,99483,63702,77961,87368,59468,79595,61837,50549,50247,69841,6465145
879,248131,249634,203948,90838,243046,259138,105143,203593,243910,253835,153932,203646,227207,159769,162125,225875,239560,186456,333368,249146,473223,215912,202514,304557,276211,160599,168245,208358,211853,270905,157881,215678,192713,162567,83234,80421,75273,47861,46530,40073,46188,55286,69668,8008050
880,179248,128937,87144,173240,118091,81903,154847,122486,147482,179546,123007,143370,103011,123617,153033,100171,80535,207238,353072,471292,140853,128363,194634,113487,83706,88925,158838,109185,99131,105425,128963,95054,102899,71702,94739,67966,61076,63476,51642,57030,53472,55435,61181,5418452
881,204231,82890,160925,123790,114994,91461,119480,146926,84337,161479,166093,106773,132930,167192,112670,150583,224587,175618,369916,101849,121316,246569,86151,182097,180207,166623,190216,109196,93412,90952,150658,82006,81489,117568,124367,93811,60419,36678,55707,35191,44532,44784,40763,5433436
882,144599,112298,112206,123585,83960,86363,165173,92012,161813,94958,85516,97198,157421,75362,79130,203777,222149,349082,129026,95494,196469,104331,68464,87543,94520,73759,99647,80174,76655,68705,109019,67520,52998,87959,97168,53149,106453,70568,64107,50719,68818,37470,74451,4561788
883,155003,193318,70592,203953,77520,150766,80573,113270,85304,134975,97953,246261,142211,76418,213610,176147,330722,98001,122150,128044,120556,110910,225831,136092,129666,94215,93025,68105,97548,128458,91597,77966,61599,96815,120901,81810,114359,37972,36340,36046,49561,66283,76238,5048684
884,165767,86893,101667,91470,74842,139263,65489,177597,70559,96239,129119,67189,89152,134721,143739,407238,79129,99441,162364,84293,127571,80114,97983,70206,149139,64193,111354,73396,67336,76534,87271,57418,49404,39662,96835,61918,55690,66233,48264,41890,43077,56813,58703,4147175
885,197696,112008,147268,81960,115765,80654,90827,90122,166564,169690,71858,167427,187751,209258,314029,99347,87745,92269,99127,210843,81026,152251,74795,100331,77816,83567,78234,71862,83707,59689,126690,57284,51353,41383,61278,67805,83330,52828,94477,61250,47067,41034,103069,4544334
886,147063,105237,222141,217368,199940,84895,166876,96447,133176,79055,71350,206117,194486,312051,152915,135994,126917,131325,86195,154790,79662,88154,82356,140327,65949,87809,108714,81896,75974,105065,92705,61505,45854,49818,50719,120470,92944,92130,58658,39118,38960,62493,62842,4808460
887,186039,98165,82619,78815,84083,93435,147261,132311,191556,101782,288196,135154,295071,78366,68114,161001,87561,77203,130467,76458,122290,82354,64840,108289,59228,72925,92101,64356,85749,94494,99614,66501,45026,40378,58804,71397,77545,70920,53033,63557,45023,47856,59828,4239765
888,366341,169445,160321,158220,82523,204863,129333,76470,83551,187762,149470,328827,97320,124076,198900,87284,133088,162467,75132,87480,102585,86334,105428,91688,92302,87251,68610,91449,84181,62635,112534,68737,69550,54458,68136,53874,73517,87393,107110,105780,44531,51684,57917,4890557
889,130419,92042,88966,147740,106842,220074,125448,124424,172116,180151,181805,80380,85962,143149,72836,103406,97434,133830,63777,71688,108716,64023,58658,102295,106679,60679,110091,79996,88564,50818,93696,62032,57788,41461,60443,43631,75935,72586,88522,64573,99698,68002,80909,4162284
890,126175,110238,334325,106597,221734,68772,68287,196650,167767,222362,171977,101550,140724,179461,125914,82008,89131,67665,79257,127977,75220,121908,104546,98177,76270,112667,98108,90884,130512,100504,70596,61975,49645,62101,53149,74204,72910,58016,91973,119266,77920,38982,56942,4685046
891,164175,90589,92551,112525,60856,62911,125605,137713,126859,62553,63114,91571,68650,58804,57853,57646,59757,55831,59326,52146,50080,57408,59993,50976,69398,83853,80299,52425,65974,62738,79266,40641,34283,32989,51959,44619,55860,50007,45702,52809,66650,80316,94838,3024118
892,139270,186427,137790,67581,97810,144314,119910,136578,60192,68816,88801,62757,60741,66619,59060,54833,148415,59736,90139,126179,56295,61652,122562,68447,79593,69433,66367,64349,173456,106786,44812,37345,39732,59392,39965,55900,57095,49202,54145,69805,77677,136962,47925,3614865
893,152412,121010,65633,59898,124844,137015,130132,62043,59438,66653,58412,51929,56274,54820,56235,62221,57974,75338,51509,55721,53139,73021,65383,77340,58254,56328,82617,53486,78858,96075,49603,37482,36399,39495,57400,47351,48191,48266,45050,55057,45724,66378,77808,2908216
894,201317,73647,63948,118646,115115,114843,57175,57322,71957,64404,58157,62567,54361,55632,58584,52896,53474,54649,50904,57685,54625,56688,65445,55552,53498,71134,72564,67142,74441,50883,31461,40113,57042,58724,50535,53696,42569,47383,56757,49018,57182,113026,136284,2913045
895,99285,138102,145084,166011,130379,75644,59004,74155,259919,77805,68651,83460,66507,89207,85736,81409,160848,62771,154840,65915,68322,83058,65109,55885,61567,75170,109783,67314,117265,91835,40348,62831,38945,66068,102402,99903,67760,55726,85144,60024,59927,62117,62534,3803769
896,108854,232046,152834,139989,64780,64225,68194,71767,76749,93684,125329,58159,162922,60775,66359,167123,64368,58266,59447,65007,166902,58485,57992,60609,60502,64501,82566,73457,96144,169788,35171,53083,40849,93453,82127,52510,60965,50060,91125,112055,47929,54410,84032,3709592
897,253636,116030,80853,67149,64968,167002,58762,62968,67067,72505,150835,78295,62351,204367,76889,120580,58475,57264,71033,73225,67977,56817,62176,143558,55095,121976,69251,117400,86217,46695,127080,40024,44474,67258,67464,49203,76765,66829,60692,58098,60426,51994,84755,3646478
898,194895,132226,115118,81311,111733,99494,131614,102437,82155,198592,89492,86441,207194,82186,105366,75430,85865,157637,76323,81560,90817,94041,136994,96949,146384,126163,93092,137862,168854,230771,246361,81093,86110,63757,78047,68519,60501,83736,62115,90232,79325,56928,57787,4733507
899,63137,130281,74987,81896,80769,74254,77788,81889,85943,91613,77544,84805,107627,63499,227074,86372,165004,96756,70041,69521,57938,67908,73098,100459,60472,68935,90669,83149,96931,81368,128830,50173,44209,54443,65155,54718,56854,56898,49313,52313,61427,43674,57479,3447213
900,612062,153000,75827,310836,304528,315697,248090,96775,360573,153981,162599,102535,280622,127828,200545,362219,112691,195688,167092,293295,152510,258323,261958,212625,217639,361969,469405,345733,258151,201630,93869,177645,111213,113794,100589,95713,93918,74178,100992,70105,63717,61109,57486,8590754
901,159474,125269,72217,109731,90176,83662,91699,107725,96082,128697,77482,173253,149931,176590,150101,239555,141229,128608,78565,67569,64342,158157,107297,70865,94338,151070,163817,130731,217437,80937,96911,69083,61740,98521,69377,96128,82713,80220,77779,52562,73884,75996,61864,4683384
902,51291,71263,248866,251393,231614,208425,54961,289638,80299,81081,81401,159195,102902,80292,218764,96742,96726,146366,224974,141380,197611,213530,198668,217549,290950,361333,204785,392767,291395,55459,208839,281632,92265,93283,81323,43820,84325,67419,50990,45698,68250,54609,49646,6563719
903,184941,108403,111470,116792,143174,115659,118799,108914,116953,155209,153928,219759,243851,131670,170387,99852,111243,96169,108407,117254,118050,193924,103477,99848,99166,143623,178451,116120,177443,301714,110646,195475,217859,87857,67971,77338,105203,65991,72282,68840,77439,72800,79176,5563527
904,77981,274818,258943,230541,251124,70038,256653,82576,74484,87540,181435,143097,77223,258387,116129,109231,219579,268526,145021,253982,210383,215691,247330,327575,357666,264216,360922,306969,279259,83554,175206,248832,69269,112934,102532,48293,89118,104549,40721,46918,82669,45770,37563,7295247
905,93049,86871,81506,80572,80049,73806,133793,68236,83596,109535,66635,161584,90680,194270,123900,72160,124377,119469,66319,99047,92466,75371,69171,70375,127508,111637,88328,106500,113886,49864,101316,89059,55870,72814,75230,53365,55884,45132,68392,64304,44349,57902,57699,3755876
906,322820,253209,217257,253010,98695,199250,72679,154592,167062,161774,234012,141032,234723,183738,114367,142553,246690,134449,307547,201250,203097,332103,266005,367382,187997,353787,296159,404449,244330,99147,187396,199951,85197,134550,90052,85097,101312,93612,61848,35781,103176,44928,59933,7877998
907,110801,77909,77472,65683,62431,63001,57749,81977,92394,68852,194229,66910,121497,62731,58554,57048,57641,56415,68519,72843,58384,56780,59090,65609,58434,68508,73286,61616,57585,47256,44440,54488,58408,48601,43643,44946,56071,40830,50974,46209,44926,38401,54446,2807587
908,234490,191055,198904,77276,190906,167901,80389,82439,279481,78200,72297,252857,176983,117149,100904,179958,197288,182219,136385,246658,176617,202546,241435,180773,394541,247243,277934,256569,152419,150348,57434,153256,166336,50522,104814,83350,56261,71628,72385,43975,51913,64903,55795,6556736
909,106215,76348,66946,151240,57797,59348,155937,79213,64500,204355,78972,133675,62121,57588,57125,69250,57869,73420,129237,133501,89636,132608,61893,77804,80298,61342,79283,69453,61607,61365,79594,82230,53249,42700,77340,42862,39977,52930,41795,42900,57052,55793,57334,3375702
910,204238,161788,88707,208670,71269,73166,154368,142359,73971,76321,231270,71820,90090,106216,212112,219952,147654,153421,147066,125264,150449,218858,129101,312052,188738,390778,257619,155902,139053,62558,126830,95399,34275,149491,136879,59945,69085,49932,44994,61690,68495,42053,53097,5756995
911,138372,144370,80624,65757,121512,118675,89656,122741,155379,64330,96886,59532,60630,52156,60741,109951,95519,66904,102741,111102,67438,63712,90822,74646,158668,61048,64568,69186,62562,47082,103134,63940,107955,49816,52608,65222,80602,33769,53449,47363,56752,36991,57481,3486392
912,181195,84814,150199,222625,80705,161482,121972,122723,53788,175114,100091,182399,74768,168546,101813,158229,81054,188633,135115,117474,175946,143588,185717,151110,277904,120802,167361,121704,108904,122663,74398,88305,84902,56137,120354,69123,81622,60781,67167,75149,65651,64044,61137,5207208
913,120301,79727,204196,76893,72579,183698,60369,186262,68486,195425,116391,71002,136900,98175,100179,135951,88498,55895,133418,65605,72038,75548,107195,60246,204113,55994,150832,65565,63153,65954,92715,46922,87200,60934,92995,98604,85209,68145,38438,33257,72894,52980,42726,4043607
914,210768,139234,76342,160294,78238,114040,98130,91763,172667,91260,80744,83264,126920,96843,97393,105035,213158,161797,194411,150134,167619,268371,148783,246594,92328,136934,131230,69426,94534,40542,96416,58179,109768,49424,77959,53999,78858,72366,55349,88767,79214,43416,87214,4889725
915,105583,115911,157667,305957,176506,60489,138645,74894,138063,130078,102391,70816,155136,68883,211090,67030,112461,70247,61585,69428,74533,64934,136318,167280,135663,73025,85589,67401,66179,95515,84940,86446,47576,51665,51671,86711,111561,104444,83036,33146,50533,47698,43673,4242397
916,207941,86439,68886,77040,100565,100222,102175,129101,228392,132760,182975,146472,97001,87230,84858,156837,150312,111204,174508,107671,187197,118400,246202,210181,122061,140165,140793,89240,110091,65498,71219,89965,81606,44953,107066,87314,67106,86885,60866,38515,62473,54790,55381,4870556
917,279283,72143,333208,98662,124851,142583,69218,84159,180613,70173,87416,104923,89905,175821,126354,73431,80684,146732,81069,110221,72694,105959,66984,77320,126826,66389,72257,74547,70052,53096,70023,52494,85223,56515,82163,47348,64775,60484,120837,39798,91071,34893,42847,4166044
918,116062,85287,116570,140107,97878,73467,153468,85861,99879,154591,154996,125683,135658,106895,176387,243303,168287,221280,130418,331905,154277,327992,143484,249871,177117,142871,151071,119983,134596,59340,140317,76435,83512,84531,113223,40831,117577,101158,74870,109488,183427,70932,97642,5872527
919,89528,125497,241030,82139,134502,73814,91826,116331,81398,57174,64856,145151,66162,63828,57621,59459,60965,60780,72176,179396,57491,58749,147266,59883,61188,101114,83665,69549,64746,72792,71292,58400,63007,52298,36427,60482,57067,50047,74489,102099,44857,46701,72110,3489352
920,242634,190699,118415,94019,71595,116585,79579,90469,77977,111883,88153,169086,94604,155278,137901,102318,125412,75255,278731,110687,220447,130335,124184,109192,78458,75784,71459,94194,139791,43626,77231,53976,78046,46845,80421,73111,57047,68639,66648,69036,72204,108254,83673,4553881
921,129985,106269,94237,135148,59957,199339,171719,169881,91491,57316,59358,63841,56461,60559,57309,88990,85006,75037,75027,57651,158401,65809,61592,143370,53470,58422,78460,65037,68397,75797,41621,87344,36704,63284,37599,52398,47057,55530,68935,70267,63644,126279,67274,3541272
922,126210,130111,87416,71819,106406,88183,79160,87592,90621,100118,176237,70825,156484,127808,202396,168376,89490,125655,158172,168457,198610,219379,110142,85422,99868,70269,151974,79745,224544,87452,77546,76177,42669,38225,88811,81765,42163,71542,62326,45035,105056,67973,44719,4582948
923,192480,60533,90817,52801,85722,59683,56285,53232,52508,49962,51990,61356,49023,55278,52326,50384,53824,51801,58422,50631,53979,50681,49939,50807,62399,59759,67534,54179,63356,57827,55907,56167,55039,49625,48548,43825,42235,49891,48217,45083,56681,52125,125065,2587926
924,168075,218268,88911,168960,151540,111793,91025,103940,323389,105373,78954,143604,107798,147514,117547,197074,208436,117032,329764,363625,116256,131954,129742,153601,109361,179687,93933,112102,240623,93197,46004,123448,37554,69762,106367,116030,84862,80264,105313,57172,92641,46216,78751,5747462
925,97666,137396,117487,89505,70340,61742,72967,66302,84075,78060,157702,60949,222724,58516,62775,174331,68701,64031,61527,70137,167659,70058,55804,66857,64372,64765,82265,83183,102009,93871,58286,80494,41566,64229,58677,48475,67375,52393,84102,81466,43779,49753,64343,3522714
926,127580,102670,104804,89989,88848,95213,109803,86541,90216,79325,153972,80267,86150,151858,85956,228832,98189,112562,126687,89996,93868,67284,77268,86893,127031,69219,111361,83547,158071,130609,99679,66713,46454,76315,54035,55350,72413,77892,50424,75836,72761,40743,87234,4070458
927,135388,94006,130037,81248,78091,68231,69109,69592,79194,75574,90931,94850,99791,80293,116852,90730,84933,74675,104474,90508,85649,79264,95934,83300,115262,78779,132968,79186,156099,154785,197151,80000,51687,50253,52993,47722,60639,54930,46701,50829,49780,60862,57198,3730478
928,58650,70994,80202,109543,87461,73135,113256,82173,89576,93984,140178,96563,83926,115890,82660,71121,109187,103225,70839,259174,109310,145151,95194,67875,134673,130446,138259,84022,95811,77033,99921,67753,46152,40449,57103,43511,55019,44749,59606,42729,53646,56672,47312,3784133
929,100959,118968,97273,91297,68455,64122,70517,97013,186082,157615,75778,68653,123168,65701,153501,69533,68444,156799,61952,170709,124249,63139,65439,52840,56664,60922,89936,152539,116011,125216,58762,91830,71096,53531,62941,71758,59005,60850,44623,50123,43575,88254,70823,3800665
930,410040,125052,81713,274732,294890,248806,222245,69050,308318,86176,85204,177427,282189,128281,206650,300332,137285,124048,164700,292204,147740,394121,236292,225959,252179,293662,556025,250433,215272,64344,62350,207808,93137,54955,45906,101323,62762,123469,48923,88824,52462,70660,100022,7767970
931,69310,69277,113416,74031,69689,108842,70102,88494,107219,112426,91149,87322,94678,76413,68869,99009,114787,85126,75695,111498,232110,125821,70042,123466,142725,119396,102690,97824,140024,66173,55590,89828,169423,52315,42099,60315,64327,61285,53161,55341,50090,47149,59286,3867832
932,177090,82831,62830,60552,58696,161753,83659,59471,161699,73986,135653,88618,104446,93183,101415,127033,59671,60356,92251,59044,58863,71648,51744,67675,58610,94631,58643,90521,76451,69843,51699,57959,66156,56806,50512,70275,42854,59232,47424,48689,44816,47891,46354,3293533
933,81696,72102,201196,205410,210687,149583,131699,228713,69294,150021,81974,150243,152156,76465,229478,88645,101316,126583,271485,115427,234239,149863,134105,195827,250845,394462,210672,335679,246037,147748,50631,102640,172085,42221,69573,40988,85429,60232,72762,50615,72772,57055,72618,6143271
934,70930,132119,85564,85070,95793,70184,75442,92532,113437,81734,91446,86854,76859,61299,103260,102304,86783,202674,112036,206339,130207,62388,98839,129382,94158,106350,115436,107479,100301,72136,54457,157066,81223,55646,37676,68053,56151,51743,64830,60907,58187,50261,52072,3897607
935,123946,171474,113110,204350,126584,123332,134243,181358,117433,149176,326503,95222,90390,181831,84121,79337,77560,195731,165265,148268,107211,267436,256031,90622,92775,251245,186148,235689,130417,82298,88642,101692,80200,94867,91985,87904,67852,80425,57246,74800,92766,77091,87250,5671826
936,85427,185625,157145,216484,164164,73922,153255,76032,75219,83887,111297,117036,70611,254273,94085,132491,116954,171377,98324,194900,160024,134318,178975,164571,273176,183472,170096,187967,167175,54689,125030,53329,68873,109680,43404,58105,70315,72222,71638,76820,46942,68928,57565,5229822
937,150279,80227,86259,97958,83747,172351,100914,117116,202913,107736,97071,193531,152695,162681,185490,81684,191512,160650,225508,179052,70578,101799,134893,120942,164349,118032,106836,224851,111764,60707,91323,101100,88940,52814,115474,60911,85212,65558,71896,68125,80631,43120,58669,5027898
938,120314,82151,77974,209103,74016,77912,132070,68330,204391,174877,101723,146486,63702,91330,68553,123527,93543,63935,193406,138858,103595,155699,60699,124402,67927,78599,76314,104084,59836,47072,72641,112336,45045,45712,73404,82865,50806,72977,54613,65314,64599,47741,64793,4037274
939,189958,186067,155367,119897,109378,167429,107193,61111,70637,107852,70857,74360,251430,117062,95664,190225,161125,169354,126032,164890,88787,136238,149004,262035,155655,271651,276266,221492,174319,67517,68896,61485,69536,98060,44370,114933,39221,49225,42055,72345,48416,66197,56328,5329919
940,104663,74627,86413,83857,81299,81068,117654,80008,80120,74382,74810,66950,109862,111815,73860,229718,94638,136950,86576,67450,79976,126228,101382,83178,82106,82949,94508,84539,79453,58450,48397,52679,47590,64050,37421,52151,68865,56024,43196,51834,61061,51875,49401,3474033
941,82408,67713,92450,231571,58773,125820,58091,114738,70350,57381,53636,177063,59204,55839,66389,158795,67003,149210,61279,51750,73980,56445,77584,57285,81468,58561,70905,96248,57034,71139,70780,47379,45133,75864,75508,47710,104296,47982,44415,47772,44401,51890,49279,3312521
942,221599,141368,213197,72089,148953,100085,67222,102520,107927,96462,66291,210376,178685,95453,129743,157247,96663,198850,216446,113412,116215,138188,199506,162255,317311,119884,235297,158272,114087,73205,126848,58942,46449,61504,102963,41285,95620,101815,39315,50219,46017,64264,60822,5264871
943,235395,139822,76716,82782,97611,142250,80920,154270,75437,82704,63551,93655,91998,72842,125059,157462,169010,95475,128999,127298,124209,91053,137252,75398,171110,134774,82984,82365,105410,53697,51469,50957,78096,57236,75496,62820,40547,83838,53633,71138,51695,66793,73911,4169137
944,77458,74826,206837,171047,123515,57911,117636,50151,52370,50034,129948,51175,86955,60409,168911,67411,73295,92412,57091,55239,54815,49390,54366,91089,62289,103243,71264,56721,54016,94031,71652,49042,41006,52512,53502,95050,75606,71015,43690,48903,46071,65129,57479,3286512
945,249215,161737,151310,182369,65566,183284,105212,130429,277179,218240,365869,111930,121741,106656,254217,98489,198945,150639,94278,142554,151677,184528,161834,230031,241855,153720,271619,83197,149894,56337,131695,48549,97484,43608,87888,83383,148378,92247,81542,78304,80652,36805,83002,6148088
946,354397,90580,252721,82841,112620,110666,107349,73266,90846,72686,113994,91400,133102,171639,75567,148159,210935,229953,203990,128924,107105,197256,70726,117275,121391,76818,96146,102007,83630,82550,52969,76038,53113,74227,72608,66798,67565,133121,82734,76065,60242,84644,67591,4878254
947,131815,157540,62155,148572,60049,87025,57149,56485,60159,79947,82999,66195,168123,106588,99150,61311,143135,53307,53530,63422,82091,51345,71934,150861,171094,61989,60739,54298,62129,37986,57031,49746,57541,53383,71049,34930,57240,44746,54607,91567,116978,56738,54666,3403344
948,175121,122714,333708,84027,81473,86906,115950,94211,93702,201507,88538,223125,93213,155575,102486,109214,126790,81721,100183,254769,130987,138090,296354,120969,128477,198581,172186,143488,142018,69931,126017,61961,87729,55191,76766,65145,59841,42156,126849,99765,37677,72640,65301,5243052
949,265880,95832,99915,117529,130737,103057,84367,74957,178355,112329,93091,95128,170384,96121,170549,87382,70031,105432,118324,90748,141636,135327,133504,128549,192023,107912,79000,77569,96638,49997,72679,50787,57776,54603,92906,83502,70452,56419,47300,120404,82846,81583,108239,4481799
950,132207,62856,153291,60410,87816,65483,64341,81966,86528,127899,69787,91010,97170,60677,61746,172524,57249,54506,54603,109079,72169,68049,67006,142206,57949,50873,70597,63426,103566,61983,43507,53709,47432,79670,40951,62780,47703,41058,50124,85359,46732,99725,57771,3265493
951,121546,153816,69375,64872,74018,117909,82284,106988,171457,107288,82430,93638,146846,101048,98226,102691,104716,78831,111791,107095,101188,120943,105359,208047,177031,149278,115862,118735,136335,105589,47589,69393,75418,69465,63471,62423,43024,40866,51870,66622,50888,45366,68117,4189744
952,245396,111927,115830,83254,86421,67640,60852,99535,83593,110589,72853,221099,76354,95513,132908,71116,70590,88460,73358,108145,156226,103173,141096,79149,111725,58587,68565,89110,181852,50372,55004,63472,100879,66511,53880,53892,40942,59699,49032,96068,53789,73451,126806,4008713
953,104315,163575,112488,184204,145832,196931,110520,247169,302441,80267,75076,177539,101737,95816,92712,196505,102649,175823,172886,74634,95701,103233,70001,211538,72899,71399,118877,70406,100778,77640,51262,137179,45504,101861,95326,99498,84172,82694,142612,106836,46365,50553,89655,5039108
954,205750,128678,150320,84389,139008,78231,75958,175676,93283,114422,235401,165783,236985,147064,300419,308141,95531,122258,199346,103493,190271,186988,195474,193700,108576,152409,160908,142727,316986,49370,113663,113904,107938,82852,120342,46075,106484,55269,73297,105719,91954,65947,114138,6055127
955,114996,106245,75334,68981,61315,69241,81040,87395,86650,56660,141881,87749,78444,85837,57258,65230,70401,63237,94173,65943,116306,84763,123054,68771,52047,56563,87995,66335,107702,87450,67226,65561,53440,65248,46293,52942,41069,60006,38404,56078,42774,95189,41799,3195025
956,136030,141150,79167,78847,105788,106156,98763,103493,199074,103759,80650,75706,83050,109940,86950,119246,213474,78129,165538,99847,105083,85605,129842,184848,159073,103358,87616,116699,304140,130603,216362,110886,67762,61233,61627,50892,57459,54477,71958,70397,55796,82445,79775,4712693
957,57426,75764,113097,84030,58786,58074,80859,186064,124913,65775,84928,63249,61676,58001,69322,126456,71815,65990,128421,74576,64140,89374,74546,57768,76208,56159,84259,59196,123702,77211,58299,73783,68408,49886,68066,52398,44986,52431,55718,44193,52280,62704,43019,3197956
958,119638,128767,122780,146926,71787,78266,69199,106595,227500,99934,77329,65951,71695,119561,135435,239241,77402,137927,118796,179924,125475,83805,93368,67740,69490,77304,97328,157959,128448,114392,52378,86846,96647,46597,70951,52356,60807,77273,49038,59493,115200,66690,69796,4314034
959,211472,173846,144112,154747,157396,105126,128249,157336,171919,111158,142886,237211,202424,156008,211362,164720,366007,168528,118157,143085,229909,165251,541137,234873,114653,125255,160296,148568,231752,58536,35567,45091,175805,77064,99165,95926,55709,87607,108145,82447,64435,103311,99936,6566187
960,57555,327656,299910,76433,72534,79425,75801,411654,78686,349536,263501,409049,86278,223427,318195,96367,290534,219465,356493,126356,227789,95734,147334,256038,212889,251784,244318,632619,152258,31401,61710,94839,100248,223556,47948,56218,122059,42296,60687,42490,52133,54728,43259,7473190
961,73113,71185,87199,65289,64634,88383,103750,85192,51819,53329,62346,81935,53186,58973,56223,59944,54181,52799,55215,47510,62226,59267,54133,57733,56304,76237,92185,63318,78609,49918,45549,83772,44680,43496,41265,39775,38145,44667,42709,37992,40763,41412,48867,2569227
962,74283,84737,84617,74530,88899,68585,86449,71661,78656,84952,63881,63347,99834,195636,170460,77016,61025,95991,87488,73838,68078,79042,76250,93320,83490,65149,128345,71462,85016,61442,49164,59159,55242,52983,42961,37121,47780,57374,50019,52068,45700,49225,92610,3288885
963,71503,149205,129119,116171,80069,140082,140797,79763,114849,150447,117742,85538,114192,85071,105512,122786,128731,94528,121143,191647,222122,352266,142242,91546,113079,94191,111556,118271,164558,77612,35912,85791,139698,73099,41031,49433,71709,47685,48421,69963,43658,48072,99246,4680056
