node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,total
117,62000,55000,79000,28000,58000,47000,118000,83000,43000,44000,32000,47000,46000,43000,45000,22000,24000,44000,19000,939000
118,27000,19000,21000,52000,19000,17000,32000,28000,29000,32000,29000,26000,38000,32000,23000,28000,22000,22000,32000,528000
119,24000,35000,25000,72000,16000,36000,52000,69000,48000,41000,34000,28000,44000,45000,41000,45000,22000,22000,41000,740000
120,25000,21000,18000,17000,41000,20000,31000,27000,26000,26000,29000,29000,27000,37000,27000,24000,29000,20000,19000,493000
121,41000,29000,20000,18000,19000,65000,44000,40000,50000,47000,36000,31000,28000,43000,45000,39000,44000,20000,21000,680000
122,20000,20000,17000,17000,16000,20000,23000,26000,27000,24000,25000,26000,25000,24000,33000,26000,21000,26000,21000,437000
123,27000,18000,16000,17000,16000,38000,45000,39000,39000,44000,33000,40000,28000,26000,40000,40000,35000,41000,20000,602000
124,18000,17000,16000,15000,15000,14000,21000,21000,23000,25000,22000,21000,24000,25000,23000,30000,24000,20000,23000,397000
125,22000,17000,15000,16000,15000,30000,42000,34000,35000,41000,39000,33000,36000,25000,25000,36000,36000,34000,36000,567000
126,19000,16000,16000,16000,15000,15000,20000,21000,21000,21000,21000,21000,21000,22000,22000,23000,23000,21000,20000,374000
127,29000,26000,20000,16000,15000,14000,35000,27000,33000,30000,44000,39000,26000,33000,24000,23000,36000,35000,31000,536000
128,17000,16000,14000,15000,14000,14000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,337000
129,25000,24000,22000,18000,16000,14000,30000,33000,30000,31000,26000,40000,34000,26000,35000,22000,23000,34000,31000,514000
130,29000,88000,37000,75000,17000,74000,120000,43000,49000,43000,48000,31000,27000,25000,23000,43000,45000,22000,45000,884000
131,19000,19000,25000,17000,16000,16000,24000,24000,22000,25000,31000,25000,26000,26000,26000,26000,25000,20000,25000,437000
132,39000,22000,70000,23000,44000,20000,38000,36000,34000,38000,39000,37000,36000,24000,37000,36000,21000,20000,19000,633000
133,44000,79000,16000,79000,24000,44000,47000,69000,43000,35000,44000,47000,26000,24000,25000,24000,42000,42000,21000,775000
134,19000,19000,16000,16000,21000,15000,22000,22000,22000,24000,23000,27000,23000,25000,24000,25000,23000,21000,21000,408000
135,19000,21000,16000,18000,62000,18000,34000,31000,33000,31000,37000,32000,32000,36000,24000,34000,33000,20000,20000,551000
136,43000,28000,35000,15000,46000,14000,48000,45000,51000,41000,31000,42000,43000,27000,24000,23000,21000,43000,43000,663000
137,17000,16000,15000,15000,15000,14000,20000,21000,21000,20000,21000,21000,23000,20000,22000,22000,21000,21000,20000,365000
138,15000,19000,15000,18000,35000,17000,27000,31000,30000,29000,29000,35000,30000,30000,34000,22000,32000,26000,20000,494000
139,33000,24000,22000,31000,14000,32000,42000,39000,41000,46000,39000,28000,41000,44000,24000,22000,23000,22000,38000,605000
140,17000,16000,14000,15000,14000,14000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,337000
141,19000,19000,14000,16000,14000,16000,26000,23000,24000,31000,25000,27000,36000,28000,28000,28000,22000,28000,25000,449000
142,32000,29000,25000,22000,21000,17000,36000,39000,39000,38000,41000,39000,26000,38000,41000,24000,22000,22000,19000,570000
143,38000,84000,85000,17000,27000,73000,120000,43000,50000,45000,45000,28000,26000,26000,24000,48000,43000,20000,46000,888000
144,19000,16000,17000,29000,16000,16000,24000,21000,24000,24000,23000,25000,23000,24000,27000,22000,23000,23000,19000,415000
145,20000,21000,17000,52000,19000,18000,29000,30000,29000,27000,32000,34000,31000,29000,32000,23000,29000,29000,21000,522000
146,37000,53000,24000,28000,78000,24000,43000,41000,36000,36000,39000,41000,28000,37000,38000,23000,21000,20000,21000,668000
147,40000,17000,44000,15000,40000,81000,51000,67000,43000,38000,44000,44000,28000,26000,23000,22000,45000,44000,20000,732000
148,17000,17000,15000,14000,14000,15000,20000,20000,21000,22000,23000,21000,22000,21000,20000,21000,20000,21000,21000,365000
149,19000,17000,14000,17000,15000,31000,26000,24000,27000,28000,25000,28000,34000,27000,27000,29000,23000,27000,27000,465000
150,25000,22000,18000,21000,27000,66000,37000,36000,38000,35000,37000,35000,36000,25000,38000,34000,23000,22000,20000,595000
151,26000,14000,24000,15000,36000,42000,51000,45000,45000,42000,36000,42000,41000,25000,23000,24000,22000,44000,41000,638000
152,17000,15000,15000,15000,14000,14000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,337000
153,21000,21000,16000,16000,14000,15000,24000,25000,23000,24000,27000,26000,24000,28000,25000,25000,27000,22000,25000,428000
154,16000,39000,20000,19000,15000,20000,36000,32000,34000,33000,37000,31000,31000,34000,26000,31000,32000,22000,19000,527000
155,37000,23000,32000,22000,14000,23000,43000,39000,41000,44000,38000,29000,41000,42000,25000,24000,21000,20000,43000,601000
156,55000,28000,50000,61000,76000,58000,121000,88000,46000,41000,31000,47000,43000,43000,44000,22000,21000,42000,19000,936000
157,25000,19000,21000,18000,17000,40000,28000,28000,27000,27000,27000,36000,27000,33000,29000,22000,25000,20000,21000,490000
158,27000,19000,26000,39000,21000,37000,48000,38000,35000,44000,31000,39000,25000,25000,40000,42000,40000,39000,21000,636000
159,19000,17000,16000,15000,15000,15000,22000,20000,22000,21000,20000,22000,21000,23000,21000,22000,22000,21000,20000,374000
160,29000,31000,19000,22000,19000,17000,33000,34000,33000,31000,27000,36000,33000,24000,30000,24000,23000,32000,33000,530000
161,20000,68000,34000,28000,16000,23000,48000,69000,48000,43000,32000,27000,43000,44000,46000,41000,22000,22000,41000,715000
162,20000,15000,18000,16000,17000,16000,24000,24000,25000,26000,26000,28000,27000,27000,28000,26000,22000,24000,20000,429000
163,15000,32000,20000,15000,22000,15000,41000,34000,35000,38000,38000,26000,35000,26000,25000,35000,39000,38000,35000,564000
164,17000,16000,15000,14000,14000,14000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,337000
165,25000,19000,21000,14000,19000,18000,31000,30000,29000,31000,34000,26000,36000,32000,24000,27000,21000,22000,30000,489000
166,39000,17000,17000,65000,28000,16000,41000,40000,50000,42000,42000,31000,28000,44000,44000,42000,39000,20000,19000,664000
167,18000,17000,15000,14000,16000,15000,21000,22000,22000,22000,25000,23000,24000,28000,24000,25000,24000,20000,22000,397000
168,29000,22000,15000,14000,23000,16000,32000,35000,34000,32000,38000,37000,26000,32000,23000,23000,33000,35000,34000,533000
169,161000,150000,147000,131000,122000,136000,119000,337000,125000,130000,125000,116000,128000,90000,91000,92000,92000,90000,89000,2471000
170,22000,77000,37000,49000,43000,30000,19000,268000,69000,28000,22000,23000,26000,59000,58000,52000,53000,55000,54000,1044000
171,26000,61000,22000,29000,25000,19000,20000,80000,51000,75000,37000,30000,51000,118000,46000,48000,46000,47000,47000,878000
172,39000,37000,66000,22000,19000,33000,23000,230000,39000,26000,65000,40000,20000,66000,60000,51000,51000,55000,51000,993000
173,50000,28000,29000,19000,43000,20000,22000,257000,36000,53000,22000,58000,29000,58000,52000,50000,52000,52000,43000,973000
174,73000,24000,19000,52000,29000,47000,25000,74000,30000,22000,29000,20000,77000,119000,48000,43000,44000,41000,44000,860000
175,103000,19000,48000,33000,20000,22000,29000,71000,26000,49000,47000,25000,22000,119000,50000,45000,41000,42000,43000,854000
176,19000,99000,24000,24000,51000,54000,32000,73000,26000,22000,20000,35000,45000,118000,45000,38000,37000,42000,42000,846000
177,23000,68000,90000,20000,30000,24000,35000,76000,24000,46000,27000,45000,19000,118000,50000,35000,44000,35000,41000,850000
178,28000,44000,29000,62000,22000,59000,37000,162000,22000,20000,35000,19000,26000,59000,55000,58000,45000,51000,48000,881000
179,38000,36000,20000,36000,58000,24000,36000,190000,22000,33000,19000,22000,54000,53000,60000,44000,52000,52000,46000,895000
180,61000,28000,55000,27000,31000,81000,47000,84000,20000,19000,24000,29000,22000,117000,50000,48000,37000,34000,41000,855000
181,75000,20000,24000,22000,22000,26000,54000,167000,19000,27000,32000,34000,34000,63000,54000,46000,49000,49000,41000,858000
182,111000,79000,21000,23000,42000,41000,26000,77000,23000,21000,19000,28000,31000,46000,48000,64000,46000,41000,40000,827000
183,23000,53000,66000,19000,25000,21000,31000,75000,23000,31000,23000,35000,54000,48000,69000,43000,39000,45000,43000,766000
184,28000,38000,27000,56000,20000,40000,31000,162000,21000,19000,29000,69000,27000,53000,51000,57000,41000,56000,46000,871000
185,37000,30000,19000,34000,51000,22000,36000,194000,20000,28000,68000,22000,43000,56000,55000,36000,62000,46000,43000,902000
186,45000,24000,41000,23000,28000,56000,38000,88000,19000,54000,24000,26000,21000,50000,66000,44000,44000,37000,38000,766000
187,63000,19000,22000,20000,21000,25000,45000,170000,69000,27000,36000,39000,29000,52000,52000,49000,52000,36000,38000,864000
188,104000,99000,90000,70000,64000,85000,59000,337000,77000,78000,70000,66000,78000,47000,51000,47000,41000,41000,41000,1545000
189,19000,55000,29000,35000,26000,24000,70000,276000,52000,27000,21000,20000,23000,43000,41000,55000,51000,47000,39000,953000
190,22000,44000,21000,24000,23000,62000,19000,70000,43000,51000,32000,24000,36000,47000,38000,41000,41000,57000,42000,737000
191,29000,32000,42000,21000,72000,29000,20000,234000,33000,24000,47000,31000,19000,44000,54000,59000,40000,54000,41000,925000
192,38000,26000,26000,75000,45000,19000,22000,259000,30000,36000,20000,42000,24000,49000,54000,43000,45000,36000,38000,927000
193,53000,21000,68000,49000,24000,32000,24000,64000,28000,21000,25000,19000,48000,47000,46000,39000,40000,57000,37000,742000
194,71000,75000,34000,30000,19000,21000,24000,66000,24000,35000,39000,23000,21000,36000,38000,46000,60000,39000,41000,742000
195,105000,50000,28000,31000,27000,23000,46000,267000,44000,24000,20000,19000,21000,60000,39000,39000,39000,54000,57000,993000
196,22000,37000,19000,25000,21000,72000,75000,78000,34000,40000,27000,23000,29000,45000,33000,35000,40000,47000,48000,750000
197,28000,28000,38000,20000,49000,25000,19000,227000,28000,21000,36000,26000,69000,68000,40000,36000,57000,56000,38000,909000
198,39000,24000,22000,52000,26000,77000,20000,260000,26000,30000,19000,36000,25000,38000,39000,47000,54000,36000,51000,921000
199,44000,19000,73000,31000,22000,27000,22000,74000,25000,20000,24000,53000,43000,39000,37000,44000,33000,46000,48000,724000
200,62000,83000,30000,26000,78000,19000,23000,70000,24000,29000,28000,22000,20000,44000,43000,28000,28000,46000,48000,751000
201,68000,57000,20000,21000,43000,32000,25000,56000,22000,19000,42000,28000,29000,39000,43000,40000,37000,38000,47000,706000
202,19000,42000,44000,58000,25000,20000,28000,53000,21000,28000,23000,37000,35000,42000,45000,35000,42000,36000,50000,683000
203,22000,32000,24000,53000,19000,38000,29000,158000,20000,73000,35000,49000,23000,64000,36000,57000,44000,33000,28000,837000
204,28000,26000,92000,30000,46000,21000,32000,191000,19000,28000,57000,20000,32000,37000,55000,51000,34000,33000,48000,880000
205,39000,21000,34000,22000,26000,39000,34000,61000,42000,37000,21000,25000,19000,42000,37000,39000,44000,37000,50000,669000
206,48000,94000,21000,19000,20000,22000,38000,165000,61000,25000,28000,32000,26000,60000,50000,33000,32000,32000,48000,854000
207,71000,81000,67000,56000,50000,58000,42000,337000,54000,51000,48000,43000,50000,35000,36000,35000,35000,35000,35000,1219000
208,93000,36000,41000,65000,22000,19000,25000,70000,20000,27000,22000,31000,37000,42000,46000,41000,30000,38000,33000,738000
209,22000,29000,23000,33000,72000,34000,26000,163000,19000,52000,29000,40000,21000,35000,60000,30000,54000,47000,36000,825000
210,26000,24000,63000,27000,46000,20000,30000,193000,72000,25000,45000,19000,30000,37000,58000,32000,62000,49000,32000,890000
211,36000,19000,26000,21000,25000,37000,32000,77000,43000,40000,20000,22000,51000,45000,46000,39000,38000,29000,32000,678000
212,47000,73000,20000,80000,19000,21000,35000,162000,46000,22000,25000,27000,25000,56000,55000,48000,29000,28000,31000,849000
213,63000,64000,46000,55000,53000,42000,42000,337000,45000,39000,38000,37000,40000,35000,33000,32000,32000,32000,34000,1099000
214,76000,42000,25000,28000,25000,22000,41000,271000,36000,21000,19000,66000,20000,34000,53000,55000,52000,29000,26000,941000
215,19000,30000,62000,22000,20000,59000,55000,62000,31000,36000,24000,22000,26000,49000,35000,41000,38000,37000,26000,694000
216,22000,26000,34000,19000,46000,23000,71000,239000,25000,20000,30000,26000,48000,32000,54000,65000,31000,57000,27000,895000
217,27000,21000,21000,48000,26000,54000,19000,258000,25000,28000,68000,40000,22000,48000,56000,27000,51000,25000,30000,894000
218,34000,68000,62000,33000,21000,25000,20000,64000,24000,19000,22000,39000,34000,42000,38000,39000,40000,35000,24000,683000
219,50000,61000,27000,24000,50000,47000,22000,50000,22000,26000,36000,20000,19000,41000,37000,40000,39000,35000,35000,681000
220,64000,52000,19000,20000,27000,27000,22000,48000,21000,35000,37000,25000,24000,33000,38000,41000,31000,46000,42000,652000
221,85000,27000,59000,21000,19000,60000,50000,66000,26000,31000,23000,20000,25000,41000,30000,29000,36000,37000,37000,722000
222,22000,24000,28000,73000,44000,22000,48000,235000,24000,19000,39000,24000,39000,31000,27000,53000,56000,31000,57000,896000
223,26000,19000,20000,47000,27000,48000,69000,261000,23000,27000,57000,34000,21000,30000,31000,48000,54000,26000,57000,925000
224,37000,65000,64000,28000,20000,23000,19000,65000,23000,45000,21000,34000,30000,39000,28000,38000,26000,38000,38000,681000
225,46000,71000,24000,23000,51000,59000,20000,61000,21000,27000,29000,19000,46000,39000,24000,24000,43000,37000,35000,699000
226,57000,43000,55000,19000,26000,24000,22000,44000,20000,31000,29000,23000,25000,48000,37000,29000,35000,39000,27000,633000
227,51000,31000,37000,44000,21000,50000,23000,43000,19000,25000,20000,26000,30000,45000,29000,43000,29000,40000,33000,639000
228,19000,26000,21000,34000,50000,30000,24000,161000,66000,40000,25000,34000,20000,29000,57000,50000,24000,24000,53000,787000
229,22000,20000,58000,24000,31000,19000,27000,192000,62000,22000,36000,63000,29000,29000,52000,53000,26000,26000,54000,845000
230,28000,60000,26000,20000,23000,32000,30000,47000,30000,30000,19000,22000,30000,37000,35000,39000,39000,28000,39000,614000
231,38000,68000,19000,60000,68000,20000,34000,170000,42000,21000,23000,28000,22000,54000,27000,29000,26000,49000,48000,846000
232,52000,57000,42000,40000,52000,39000,42000,337000,41000,36000,35000,46000,36000,30000,30000,30000,30000,30000,30000,1035000
233,61000,39000,23000,25000,24000,21000,38000,269000,33000,20000,64000,49000,19000,53000,28000,24000,25000,47000,48000,910000
234,108000,24000,20000,32000,47000,26000,23000,161000,55000,35000,23000,41000,19000,28000,57000,25000,54000,48000,27000,853000
235,22000,19000,46000,23000,29000,78000,24000,191000,49000,21000,31000,45000,25000,58000,26000,57000,54000,26000,26000,850000
236,26000,61000,24000,19000,21000,26000,27000,69000,37000,34000,47000,20000,37000,43000,34000,35000,34000,25000,27000,646000
237,37000,56000,85000,55000,46000,19000,31000,166000,34000,20000,23000,24000,21000,54000,55000,50000,23000,25000,25000,849000
238,52000,47000,39000,39000,35000,36000,39000,337000,36000,33000,43000,39000,33000,29000,29000,28000,29000,29000,30000,982000
239,56000,32000,22000,23000,22000,20000,37000,266000,29000,19000,50000,39000,72000,54000,56000,50000,24000,23000,26000,920000
