node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,total
274,13,0,23,21,68,76,141,42,54,77,39,67,26,11,0,8,43,3,10,10,18,16,4,0,10,13,121,74,10,998
275,106,42,39,101,136,41,48,59,20,45,41,94,115,38,13,37,68,291,36,25,30,38,31,106,15,64,9,60,13,1761
276,1,0,48,16,21,65,80,6,15,22,26,10,12,151,10,11,4,1,0,45,16,32,0,0,16,23,39,28,10,708
277,25,20,5,57,24,61,34,6,4,20,97,0,0,0,7,47,4,31,0,18,30,23,20,13,42,21,20,16,35,680
278,15,17,69,28,64,43,13,0,12,1,70,13,0,10,0,9,0,15,15,16,31,26,0,165,10,9,9,0,0,660
279,31,79,0,0,22,40,2,25,25,37,0,0,8,10,10,10,90,31,64,10,22,12,158,31,43,15,28,15,7,825
280,15,63,10,0,20,10,0,8,2,20,11,41,9,0,61,0,10,0,3,10,14,21,34,0,38,10,6,19,38,473
281,6,10,1,10,12,1,6,0,2,74,0,99,9,31,1,1,2,10,17,26,10,3,10,16,9,25,75,30,12,508
282,12,24,10,17,21,0,0,21,0,32,5,30,0,1,17,10,17,9,0,24,4,3,66,5,3,20,8,4,2,365
283,16,8,19,3,6,13,1,15,1,56,58,12,0,0,0,18,7,10,88,8,47,18,1,1,6,0,5,7,10,434
284,496,69,61,19,33,64,23,54,21,37,50,50,10,3,61,2,22,13,59,7,9,12,49,77,39,55,54,0,36,1485
285,41,38,39,97,62,52,187,69,31,86,104,66,10,0,69,89,24,10,10,46,143,23,48,37,10,90,3,23,91,1598
286,11,206,68,63,116,63,0,10,0,50,7,0,14,0,3,9,0,34,0,14,10,1,52,0,22,18,0,56,32,859
287,20,6,101,34,128,71,93,8,6,39,15,23,10,24,0,0,0,10,133,21,0,5,7,10,30,12,127,20,65,1018
288,15,24,4,19,64,56,45,136,18,20,71,9,11,0,26,22,20,22,15,0,0,27,0,9,12,109,2,37,0,793
289,0,0,11,13,19,68,14,23,62,119,16,15,10,10,41,0,0,26,26,0,0,16,0,24,42,0,0,22,66,643
290,14,0,10,0,11,52,39,21,49,267,62,10,20,34,0,15,28,3,10,5,3,0,0,27,10,13,81,30,0,814
291,238,54,83,91,12,35,18,11,165,46,134,76,41,15,46,9,70,49,99,37,57,5,66,59,41,45,42,122,26,1792
292,17,16,10,5,39,37,51,102,25,49,167,51,5,43,20,4,5,0,10,9,49,12,3,47,23,24,53,0,8,884
293,0,20,16,36,31,23,142,31,30,25,21,26,10,0,13,19,10,51,0,89,29,0,14,2,11,32,16,25,0,722
294,23,12,50,59,3,42,46,62,29,20,34,129,22,31,12,19,10,1,34,25,20,10,46,19,11,20,17,0,17,823
295,6,49,114,5,73,50,33,30,6,9,6,10,20,10,17,154,13,36,1,8,10,1,485,17,30,10,63,13,10,1289
296,58,24,39,28,16,32,15,5,2,6,69,0,12,0,75,0,10,1,22,1,2,75,10,23,28,7,16,20,10,606
297,17,12,20,6,65,10,6,12,10,13,41,0,10,0,0,0,27,20,14,33,11,20,0,10,23,0,64,20,10,474
298,6,72,38,10,0,26,17,12,12,59,12,18,0,19,4,72,0,10,177,26,0,24,40,36,1,0,67,9,31,798
299,13,28,6,1,10,11,17,3,1,55,19,10,106,0,26,17,24,15,20,2,10,10,2,13,30,33,10,10,9,511
300,10,10,23,2,4,0,13,17,1,17,13,62,3,86,28,11,11,1,5,5,4,56,5,0,10,0,23,9,9,438
301,29,0,5,1,0,17,20,1,0,73,21,13,10,0,10,3,27,28,7,23,0,34,7,8,0,38,41,10,0,426
302,24,10,13,11,18,5,20,0,20,39,27,28,6,2,0,3,0,0,8,10,9,10,20,2,0,5,37,5,0,332
303,334,62,40,2,58,100,53,8,41,10,56,42,37,1,31,52,8,49,48,5,15,0,18,2,6,15,80,31,39,1243
304,145,126,88,51,49,78,58,76,85,40,120,12,10,13,0,15,0,25,10,79,23,44,54,65,26,12,0,0,57,1361
305,15,242,110,104,15,33,10,35,52,112,8,2,1,1,0,16,20,3,10,0,0,0,0,21,7,7,10,63,117,1014
306,13,20,67,87,45,27,76,10,21,153,0,0,0,6,20,3,8,30,12,6,0,4,20,10,0,2,150,3,0,793
307,68,229,11,3,13,11,16,542,12,35,39,48,17,33,29,45,3,13,18,13,74,21,3,27,23,41,74,15,66,1542
308,26,4,21,89,5,5,8,100,34,61,16,5,32,10,1,17,18,32,0,10,10,10,9,10,41,13,33,72,0,692
309,0,23,30,73,9,86,34,71,2,35,22,4,0,2,9,12,12,1,7,0,15,31,0,6,16,15,17,0,12,544
310,6,5,26,10,48,27,156,10,111,31,24,0,10,10,0,12,98,17,11,20,54,0,17,21,11,0,4,20,0,759
311,29,67,12,22,31,114,24,18,32,47,49,54,0,0,35,10,10,21,20,0,0,6,18,73,11,4,45,0,9,761
312,54,9,20,31,24,39,42,9,32,3,63,36,3,49,776,17,4,10,10,1,52,11,0,75,0,20,6,13,10,1419
313,11,2,11,59,10,39,16,57,34,2,43,74,11,1,0,0,0,20,19,17,6,1,22,10,19,10,27,3,16,540
314,12,22,12,28,75,29,41,11,0,13,29,79,10,35,5,96,2,4,10,0,23,23,13,10,0,63,17,5,0,667
315,13,13,49,54,20,22,22,14,13,5,81,10,29,3,10,12,15,0,0,11,3,20,0,1,10,20,33,0,10,493
316,16,15,13,17,50,0,0,14,8,0,29,0,3,10,0,10,20,0,26,0,32,6,10,0,1,14,39,14,11,358
317,32,12,23,10,11,163,3,22,0,74,0,0,34,10,6,120,7,13,10,40,4,31,93,0,7,10,59,5,11,810
318,11,23,70,5,10,12,21,2,10,56,12,12,175,12,25,27,0,0,28,0,18,1,5,6,2,4,52,13,10,622
319,10,0,33,5,3,10,1,16,6,65,9,0,10,57,11,28,0,30,0,20,20,46,0,10,25,0,36,20,9,480
320,0,2,22,8,16,23,11,21,4,31,20,29,56,22,11,10,0,20,1,7,2,15,0,41,21,5,20,13,11,442
321,14,13,24,61,0,18,12,10,0,52,62,30,15,7,0,0,3,10,24,36,18,0,0,0,0,28,7,29,0,473
322,250,45,42,79,36,137,17,44,15,0,59,276,16,3,28,15,21,45,22,27,18,41,0,64,60,52,0,60,5,1477
323,70,64,34,39,88,68,42,67,28,52,237,62,60,23,175,50,60,103,111,35,174,84,34,34,18,0,253,108,44,2217
324,23,30,69,39,33,23,59,12,12,62,0,1,33,1,0,17,10,2,13,22,15,1,7,38,0,2,36,29,10,599
325,57,4,66,54,15,34,21,15,11,49,0,0,10,3,10,10,10,0,10,4,0,18,32,83,31,0,52,11,37,647
326,44,10,17,36,21,15,40,58,15,13,9,0,0,20,1,0,0,13,23,0,3,5,16,3,10,96,10,0,0,478
327,63,19,27,14,15,38,7,30,21,35,47,32,10,0,25,8,2,4,1,13,14,10,7,27,31,0,13,9,10,532
328,44,3,24,0,10,20,9,39,44,17,166,27,4,19,10,11,38,10,0,20,8,15,13,6,0,0,10,15,0,582
329,3,8,19,5,16,49,42,57,22,36,92,0,10,20,5,11,20,1,41,20,10,20,7,14,0,38,28,1,37,632
330,11,10,1,30,11,10,64,52,9,59,38,0,17,0,20,3,16,10,16,1,22,12,9,18,13,0,46,2,6,506
331,0,14,1,34,50,23,40,14,84,15,33,46,0,29,2,18,0,0,1,2,13,10,0,99,47,43,42,10,28,698
332,5,2,19,29,55,58,34,45,20,2,38,160,46,10,10,29,14,13,8,16,6,15,0,4,10,0,29,0,0,677
333,34,2,48,44,10,25,17,32,5,14,176,53,0,12,0,0,6,20,8,10,11,10,7,24,15,2,81,24,12,702
334,25,39,4,24,19,37,16,1,15,43,112,31,0,27,8,22,9,9,13,0,0,10,20,10,0,0,34,14,12,554
335,32,34,49,23,63,7,6,2,9,10,30,11,0,8,14,1,89,0,29,3,0,15,13,30,10,16,23,1,10,538
336,25,86,4,10,16,75,40,17,7,38,4,27,61,21,10,29,0,17,16,34,0,9,21,1,8,6,3,15,22,622
337,51,40,5,21,6,2,16,14,6,80,0,10,18,11,118,0,30,6,17,11,5,3,28,9,41,13,13,16,4,594
338,56,26,6,1,6,18,0,19,45,57,12,26,15,26,0,3,19,11,10,11,2,0,11,10,0,1,18,0,10,419
339,35,21,7,18,7,11,24,10,20,41,61,0,32,0,6,13,12,0,7,0,50,9,3,32,0,32,34,0,3,488
340,4,9,14,2,5,10,0,28,10,20,27,20,0,10,2,10,16,0,0,0,10,20,28,14,15,31,27,0,17,349
341,305,47,7,5,6,65,9,13,14,13,52,236,34,47,56,41,18,48,67,133,52,38,60,54,55,56,94,90,21,1736
342,39,152,118,31,76,68,35,105,81,8,118,134,41,25,48,10,0,18,23,0,33,4,0,0,34,25,119,60,17,1422
343,24,99,73,65,18,28,42,50,53,40,14,1,36,10,6,7,11,5,10,0,0,0,0,1,0,0,12,0,12,617
344,11,4,119,31,15,86,38,99,17,41,8,0,6,1,0,0,0,10,10,10,10,24,3,15,0,3,8,29,0,598
345,12,0,0,115,14,104,90,97,15,60,26,25,4,29,29,4,0,0,10,11,27,13,10,0,14,10,59,0,20,798
346,11,8,2,19,6,27,11,70,33,77,121,0,20,10,10,2,21,0,10,0,2,13,2,3,10,26,54,6,0,574
347,2,3,15,30,18,33,20,23,35,28,9,12,6,0,10,0,24,11,20,10,0,8,18,10,58,21,47,0,11,482
348,12,27,84,22,25,49,37,31,24,50,64,10,0,0,3,78,13,19,0,10,0,56,0,10,0,0,15,11,30,680
349,29,11,20,2,23,40,38,147,6,40,7,12,19,10,15,20,0,14,52,9,22,0,45,58,0,0,44,20,14,717
350,19,9,6,7,33,42,36,69,19,2,26,2,0,0,86,10,20,13,1,65,0,44,0,46,35,21,44,39,5,699
351,21,10,28,17,22,27,36,45,21,33,71,102,8,14,0,3,0,20,58,0,25,10,0,12,6,12,30,10,10,651
352,13,1,92,12,90,17,24,3,5,42,45,108,0,8,10,3,0,21,0,29,10,0,10,30,25,40,3,7,1,649
353,7,29,21,12,27,31,7,15,0,79,58,22,11,24,9,20,11,0,25,0,2,7,3,11,0,1,5,1,10,448
354,26,13,75,41,53,1,30,22,59,8,27,84,20,10,0,11,0,41,0,10,0,7,10,4,8,6,9,12,6,593
355,63,24,41,13,46,81,38,58,8,36,8,20,0,9,5,0,20,2,4,0,15,1,0,11,12,11,19,0,0,545
356,10,39,61,8,4,10,46,7,0,47,3,0,21,11,0,23,0,10,2,0,0,3,17,65,7,26,0,4,0,424
357,10,0,48,2,11,4,0,62,19,23,28,0,14,12,19,4,4,3,10,0,6,10,9,88,10,11,31,6,10,454
358,5,4,3,11,56,1,0,0,3,43,39,45,42,148,321,36,31,11,62,17,43,23,11,13,31,18,286,70,13,1386
359,3,44,11,13,24,0,2,20,17,27,66,0,34,11,0,10,4,4,0,1,18,9,0,6,10,7,34,21,0,396
360,452,14,1,34,8,86,13,1,68,11,89,78,38,102,30,41,44,42,69,117,65,37,84,36,33,12,68,45,72,1790
361,492,88,225,86,71,88,51,92,96,61,124,42,79,72,84,72,54,187,87,17,114,64,26,32,37,43,19,14,30,2547
362,47,32,8,0,5,0,13,0,20,4,11,6,5,0,2,6,0,26,10,35,0,19,10,2,14,1,6,1,15,298
363,101,13,1,13,0,0,8,10,25,10,149,15,5,22,15,13,17,15,10,16,18,35,18,107,3,33,1,14,27,714
364,116,7,2,10,6,7,19,9,0,19,4,1,13,8,0,9,67,11,15,44,8,24,66,20,50,1,37,71,10,654
365,130,2,13,21,13,5,10,0,41,10,20,31,48,20,6,18,22,32,41,98,20,23,11,18,4,29,11,84,77,858
366,155,77,26,79,24,81,41,57,77,87,42,16,36,10,108,36,56,113,17,38,83,42,11,0,0,40,56,139,20,1567
367,165,74,108,24,41,38,43,36,51,23,49,80,56,56,41,55,54,60,64,142,63,92,22,3,41,29,85,167,24,1786
368,64,61,82,163,78,36,41,24,74,28,23,53,24,74,15,32,45,32,70,113,22,111,71,3,4,9,65,60,51,1528
369,46,147,52,133,23,56,45,26,26,98,31,13,68,43,27,38,34,10,56,163,16,29,82,32,6,40,46,50,76,1512
370,27,77,61,86,24,56,72,22,42,50,31,60,98,120,92,40,50,28,57,142,2,1,14,111,165,6,112,77,41,1764
371,27,88,52,86,56,91,17,34,83,56,26,45,12,51,42,104,22,108,22,67,26,74,53,73,141,56,70,77,62,1721
372,78,55,60,45,34,94,125,53,24,26,33,78,20,64,73,39,72,108,34,107,6,25,18,9,71,46,18,85,52,1552
373,156,46,49,85,166,132,45,66,51,105,67,43,72,113,58,21,6,14,30,107,13,20,32,76,19,57,41,1,24,1715
374,24,0,0,0,6,0,0,8,0,0,22,22,10,7,1,0,10,11,11,22,12,19,11,12,7,0,4,0,3,222
375,48,23,0,0,18,16,12,10,2,7,9,18,1,26,3,10,10,20,5,17,66,5,4,16,65,12,3,3,6,435
376,141,6,13,6,7,20,6,5,9,13,0,0,67,6,2,10,20,20,7,71,41,28,18,10,18,37,44,14,53,692
377,93,21,35,24,8,0,22,12,16,20,16,47,40,21,15,49,25,66,104,122,75,20,10,11,15,8,22,116,37,1070
378,369,52,81,35,28,29,55,24,39,11,8,34,6,22,45,1,3,10,10,110,70,62,40,29,58,14,33,60,41,1379
379,147,117,80,44,34,51,65,54,77,67,20,71,69,56,69,33,21,49,53,35,78,50,40,25,83,82,11,30,10,1621
380,336,15,10,16,2,29,94,35,357,157,37,37,53,0,11,7,14,0,56,0,10,11,4,0,8,158,0,4,1,1462
381,405,6,0,15,11,9,8,10,47,5,2,21,24,5,54,12,22,40,253,11,21,17,7,3,0,7,0,0,13,1028
382,154,0,0,19,2,18,13,8,7,9,0,3,53,13,8,7,40,327,64,107,0,8,3,15,0,6,0,0,10,894
383,184,8,7,20,12,26,6,10,7,2,36,14,40,25,25,27,253,31,14,41,2,16,7,0,20,6,13,0,5,857
384,62,24,11,10,12,18,0,39,11,10,28,9,14,13,21,375,59,17,3,38,1,3,0,0,0,1,7,0,67,853
385,104,6,4,0,0,20,0,24,10,10,0,35,4,18,173,11,5,1,5,19,58,4,10,10,10,0,0,13,10,564
386,50,0,0,19,22,10,3,8,19,43,14,30,63,165,44,10,72,4,0,10,117,0,0,10,0,4,0,37,0,754
387,22,31,0,13,9,3,0,2,1,0,17,88,99,1,25,23,30,10,10,10,6,13,16,0,3,0,20,27,3,482
388,14,11,8,33,0,29,36,17,16,9,25,71,19,6,4,10,7,0,7,24,0,0,6,6,0,21,10,12,6,407
389,5,2,0,1,6,11,0,6,16,25,41,5,12,34,0,10,0,10,6,33,10,9,0,2,1,4,9,8,0,266
390,38,29,18,34,0,10,31,0,37,51,15,19,40,30,28,90,35,29,10,80,29,36,13,19,8,0,7,44,10,790
391,45,17,6,15,33,2,32,20,16,39,116,158,21,9,31,26,7,29,2,14,28,37,15,26,33,31,0,55,3,866
392,34,0,65,22,52,71,27,54,10,10,5,0,6,16,0,0,0,10,0,64,11,7,6,0,5,0,0,51,6,532
393,8,20,0,13,21,69,10,24,33,16,16,32,20,13,11,22,19,21,40,6,29,24,16,17,28,26,22,26,29,631
394,105,13,0,11,78,84,0,1,0,15,0,17,10,10,39,3,4,0,1,0,3,0,30,11,20,0,7,1,0,463
395,47,4,24,20,55,0,7,13,11,98,39,0,0,10,3,3,0,3,0,15,6,5,6,18,13,12,9,7,0,428
396,36,4,52,16,10,5,0,0,0,2,0,10,0,4,0,0,4,0,0,15,20,0,0,0,10,0,0,0,5,193
397,333,78,123,23,0,0,27,1,7,12,22,3,1,6,5,24,10,32,21,9,10,25,10,4,0,20,0,0,3,809
398,84,120,20,2,8,0,7,0,32,18,13,17,3,35,6,0,10,10,7,48,2,21,0,2,3,7,17,0,0,492
399,387,5,0,6,54,4,10,4,10,165,98,38,0,4,71,11,152,10,20,0,7,19,0,22,17,10,15,5,2,1146
400,239,14,19,7,41,2,7,5,22,7,41,53,48,26,29,13,2,17,41,43,0,2,10,7,11,4,14,0,7,731
401,54,6,0,1,3,20,31,9,52,20,0,0,20,10,0,26,17,8,13,0,0,0,0,5,0,17,5,14,12,343
402,79,57,59,13,23,22,14,0,17,2,0,32,41,7,11,8,2,44,124,7,0,5,14,0,0,13,5,9,4,612
403,122,11,10,17,8,4,13,55,17,21,13,0,6,8,0,0,8,33,10,0,9,0,0,10,5,6,2,0,48,436
404,104,19,7,20,15,16,4,32,10,11,20,11,0,59,16,12,27,22,15,3,1,9,0,30,7,0,10,27,2,509
405,1,0,3,0,0,9,15,10,2,107,0,0,1,0,8,0,10,0,16,20,3,0,20,0,4,12,10,13,0,264
406,24,12,3,6,15,0,8,0,4,9,11,18,5,13,1,66,4,12,0,62,0,0,0,0,0,9,0,13,0,295
407,12,10,0,10,0,23,0,0,10,7,6,10,10,20,24,0,4,2,0,29,0,11,0,2,7,0,0,3,0,200
408,24,8,11,5,0,14,26,9,24,4,8,28,0,8,21,37,11,2,1,15,4,10,15,0,9,13,6,40,5,358
409,4,11,6,7,0,7,16,11,4,20,12,14,39,21,10,35,5,0,10,9,15,14,0,9,3,2,0,3,21,308
410,28,18,0,5,0,0,0,3,10,10,7,7,15,10,65,29,10,8,0,16,7,10,4,3,15,0,0,59,5,344
411,20,20,9,14,17,10,5,20,8,0,0,10,0,3,10,0,0,0,0,6,0,0,0,1,0,1,0,0,24,178
412,36,0,25,0,21,20,8,0,10,0,10,0,25,17,14,10,26,1,10,20,4,10,11,17,18,7,26,0,0,346
413,21,10,20,0,0,17,3,11,13,15,5,0,1,30,5,57,16,10,0,1,0,10,3,14,7,0,6,0,4,279
414,45,0,7,5,17,5,2,4,18,30,16,17,52,5,23,3,0,0,0,0,12,5,15,0,10,0,20,7,0,318
415,96,77,7,16,0,0,8,13,23,10,0,12,0,0,9,20,0,10,10,9,10,0,3,16,0,3,0,0,0,352
416,355,17,13,11,17,5,4,3,0,15,27,5,2,0,1,1,0,0,0,14,0,18,10,0,0,6,4,0,0,528
417,27,16,0,2,18,32,10,5,10,17,0,14,24,17,37,39,14,5,8,1,1,0,0,10,0,0,7,0,0,314
418,373,0,27,43,17,3,35,175,5,18,10,81,9,47,20,19,6,84,167,0,4,14,50,0,29,8,0,45,1,1290
419,130,12,31,5,0,5,0,1,6,0,0,1,42,6,10,0,11,0,0,13,10,8,19,0,0,5,19,4,5,343
420,58,30,14,6,0,44,0,0,30,23,0,4,22,31,38,45,1,2,105,0,0,16,0,17,20,0,0,6,10,522
421,46,16,10,17,12,29,23,17,4,10,10,0,7,16,6,10,1,1,6,0,0,0,0,0,12,14,0,14,0,281
422,33,11,20,4,19,7,14,26,7,0,15,37,23,12,10,14,10,9,0,4,3,11,16,3,0,5,9,6,19,347
423,122,28,16,12,2,10,0,1,14,19,40,6,12,25,35,21,20,41,23,8,13,11,8,0,24,10,0,37,30,588
424,321,12,11,10,29,9,10,0,10,0,33,5,14,6,11,41,10,29,8,28,6,3,0,0,8,21,25,13,11,684
425,18,20,8,4,13,6,17,20,10,15,93,2,10,20,0,1,7,10,19,17,0,3,8,0,4,0,0,40,0,365
426,42,51,17,0,36,14,39,12,8,9,10,4,16,26,6,2,13,67,25,16,11,39,1,10,2,0,10,34,0,520
427,23,10,13,12,10,25,0,193,10,0,14,17,10,0,10,10,6,0,1,41,0,4,0,0,0,0,14,3,10,436
428,25,4,0,7,6,0,1,23,9,26,202,20,15,20,3,16,38,3,20,9,7,0,0,16,0,3,0,33,3,509
429,12,10,26,0,23,5,29,2,15,10,19,40,6,26,28,23,44,0,10,13,6,4,0,4,7,0,12,52,3,429
430,26,5,21,13,14,18,10,16,0,0,10,10,7,10,0,10,3,7,3,31,7,0,1,0,0,81,2,0,1,306
431,12,8,0,12,0,1,0,0,33,6,1,0,0,0,0,18,4,0,0,18,10,20,1,1,13,10,10,0,2,180
432,39,6,0,34,5,10,65,0,7,2,54,31,5,3,8,26,1,54,15,1,50,23,43,53,8,1,64,0,1,609
433,39,37,12,10,21,0,11,30,10,9,10,0,42,0,83,10,10,0,0,10,15,12,10,0,7,5,0,0,0,393
434,16,9,20,7,0,14,0,37,1,10,0,25,3,7,5,14,0,10,0,0,13,19,18,13,0,9,5,1,0,256
435,382,11,9,15,8,31,0,19,4,6,10,32,26,31,28,3,8,0,0,6,29,21,31,10,5,0,34,5,3,767
436,66,7,7,4,7,9,8,0,0,0,0,19,2,6,0,39,14,10,0,9,0,6,10,10,2,10,10,28,0,283
437,312,0,48,3,21,0,3,46,4,12,123,30,284,10,112,42,14,0,0,3,0,168,3,0,15,57,65,0,6,1381
438,1379,10,20,5,0,0,10,0,25,22,12,10,12,0,12,18,25,10,164,21,0,4,10,0,18,40,0,0,5,1832
439,83,11,11,0,43,10,10,23,12,24,8,0,0,20,10,0,10,0,17,0,0,0,0,0,5,2,0,0,0,299
440,76,94,18,12,6,0,51,6,0,0,10,26,1,11,36,142,10,36,46,0,0,22,0,11,6,0,6,15,1,642
441,20,25,0,2,10,10,2,8,6,0,1,20,0,56,7,10,44,0,58,4,6,35,1,10,10,10,0,1,3,359
442,47,0,1,0,4,19,1,5,10,11,18,24,42,0,42,23,0,0,10,0,1,0,0,0,0,10,0,24,14,306
443,3,24,0,0,19,0,20,10,12,5,0,6,10,0,8,0,0,22,14,34,0,8,18,0,0,1,0,6,254,474
444,40,40,10,19,0,93,45,11,5,137,50,10,1,11,84,96,35,64,49,35,0,0,7,0,0,3,0,6,0,851
445,3,24,7,4,27,4,1,7,34,8,11,43,29,42,6,8,11,79,6,19,272,0,64,3,0,13,2,26,0,753
446,4,0,10,10,13,0,10,43,11,19,9,1,21,27,10,39,10,7,0,7,3,0,0,0,0,10,7,6,0,277
447,26,0,15,6,24,10,0,11,15,0,3,11,8,0,30,0,26,5,10,24,8,0,23,0,0,4,0,9,0,268
448,28,22,21,0,25,81,0,5,8,0,12,7,4,12,10,1,70,19,1,171,1,12,32,0,20,0,5,12,0,579
449,41,0,3,31,12,18,12,26,8,15,4,84,11,104,15,13,24,21,6,8,8,7,6,1,29,0,5,0,8,520
450,8,3,3,22,17,17,0,0,0,0,0,0,0,0,0,10,9,10,20,41,0,0,2,0,14,6,0,0,0,182
451,87,67,10,0,3,0,42,10,0,0,5,1,0,20,54,4,20,10,10,3,0,0,5,10,5,8,0,0,0,374
452,46,8,16,8,4,0,5,0,3,5,8,4,16,14,19,28,89,23,0,0,14,10,15,0,28,30,0,3,1,397
453,88,11,9,5,10,15,12,14,0,0,48,13,0,0,0,29,8,0,0,9,11,1,0,10,0,22,0,2,0,317
454,211,16,13,20,11,21,0,12,9,20,2,12,23,36,17,147,3,12,0,10,12,0,15,3,0,19,14,1,0,659
455,23,10,4,8,10,51,0,0,0,16,0,0,10,1,0,0,20,1,10,9,0,0,4,0,0,11,207,7,1,403
456,259,15,158,8,167,27,17,10,0,58,10,0,20,53,12,153,21,32,56,0,15,0,6,130,0,6,10,0,0,1243
457,106,5,17,9,12,28,10,21,0,25,8,125,7,33,7,196,43,5,0,22,3,14,2,11,19,18,86,9,3,844
458,221,0,10,9,8,23,0,10,0,20,20,50,10,9,2,42,20,0,50,0,0,6,0,9,5,0,10,0,0,534
459,42,0,9,15,24,0,60,35,0,10,0,11,0,7,10,0,10,17,0,0,0,10,10,0,0,11,11,0,0,292
460,54,21,14,10,19,35,16,15,19,15,0,20,10,46,13,49,16,0,31,4,0,16,1,0,0,11,71,19,16,541
461,23,10,1,21,7,19,9,0,0,0,26,10,20,9,58,7,14,0,23,4,2,0,0,0,4,1,0,18,0,286
462,31,29,6,10,14,11,41,52,27,10,39,35,16,19,48,34,13,7,28,35,10,12,16,0,11,5,39,64,10,672
463,22,14,21,13,13,28,15,1,11,10,0,7,0,10,36,25,28,7,0,11,17,0,4,10,20,0,13,3,36,375
464,10,2,2,11,0,10,7,6,0,8,6,17,2,20,5,0,7,1,0,77,24,10,0,6,0,23,0,3,0,257
465,50,17,13,31,24,26,15,39,37,0,221,48,3,13,4,41,43,106,35,13,76,13,5,0,11,8,0,4,20,916
466,17,18,20,0,19,6,9,11,14,0,16,71,22,12,13,18,28,92,12,9,10,22,0,13,5,4,11,18,2,492
467,34,2,16,12,15,13,0,34,10,19,12,19,66,33,17,49,86,71,5,7,95,64,8,6,23,19,0,30,5,770
468,9,13,2,13,0,16,7,6,6,10,10,0,43,0,7,13,10,7,2,89,10,3,10,72,16,3,0,0,8,385
469,9,0,10,0,10,0,20,2,0,0,0,0,10,17,10,10,0,0,0,20,11,0,0,0,0,0,0,0,4,133
470,20,7,31,7,7,14,20,28,3,16,41,4,6,26,16,22,32,2,0,14,0,10,5,10,0,16,0,0,4,361
471,26,5,5,11,9,3,12,13,10,22,12,7,87,13,21,19,139,20,10,14,0,10,0,20,19,6,0,5,4,522
472,67,8,40,0,60,46,10,3,8,10,21,35,38,0,0,1,7,0,0,52,15,0,4,5,37,10,11,7,0,495
473,224,18,15,6,53,10,4,0,31,4,33,15,3,0,8,11,20,0,12,11,18,0,3,0,13,3,5,1,3,524
474,23,10,0,25,7,0,6,0,4,3,0,0,22,10,22,0,90,10,13,3,0,1,0,8,0,4,0,0,0,261
475,340,4,17,87,6,10,10,0,1,20,8,4,77,114,18,55,133,10,103,3,7,4,5,6,44,9,3,12,2,1112
476,194,15,13,0,5,0,100,4,3,0,0,0,10,0,27,15,17,1,0,9,3,0,0,10,0,12,5,3,11,457
477,93,11,5,3,14,11,18,3,12,85,8,6,20,7,9,0,50,0,25,3,3,5,0,22,7,5,0,10,0,435
478,112,16,0,12,4,5,10,7,3,1,3,10,9,0,15,30,13,10,41,4,22,0,31,38,2,6,0,8,6,418
479,63,41,17,2,30,19,17,6,10,12,8,6,8,23,21,10,3,27,13,29,19,17,21,0,0,5,0,0,31,458
480,74,48,20,8,34,9,10,65,26,23,12,15,78,32,39,17,183,63,100,14,0,17,7,39,24,53,63,23,0,1096
481,18,12,87,18,20,45,0,0,18,14,0,0,6,30,0,5,0,29,45,22,0,108,1,9,0,10,0,17,0,514
482,11,5,9,21,10,26,14,145,5,67,7,2,4,24,6,7,14,4,3,50,12,0,59,0,0,20,20,10,3,558
483,6,0,9,0,2,16,4,0,34,225,2,7,18,3,15,3,28,1,2,39,16,9,1,4,0,15,0,26,13,498
484,13,12,6,14,16,0,5,10,8,20,10,88,1,38,17,3,30,16,10,23,9,3,3,2,8,10,5,84,0,464
485,29,24,17,26,1,3,12,10,34,0,26,24,19,23,39,28,5,0,15,19,25,8,26,20,2,33,1,60,10,539
486,70,16,10,43,0,0,55,1,0,23,20,4,14,36,8,88,23,46,48,52,2,23,24,0,20,1,3,48,0,678
487,17,12,11,28,0,3,16,0,9,10,13,4,4,15,15,13,39,79,10,11,3,16,6,0,1,58,0,0,11,404
488,64,7,0,18,47,0,0,10,13,0,20,0,10,0,0,0,0,10,0,11,10,17,0,0,4,12,0,0,0,253
489,27,24,26,7,20,6,12,23,16,21,0,10,20,0,10,11,5,0,1,9,9,1,0,3,19,9,8,0,1,298
490,69,0,24,5,134,4,78,0,44,10,44,4,5,1,17,4,18,0,11,4,14,11,3,144,157,92,32,0,0,929
491,14,14,29,0,3,11,1,14,7,11,5,5,0,29,10,0,5,45,0,4,3,9,10,8,6,12,35,0,2,292
492,269,16,28,0,15,70,0,10,205,7,68,30,6,18,30,12,23,34,6,0,25,0,6,36,59,5,35,0,172,1185
493,33,10,8,0,0,10,3,17,13,0,163,15,3,0,3,16,30,2,14,22,0,22,6,0,34,3,3,24,0,454
494,298,12,10,0,17,2,10,128,116,72,225,249,10,2,10,7,3,3,0,17,4,4,54,173,3,9,8,11,67,1524
495,28,9,10,7,36,27,49,19,0,30,10,13,15,21,56,11,36,43,8,47,11,0,0,11,0,0,7,18,0,522
