node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,dir_29,dir_30,dir_31,dir_32,dir_33,dir_34,dir_35,dir_36,dir_37,dir_38,dir_39,dir_40,dir_41,dir_42,total
350,118,33,25,62,17,49,64,35,116,14,28,31,28,52,137,10,161,21,7,46,73,34,19,27,10,64,37,94,37,56,10,10,10,24,2,49,20,72,15,63,27,38,22,1867
351,10,53,14,28,17,12,6,41,31,36,31,16,10,29,10,16,0,20,0,6,15,5,7,36,175,21,8,4,21,10,8,21,16,19,26,8,17,15,19,10,46,19,31,943
352,42,65,78,23,42,42,29,17,36,102,39,38,40,73,11,0,35,17,38,11,17,28,21,10,24,19,161,32,26,0,8,5,16,19,52,46,4,14,12,11,9,8,45,1365
353,38,18,44,37,5,49,45,7,30,20,83,23,1,51,20,0,1,7,17,0,0,1,21,21,29,12,10,11,53,210,3,20,8,31,81,49,35,8,14,13,33,64,49,1272
354,23,14,15,38,41,81,7,9,5,29,45,175,3,36,15,12,44,105,5,20,7,27,22,14,21,15,0,26,7,19,141,53,22,0,7,30,11,10,0,7,9,19,48,1237
355,19,45,54,22,21,66,27,60,87,72,35,47,29,24,22,20,0,50,10,20,0,10,2,11,20,2,10,18,53,36,25,1,33,67,120,7,27,35,25,47,34,28,20,1361
356,6,8,16,1,28,50,39,5,10,20,20,18,36,27,10,0,14,1,2,10,10,18,12,7,10,16,8,50,18,34,11,44,13,14,107,8,10,19,11,20,18,13,17,809
357,14,63,20,24,16,5,155,71,74,46,35,49,26,147,23,0,22,35,8,0,5,23,55,38,6,4,0,8,20,35,21,12,10,44,21,411,679,78,12,202,81,37,120,2755
358,50,13,17,17,11,737,194,27,25,79,66,10,13,164,10,10,27,55,10,20,42,73,10,22,10,20,33,82,16,2,14,95,2,47,28,10,26,91,57,38,16,0,41,2330
359,66,15,18,5,31,463,215,25,9,50,136,51,23,38,53,58,22,4,21,105,17,11,78,10,27,10,0,51,10,0,20,20,16,3,55,286,148,19,50,42,31,117,15,2444
360,15,18,16,12,25,387,31,36,31,13,39,68,159,6,9,55,38,13,19,14,24,10,28,19,0,33,21,1,37,12,25,15,13,49,7,97,52,60,86,27,15,110,36,1781
361,3,11,23,60,10,42,0,57,16,64,19,59,38,53,83,143,9,24,1,5,19,3,14,1,47,21,9,24,1,29,24,71,33,28,11,18,15,40,0,32,1,0,42,1203
362,23,3,72,21,37,73,41,12,108,24,74,23,6,22,193,74,24,14,14,0,38,22,97,10,41,10,35,18,1,4,7,30,3,30,0,0,20,6,25,7,26,17,37,1342
363,0,13,0,2,1,79,8,1,44,10,53,42,71,32,11,0,0,13,40,56,54,42,1,0,6,15,28,11,13,5,33,6,14,10,15,31,20,21,18,14,24,40,0,897
364,7,18,45,77,42,50,14,1,47,96,45,7,11,23,102,43,1,22,16,28,0,70,19,52,28,105,2,17,24,10,9,20,20,20,20,7,29,52,55,2,15,36,3,1310
365,47,20,24,50,40,22,31,57,31,34,14,31,25,20,61,28,20,0,35,21,20,31,9,62,55,2,32,133,10,23,29,78,23,11,18,15,80,13,20,39,11,0,24,1349
366,41,46,47,70,13,31,63,87,15,14,16,24,154,13,156,44,22,0,30,27,0,16,10,56,23,48,85,34,39,4,160,20,13,0,7,14,10,54,26,12,145,33,10,1732
367,13,13,4,3,19,0,27,34,92,91,76,4,6,20,10,15,11,15,19,6,26,2,33,77,3,7,51,101,60,26,37,34,97,19,16,18,13,19,65,58,25,23,34,1322
368,16,22,47,46,96,59,10,90,28,117,22,84,73,12,132,14,0,0,10,10,49,21,10,57,12,0,10,29,38,120,223,49,60,32,23,23,23,0,31,0,33,6,10,1747
369,16,11,32,11,55,18,37,29,21,98,27,51,12,46,47,32,7,31,34,7,79,22,23,26,14,19,35,30,22,23,0,82,171,55,16,80,82,25,11,42,102,29,6,1616
370,3,28,30,18,16,25,12,15,19,31,94,64,25,31,6,44,1,38,27,80,14,46,26,2,25,10,85,3,79,18,52,18,14,31,105,39,20,48,56,47,49,15,10,1419
371,11,26,29,1,40,3,11,12,3,13,15,52,26,14,9,48,83,24,10,27,31,59,20,49,7,30,2,46,33,13,1,51,18,8,46,65,36,101,29,24,27,47,30,1230
372,21,10,21,18,12,57,16,7,35,21,1,45,27,20,40,76,13,16,23,10,0,24,8,0,32,0,9,45,16,11,12,17,38,62,30,20,20,127,198,48,28,84,66,1384
373,7,37,49,0,8,334,123,30,137,0,39,21,6,125,71,10,12,30,50,0,39,108,16,4,0,42,29,27,30,12,42,29,14,42,3,24,11,52,93,34,23,19,0,1782
374,28,39,0,13,22,182,134,27,23,114,15,15,124,2,43,0,22,15,57,12,28,12,2,0,10,46,29,0,12,12,8,26,61,10,25,22,8,47,148,22,72,62,72,1621
375,0,11,9,1,0,19,0,0,0,2,11,11,8,36,23,21,28,20,16,65,19,25,28,7,18,16,69,21,2,11,14,31,6,8,14,4,47,4,30,20,10,21,5,711
376,60,29,34,26,61,47,2,222,99,22,56,30,11,28,49,11,104,35,18,62,16,43,56,31,35,8,71,44,10,26,30,24,18,14,24,29,43,9,50,12,38,25,20,1682
377,27,44,20,42,30,56,27,64,33,29,55,20,22,137,36,10,10,9,3,47,10,11,0,21,19,137,36,31,3,16,6,13,10,7,6,40,37,18,8,3,14,16,50,1233
378,20,48,8,15,52,45,44,49,40,133,17,22,11,36,30,20,71,15,67,11,14,17,20,52,33,28,21,21,6,3,27,15,49,14,10,6,11,33,1,74,25,75,28,1337
379,41,16,18,23,109,46,167,41,133,11,49,13,37,43,34,1,29,25,10,4,47,17,10,30,0,3,33,10,6,42,16,10,34,25,42,0,115,50,37,84,50,154,40,1705
380,18,58,28,58,16,39,16,5,83,4,41,10,40,53,0,13,10,0,21,13,6,60,3,38,16,6,11,89,16,21,34,16,12,15,10,3,18,26,3,44,4,19,21,1017
381,59,13,9,24,11,68,1,62,23,229,50,37,37,25,18,24,11,10,150,10,539,113,76,0,33,32,16,14,19,22,61,26,61,39,14,3,13,38,46,7,33,3,109,2188
382,36,19,42,14,10,22,172,23,31,88,250,24,21,10,10,39,0,25,5,0,16,10,0,2,7,10,14,46,8,29,97,8,0,10,0,111,30,34,38,74,36,141,30,1592
383,20,44,53,23,12,5,13,5,9,34,16,78,5,35,5,17,8,21,20,106,8,23,22,19,24,6,4,6,10,106,25,75,16,5,8,10,7,26,20,37,6,18,17,1027
384,20,26,73,18,9,18,29,20,58,83,45,125,27,14,13,12,1,2,0,51,85,6,30,335,19,10,13,13,64,86,42,26,5,0,14,8,36,28,28,14,22,28,51,1607
385,14,23,16,35,7,10,19,2,0,94,20,261,108,10,25,20,26,6,33,105,41,23,10,2,1,14,10,35,59,22,0,26,15,11,33,10,0,171,52,24,71,50,58,1572
386,16,33,13,16,8,29,96,99,55,25,51,94,8,136,37,14,1,94,44,38,40,45,4,25,21,10,1,24,32,38,8,97,10,20,38,23,10,17,9,11,5,12,22,1429
387,24,35,20,4,3,88,105,151,13,17,78,29,18,43,60,10,27,40,2,0,22,43,138,10,15,9,18,10,46,262,17,40,15,26,26,38,43,37,57,22,30,0,27,1718
388,35,21,248,0,16,71,4,30,71,34,114,17,75,0,32,12,0,10,10,44,20,10,17,0,10,14,29,4,10,167,2,12,24,27,33,106,7,9,66,35,16,13,93,1568
389,15,6,2,10,44,4,1,0,22,15,17,18,13,132,14,66,13,1,54,23,7,0,32,41,18,24,18,23,0,10,30,6,18,72,0,78,61,20,42,5,21,19,24,1039
390,21,12,67,102,37,73,32,54,117,75,56,42,49,44,128,70,10,25,4,0,10,0,13,13,400,54,75,23,10,13,55,2,6,68,72,51,23,40,41,16,0,17,96,2116
391,51,5,116,26,76,53,77,18,123,78,57,4,17,12,161,264,50,32,161,15,32,6,40,10,30,8,10,40,1,20,54,17,3,14,0,13,8,20,22,21,28,24,98,1915
392,83,10,51,2,49,23,1,24,28,3,32,86,68,76,2,10,5,5,24,0,23,19,0,10,14,46,0,29,17,41,10,67,1,31,21,56,0,41,23,19,32,1,166,1249
393,44,18,51,47,28,52,20,10,78,117,3,3,34,23,63,8,43,10,0,73,11,13,66,20,11,10,82,10,19,4,21,20,10,10,48,2,14,10,33,70,19,29,59,1316
394,55,354,38,49,75,21,115,60,32,13,35,17,41,64,93,19,0,221,31,23,19,20,27,25,11,21,18,50,53,14,10,21,41,55,24,9,100,10,5,22,20,10,4,1945
395,86,87,43,94,20,73,106,103,24,11,14,43,78,14,38,108,18,54,10,10,20,10,0,54,3,16,2,19,51,6,10,52,52,20,31,12,40,294,13,86,195,1,22,2043
396,24,73,30,3,16,20,36,90,24,20,67,42,17,74,6,15,10,4,40,1,106,0,43,38,32,11,8,6,130,10,31,70,42,13,11,10,19,7,21,23,37,16,10,1306
397,0,36,223,33,62,109,0,131,11,149,16,10,94,5,62,17,10,0,10,72,36,0,28,0,10,17,16,34,28,17,72,60,31,19,17,1,15,33,23,7,85,12,10,1621
398,29,194,191,11,16,32,14,83,2,41,3,41,55,24,26,59,29,47,20,119,88,45,67,13,5,83,21,38,48,21,30,0,60,37,73,107,19,318,123,138,34,50,87,2541
399,10,17,8,84,25,33,30,0,10,10,108,4,3,54,10,18,42,0,34,35,61,32,10,0,23,0,16,20,0,16,66,16,78,36,10,18,10,4,23,26,24,20,11,1055
400,22,14,6,19,63,10,10,20,20,26,22,15,55,68,0,30,0,0,42,120,0,99,15,19,86,10,0,13,1,29,32,1,17,21,23,61,26,46,17,25,18,29,0,1150
401,11,13,10,30,105,53,13,0,26,60,20,12,0,8,11,45,11,22,86,31,10,0,1,12,30,24,5,93,23,12,1,20,0,12,16,16,13,10,121,161,0,57,20,1224
402,22,80,21,2,16,45,67,73,113,13,58,60,32,116,27,0,81,0,44,5,10,6,2,10,41,10,20,15,14,10,18,2,101,15,8,47,24,2,0,10,12,36,29,1317
403,24,47,28,14,27,68,163,39,36,95,57,19,78,24,137,0,28,0,76,12,22,12,14,217,3,8,44,7,45,10,22,3,30,3,13,25,46,16,20,21,38,23,36,1650
404,1,7,23,4,12,3,20,32,1,18,17,26,11,28,40,33,12,32,0,23,21,10,17,9,20,155,11,14,13,14,0,28,22,18,5,0,27,22,3,25,3,19,22,821
405,24,46,71,30,25,63,20,102,65,25,37,57,61,2,126,75,22,26,31,100,18,43,95,50,11,18,39,0,24,39,36,22,41,16,135,40,63,36,7,28,25,33,25,1852
406,31,60,202,44,48,25,21,31,29,345,59,367,32,72,30,20,10,0,23,0,34,26,33,0,2,18,0,20,12,4,14,17,16,32,18,26,18,172,32,12,25,88,49,2117
407,22,85,19,60,56,90,57,107,9,52,39,18,25,51,94,0,14,2,41,10,6,75,112,8,0,43,20,53,18,0,31,21,19,23,23,4,0,16,48,74,10,44,0,1499
408,52,35,20,197,32,65,28,49,59,35,46,41,46,32,34,12,40,20,10,13,28,54,10,0,43,29,10,50,23,6,0,11,31,176,202,36,20,168,41,22,13,7,37,1883
409,30,24,5,6,31,65,44,22,14,37,2,9,24,96,0,11,151,0,1,18,22,33,40,34,10,9,23,1,21,11,12,7,19,8,18,32,7,20,28,38,12,69,80,1144
410,23,11,23,10,68,85,28,32,8,72,51,13,45,125,29,5,0,12,7,4,11,0,15,22,18,0,127,29,136,54,12,10,30,78,31,29,6,4,46,19,12,13,80,1433
411,306,23,27,29,23,166,12,55,28,18,29,42,23,50,15,14,11,6,14,0,19,7,0,21,13,17,23,44,0,40,1,56,15,18,0,30,23,47,55,24,13,19,26,1402
412,15,1,5,29,19,32,1,36,43,36,28,87,10,85,0,0,6,20,0,0,11,71,19,90,20,0,10,54,13,26,13,24,28,10,2,10,73,4,5,24,27,10,0,997
413,75,34,39,6,22,38,30,46,30,5,21,57,18,8,26,10,20,30,60,32,25,0,28,24,47,21,79,65,31,42,84,16,33,13,45,99,149,11,0,20,30,8,71,1548
414,15,22,33,40,28,22,24,66,24,94,45,29,23,37,54,50,56,27,85,70,5,24,23,6,61,24,10,43,56,106,15,59,15,23,57,112,0,3,11,77,11,22,16,1623
415,4,104,25,15,31,11,40,137,51,14,26,13,5,52,32,10,0,10,32,0,13,11,11,93,4,25,32,49,54,29,71,29,0,25,35,7,35,6,3,33,51,10,53,1291
416,33,22,10,136,0,113,66,35,0,28,188,25,18,84,179,0,47,11,36,4,20,61,32,76,0,0,30,10,10,10,41,34,11,22,0,18,77,16,56,11,3,152,117,1842
417,56,4,17,5,49,62,30,11,65,58,21,9,3,10,149,10,6,25,1,14,14,53,57,14,6,182,50,22,9,35,29,22,13,24,9,0,18,11,93,0,53,30,100,1449
418,36,32,24,53,18,9,19,19,111,13,30,67,29,57,42,10,29,21,44,78,0,27,49,28,17,36,75,23,41,45,80,30,7,39,8,16,67,94,35,24,16,48,29,1575
419,1,3,1,74,44,26,2,74,22,28,12,58,11,71,44,31,14,32,23,31,43,4,5,10,0,5,0,13,82,103,43,6,5,21,23,11,23,32,0,9,7,101,54,1202
420,75,35,40,58,44,32,33,29,38,15,51,35,16,9,139,28,10,5,20,10,11,10,12,21,25,16,15,22,14,16,0,34,111,203,0,17,43,3,52,25,5,20,117,1514
421,10,60,25,10,29,0,10,32,76,23,152,94,6,73,5,117,9,18,0,3,12,21,28,12,19,1,11,32,9,1,43,32,0,23,10,17,6,36,60,40,18,37,20,1240
422,33,34,58,68,43,44,3,6,21,51,82,14,12,88,46,27,37,20,2,38,10,5,5,18,0,28,12,124,172,15,2,27,26,23,31,10,3,35,87,25,50,0,29,1464
423,27,15,54,101,62,23,65,21,26,15,173,0,143,65,108,21,10,0,30,20,10,67,9,0,13,2,46,47,19,0,21,15,27,0,8,97,109,10,147,114,90,17,10,1857
424,15,43,23,72,50,62,101,55,29,53,11,4,102,8,30,112,19,39,7,0,20,10,200,38,11,6,54,23,7,10,19,7,10,9,10,23,18,48,15,60,3,41,23,1500
425,15,12,100,18,4,9,25,19,0,54,62,36,6,21,20,2,10,12,1,0,20,6,18,86,30,20,35,23,12,20,12,18,41,22,72,6,16,2,55,35,43,13,7,1038
426,12,4,17,24,61,29,9,11,12,55,25,44,93,10,17,10,16,181,36,40,7,10,2,0,7,57,12,21,17,15,3,58,41,11,91,6,6,43,5,12,77,26,0,1233
427,21,35,54,51,73,12,4,4,53,110,33,117,28,50,17,1,21,38,51,22,3,74,31,35,30,9,60,67,144,127,146,3,80,73,58,79,3,41,3,20,20,3,5,1909
428,247,3,7,13,30,16,19,112,73,27,61,70,43,51,4,17,24,87,0,23,96,49,30,0,10,9,26,11,37,16,101,1,41,28,53,181,24,57,0,0,64,39,137,1937
429,8,5,19,32,59,6,16,19,39,14,43,34,103,69,6,24,0,10,14,12,2,9,7,48,333,51,64,10,52,30,32,66,10,112,2,28,10,52,0,14,65,13,9,1551
430,93,10,32,6,18,17,28,39,23,10,30,18,34,12,13,20,35,19,28,27,0,14,118,10,34,7,2,48,21,2,10,22,8,0,4,120,653,216,103,9,32,98,40,2083
431,2,70,31,0,17,34,8,57,44,17,50,93,29,148,134,14,14,9,32,79,8,4,55,51,21,14,29,7,5,102,2,74,17,20,10,10,27,82,4,11,14,45,6,1500
432,21,180,33,5,0,61,50,122,3,15,87,37,118,4,99,24,13,30,39,32,22,10,26,9,12,10,21,13,0,2,51,19,130,10,20,14,58,14,69,76,31,30,12,1632
433,14,17,35,16,15,23,9,2,39,21,13,24,10,63,8,37,3,5,129,70,129,24,15,14,0,9,11,37,12,11,21,19,13,4,10,11,18,9,1,19,10,19,22,991
434,66,56,20,33,75,93,51,94,21,29,88,43,72,48,105,38,99,33,27,128,64,4,20,45,13,40,219,14,57,11,19,22,38,22,18,12,20,128,17,37,37,32,98,2206
435,20,96,17,112,25,15,16,22,34,51,19,32,38,93,39,18,82,24,23,0,1,44,35,6,36,23,26,127,67,34,27,6,41,17,4,10,22,9,26,8,10,3,15,1373
436,55,24,14,60,24,8,34,96,55,94,18,11,23,54,28,0,28,11,19,88,17,30,17,42,13,25,13,30,3,10,20,21,10,46,4,13,10,8,14,16,35,22,12,1175
437,50,8,15,13,59,200,147,44,53,29,445,41,28,21,35,5,168,0,43,25,63,36,0,10,29,150,31,24,41,9,0,23,0,19,24,16,23,0,0,92,33,30,7,2089
438,50,69,23,11,25,78,19,36,16,7,2,31,10,108,22,27,5,8,22,10,22,0,131,28,30,1,0,16,27,23,15,25,104,40,0,0,12,26,14,97,14,11,48,1263
439,28,26,51,19,55,4,12,35,38,35,34,38,33,39,0,16,11,29,34,34,93,10,15,6,80,37,12,26,34,18,3,28,18,78,0,14,14,28,9,4,9,20,18,1145
440,17,3,52,45,10,7,38,19,22,77,6,0,6,28,10,4,55,6,24,7,10,6,6,33,231,61,9,14,8,10,8,3,10,20,19,18,29,42,32,10,26,15,38,1094
441,0,37,201,33,33,44,21,11,161,174,147,42,8,122,11,10,41,1,5,20,20,17,7,7,24,36,34,10,50,7,27,22,11,40,53,11,98,51,27,26,13,12,25,1750
442,2,15,63,27,53,71,57,27,50,53,39,57,5,35,10,4,0,15,0,21,0,10,25,38,45,26,96,10,41,130,84,31,4,4,13,60,7,51,124,44,0,33,69,1549
443,2,59,13,22,12,21,40,14,11,22,101,33,11,18,48,0,7,0,5,119,6,126,24,23,22,40,22,145,15,15,56,63,70,40,172,34,14,20,50,14,95,15,2,1641
444,4,232,21,11,19,20,31,123,61,9,19,37,25,24,32,3,0,0,16,0,49,9,3,0,0,10,10,30,14,21,7,14,40,57,58,68,20,204,35,10,36,53,79,1514
445,28,18,35,17,66,71,24,19,6,14,58,55,12,28,34,20,107,30,6,3,12,11,0,35,14,18,10,20,24,95,65,114,15,19,79,32,120,20,35,60,23,46,120,1638
446,103,32,23,6,60,27,20,5,24,57,47,79,21,52,17,0,20,22,47,0,20,23,51,10,16,21,206,82,0,32,10,15,85,37,18,23,28,33,40,37,36,1,64,1550
447,40,19,28,48,33,26,9,9,14,106,42,26,21,24,31,17,26,10,64,10,0,31,23,52,19,49,18,7,41,16,109,12,0,28,10,5,89,21,54,17,104,10,13,1331
448,1,22,22,34,47,85,36,31,449,100,31,141,41,30,35,20,0,3,67,0,10,0,20,4,10,10,0,0,0,17,20,27,0,34,27,87,19,46,73,59,64,37,91,1850
449,32,11,39,71,45,68,34,15,49,12,23,84,6,3,46,100,15,0,10,0,107,17,24,26,60,15,6,38,26,10,19,129,39,10,10,33,10,35,39,26,87,0,18,1447
450,12,47,22,7,19,4,12,2,10,3,113,101,11,46,3,53,6,79,18,13,20,24,63,53,43,12,2,50,11,47,18,19,32,8,7,21,17,7,28,47,14,13,13,1150
451,1,17,33,20,40,61,28,12,103,21,14,11,20,59,35,186,48,26,52,25,14,15,31,37,13,24,8,20,20,1,49,12,4,0,0,95,0,22,10,33,5,6,17,1248
452,34,30,83,74,16,29,64,115,59,10,30,0,173,42,40,167,10,0,10,41,0,69,20,0,161,28,58,60,17,20,41,0,18,10,36,298,373,28,0,6,36,125,21,2452
453,44,26,34,89,34,24,40,64,1,3,1,8,188,11,133,98,59,10,10,12,0,50,1,108,161,6,10,17,91,28,17,22,18,13,13,10,36,49,13,45,0,4,20,1621
454,13,37,54,50,55,2,11,34,82,35,19,10,13,24,7,3,0,53,33,18,50,6,1,24,29,114,10,6,26,11,89,46,7,30,10,20,3,16,39,16,4,29,20,1159
455,4,16,36,39,251,81,22,19,22,150,97,139,73,1,51,19,31,11,10,15,25,9,27,20,10,43,10,94,60,10,34,44,39,10,45,97,37,105,23,10,83,25,26,1973
456,44,18,48,41,34,7,12,8,52,49,41,24,18,31,50,74,40,52,19,59,61,104,10,87,40,31,29,10,14,134,14,2,62,244,29,113,6,52,20,60,9,13,22,1887
457,36,64,19,10,45,15,2,58,49,10,75,17,22,31,6,35,11,1,0,10,76,14,52,20,12,162,78,21,9,31,99,67,32,14,21,11,11,32,54,9,17,10,22,1390
458,2,1,4,16,31,31,10,74,59,16,53,35,8,13,7,16,0,39,20,68,0,78,26,52,15,10,55,21,0,5,44,18,35,20,0,10,0,15,2,21,40,26,8,1004
459,2,1,93,0,56,1,16,390,24,20,94,26,13,31,5,7,18,3,29,30,20,3,0,0,0,63,23,25,10,14,18,31,1,14,14,60,15,277,78,70,28,17,67,1707
460,15,42,19,73,16,43,24,32,47,11,64,52,19,71,41,29,10,9,2,10,0,20,11,24,20,17,14,10,15,21,55,235,16,20,27,27,57,156,25,13,65,52,5,1534
461,33,86,10,6,10,11,40,51,0,92,56,10,78,37,80,0,0,26,10,39,26,27,28,35,20,0,76,37,40,15,4,12,23,21,15,30,5,19,31,3,85,8,15,1250
462,12,10,1,0,20,24,22,6,1,14,17,11,36,13,20,9,8,24,29,31,7,6,10,10,0,4,10,10,22,17,2,5,10,23,12,5,11,20,51,63,17,12,28,663
463,69,130,6,171,140,198,3,32,13,4,67,61,20,15,111,39,6,26,19,52,23,48,2,19,12,13,8,27,22,32,33,40,30,20,35,92,92,42,49,148,59,84,43,2155
464,73,14,16,32,45,89,32,30,95,43,31,6,39,190,20,55,20,10,1,0,10,2,0,10,7,0,10,18,25,20,5,20,24,11,184,4,65,80,9,38,11,15,61,1470
465,45,39,29,13,24,57,125,36,56,33,11,16,28,30,62,22,21,11,0,0,10,17,25,2,0,102,0,23,35,10,10,15,10,31,94,35,7,31,33,63,20,11,44,1286
466,29,52,14,46,128,44,52,23,85,78,5,73,25,13,95,0,34,36,5,87,10,49,0,10,0,57,52,42,20,3,20,83,57,33,40,23,3,4,10,0,11,20,11,1482
467,57,32,26,6,5,46,93,14,19,8,26,42,15,213,0,10,31,10,24,1,4,20,13,3,10,23,3,16,82,115,13,4,105,15,19,3,42,22,38,34,20,47,20,1349
468,19,44,33,24,24,10,18,25,20,22,25,8,42,23,10,8,8,6,19,0,15,10,32,10,11,40,57,47,7,31,19,53,20,20,40,2,74,33,44,25,23,14,15,1030
469,15,23,29,63,4,24,14,7,4,47,28,12,6,57,12,4,24,18,9,10,10,26,48,60,27,7,19,93,17,12,13,23,3,6,2,13,23,33,33,10,33,10,39,970
470,13,30,5,15,23,28,27,27,52,130,28,33,16,90,16,0,0,11,22,53,5,30,38,33,35,73,43,13,10,0,35,12,50,21,0,29,21,10,3,18,17,80,20,1215
471,11,28,71,15,23,32,54,6,39,29,65,60,26,19,52,20,20,30,0,20,34,7,20,35,33,47,32,11,1,84,10,12,42,0,0,0,0,42,31,3,16,23,28,1131
472,98,25,105,10,27,170,58,20,57,46,28,38,45,192,45,14,67,31,36,66,40,45,19,21,29,86,0,85,0,84,10,23,32,76,66,180,67,139,23,22,78,31,33,2367
473,35,100,28,19,22,149,320,17,27,9,88,136,49,49,141,0,10,0,16,2,21,29,10,20,13,28,0,20,20,30,20,10,8,15,4,68,20,46,62,27,162,3,161,2014
474,26,19,13,2,23,166,94,108,10,9,63,218,11,10,14,19,179,0,20,10,15,10,8,21,10,84,0,10,10,23,15,127,13,31,28,92,375,103,42,32,159,63,65,2350
475,40,6,7,10,7,35,133,11,30,40,97,53,38,2,106,10,10,5,0,10,33,10,86,0,35,12,9,45,14,5,27,27,88,121,86,0,7,16,3,28,170,53,61,1586
476,38,34,59,12,18,87,34,22,33,29,31,39,37,24,33,10,133,18,36,72,20,10,10,42,0,22,46,2,13,54,112,57,20,25,12,29,28,32,39,52,11,0,71,1506
477,5,18,44,35,67,11,18,17,15,64,22,39,32,53,54,5,10,0,103,29,20,0,22,1,0,114,21,118,81,0,14,23,13,112,61,74,47,67,10,0,27,69,52,1587
478,4,34,87,218,47,25,30,22,91,7,36,14,6,29,84,23,1,30,10,10,32,21,27,11,152,16,36,33,11,31,3,2,31,59,11,10,32,23,20,16,37,24,0,1446
479,16,3,6,4,23,1,21,10,14,3,82,30,14,94,0,28,0,10,23,10,18,44,26,10,30,12,13,71,23,23,81,148,20,8,68,6,0,16,28,0,0,15,20,1072
480,32,3,81,47,41,52,2,3,53,28,17,32,0,69,67,19,6,11,84,25,0,30,22,36,50,45,5,43,35,40,23,18,34,21,10,13,20,9,28,10,81,0,20,1265
481,16,0,191,61,92,11,34,41,39,67,1,2,1,53,65,21,17,0,75,20,21,23,18,11,11,20,47,11,36,26,10,6,0,1,10,36,10,9,20,52,15,53,10,1263
482,34,21,75,89,121,51,121,91,146,49,0,29,92,11,106,69,14,111,22,12,20,10,10,0,0,12,38,21,19,0,26,2,7,10,25,33,29,27,20,30,99,51,20,1773
483,15,24,407,27,53,5,30,158,14,21,11,23,22,215,18,16,22,29,14,10,10,1,20,12,36,11,14,28,19,7,38,12,15,27,15,0,15,264,52,44,21,12,18,1825
484,20,1,26,84,51,61,20,20,15,39,2,100,62,17,42,70,8,20,7,3,44,10,72,0,20,22,12,0,107,0,29,54,18,25,47,72,16,31,89,24,90,9,24,1483
485,37,7,70,33,35,6,13,79,92,53,39,0,18,43,68,6,10,17,16,88,4,42,14,44,10,30,28,59,42,19,38,35,175,83,11,30,26,24,36,4,20,82,10,1596
486,34,98,22,29,26,19,2,58,24,56,28,37,11,105,16,31,49,91,21,16,66,4,46,6,0,2,13,12,27,95,72,0,7,131,72,48,36,23,67,110,34,8,78,1730
487,15,14,33,2,22,8,25,10,24,14,29,41,10,35,10,13,10,0,15,38,2,25,12,7,1,7,62,26,10,34,84,24,13,9,0,5,0,11,15,54,43,20,38,870
488,6,28,23,12,11,12,2,6,71,28,47,2,19,51,17,0,1,26,23,11,8,37,6,82,2,36,6,13,2,53,30,0,15,0,4,0,14,30,53,12,24,22,1,846
489,3,32,27,21,12,78,22,68,110,2,69,29,1,34,181,62,18,6,11,0,21,86,20,82,91,25,13,5,30,43,11,25,1,16,14,0,89,0,53,36,25,3,19,1494
490,22,14,10,11,5,83,24,115,4,49,32,8,36,12,94,43,4,57,11,84,12,20,3,30,11,1,10,10,0,12,56,15,27,0,17,53,1,4,2,26,13,27,12,1080
491,29,10,12,12,13,19,31,58,4,10,22,36,1,46,13,38,0,19,10,138,12,40,24,3,21,17,10,9,2,8,17,2,29,15,16,12,19,20,9,10,16,43,18,893
492,69,17,32,77,7,176,33,134,349,158,64,34,78,33,97,52,17,20,21,51,1,57,70,63,40,18,11,41,30,9,7,20,101,21,40,71,31,64,114,72,117,141,15,2673
493,43,67,21,49,52,45,48,26,13,17,49,73,10,89,36,11,6,81,5,5,2,10,0,10,31,11,32,30,28,24,38,20,17,41,2,14,27,8,25,17,11,10,7,1161
494,53,63,106,27,44,54,82,65,83,85,83,43,99,40,48,7,11,82,0,0,20,32,27,37,17,30,18,12,4,20,25,101,41,128,16,5,14,29,145,10,1,16,14,1837
495,4,1,2,115,53,36,65,38,57,152,41,79,33,14,22,0,17,52,20,32,66,104,83,4,21,18,0,16,20,21,0,13,31,11,11,11,40,5,42,15,3,20,15,1403
496,31,55,127,5,1,48,43,51,34,48,41,23,32,42,7,0,22,0,3,55,19,24,0,34,0,7,4,19,46,14,33,36,30,101,5,10,172,16,53,28,16,25,33,1393
497,19,16,23,20,0,28,43,21,20,23,32,13,50,43,10,0,34,10,11,1,23,9,59,143,0,21,62,30,23,20,0,5,19,26,16,19,13,18,122,33,3,23,23,1127
498,25,0,19,77,14,49,5,168,151,19,69,57,23,49,0,10,38,4,0,10,1,2,2,31,20,5,24,21,91,23,21,3,10,29,10,40,27,404,12,34,3,31,97,1728
499,18,37,38,33,50,44,1,31,48,78,25,47,142,64,1,0,4,10,18,0,7,11,12,15,25,114,70,20,170,115,26,13,22,19,80,36,71,35,10,49,24,26,28,1687
500,28,28,93,34,0,2,36,18,57,305,165,48,209,0,58,0,28,5,0,71,0,18,13,180,165,1,49,35,20,30,12,19,29,0,17,38,25,5,10,30,117,5,86,2089
