node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,total
324,1056,61,52,77,84,128,112,54,101,47,80,29,85,47,76,93,37,48,37,2304
325,143,5,63,261,29,23,42,0,5,10,12,25,0,68,10,0,35,33,0,764
326,119,21,8,30,33,25,14,12,39,31,43,38,64,13,1,55,23,22,9,600
327,205,321,86,42,131,38,18,66,89,10,94,43,29,54,39,50,57,127,72,1571
328,140,11,16,13,29,10,14,0,13,28,34,0,16,3,33,31,3,12,19,425
329,230,46,96,52,65,68,1,51,38,80,38,30,127,67,42,51,42,21,82,1227
330,28,54,43,34,66,64,38,48,18,18,46,5,43,13,0,3,39,23,108,691
331,10,34,43,81,35,13,67,25,25,44,13,17,11,14,35,17,6,9,86,585
332,161,48,43,74,44,112,44,52,18,103,26,111,38,33,17,78,20,88,105,1215
333,152,10,13,30,45,40,21,26,63,20,45,38,20,44,10,120,25,10,36,768
334,117,28,23,92,81,28,15,98,40,80,56,23,26,10,134,28,91,74,49,1093
335,126,43,198,25,56,72,120,114,25,38,97,13,72,79,15,136,6,69,136,1440
336,101,81,43,11,16,29,26,21,50,37,25,21,85,5,23,6,6,29,8,623
337,1048,68,60,73,72,52,86,57,58,56,75,92,87,43,60,69,66,69,37,2228
