node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,total
459,30000,26000,129000,27000,87000,68000,97000,102000,52000,26000,44000,27000,31000,25000,42000,32000,28000,40000,87000,31000,41000,84000,33000,41000,86000,1316000
460,274000,195000,300000,126000,126000,26000,65000,27000,30000,25000,43000,54000,29000,29000,26000,31000,28000,52000,30000,36000,47000,31000,37000,65000,35000,1767000
461,91000,26000,54000,27000,30000,25000,34000,35000,28000,29000,27000,34000,28000,34000,34000,44000,36000,47000,39000,46000,51000,49000,34000,53000,38000,973000
462,31000,25000,84000,61000,28000,30000,26000,45000,27000,43000,43000,56000,51000,33000,26000,53000,27000,47000,26000,54000,62000,64000,58000,67000,31000,1098000
463,28000,30000,26000,99000,28000,70000,51000,90000,46000,48000,26000,40000,27000,29000,25000,49000,34000,84000,35000,87000,74000,29000,81000,29000,47000,1212000
464,28000,185000,149000,242000,115000,111000,26000,68000,27000,30000,25000,43000,56000,28000,29000,26000,33000,55000,34000,39000,89000,32000,37000,29000,38000,1574000
465,81000,59000,26000,41000,27000,30000,25000,33000,33000,28000,30000,26000,33000,30000,33000,33000,41000,34000,52000,30000,42000,45000,51000,37000,37000,937000
466,27000,32000,25000,58000,50000,29000,29000,26000,40000,27000,43000,38000,54000,55000,35000,26000,32000,56000,71000,29000,46000,61000,56000,48000,66000,1059000
467,177000,29000,30000,27000,69000,28000,61000,46000,90000,46000,52000,26000,38000,27000,30000,25000,30000,78000,29000,39000,62000,29000,69000,70000,30000,1237000
468,228000,28000,140000,110000,166000,106000,97000,26000,63000,27000,30000,25000,42000,52000,28000,29000,26000,28000,34000,45000,28000,33000,87000,32000,40000,1550000
469,468000,244000,150000,26000,87000,27000,30000,25000,58000,50000,29000,30000,26000,54000,27000,41000,47000,57000,32000,46000,71000,32000,57000,29000,41000,1784000
470,111000,27000,29000,25000,52000,41000,29000,30000,26000,36000,28000,41000,36000,53000,32000,38000,26000,48000,55000,42000,47000,27000,54000,61000,46000,1040000
