node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,dir_29,dir_30,dir_31,dir_32,dir_33,dir_34,total
0,40286,54644,112240,167931,214155,241303,63535,79021,74668,87961,75670,21794,147360,172011,113804,167277,145268,135000,132628,129268,128549,122193,122919,121271,116469,109171,106467,112483,114309,105724,120035,116141,106266,116510,109055,4103386
1,324881,19177,181500,177537,147225,155855,307278,79744,53878,109612,93526,113871,91423,104155,167375,162396,145254,89240,131352,82976,85330,131647,133654,112672,120441,114645,103853,115738,115598,113204,110117,115179,76905,107654,104312,4399204
2,507679,171694,96574,259494,350822,346635,347807,358546,32295,68945,111513,60611,136216,152520,173839,152383,138800,128492,135648,137238,90315,132448,79136,113142,113197,99924,104257,100173,101681,75812,110352,104350,99253,103088,90407,5385286
3,95743,75247,42006,32579,67543,98142,106339,151023,147055,59762,70439,89841,87126,99370,160627,149080,130345,126293,127513,120624,121381,135905,124366,115655,111551,101052,111720,104276,102129,119267,113778,112561,98812,105564,96186,3710900
4,80458,70736,64135,56851,35042,56111,64059,102301,110154,105206,57635,81749,74235,153633,160577,153008,135206,127294,123027,84149,79651,80960,122394,110588,84383,106145,112730,96977,99692,106130,111471,98376,99693,101768,93256,3399780
5,82940,81909,84202,90993,58485,26301,40344,66401,77274,86419,72674,54348,126648,138368,151507,154096,124345,111300,83990,121867,123547,129461,116038,118097,117404,100005,98541,101369,106164,108020,99405,100523,92418,104351,101658,3451412
6,59899,78204,74154,79343,76611,57937,19092,41546,62828,69460,77576,63522,131304,143773,143775,139928,127108,120908,124460,126532,116059,113608,118237,109085,108277,91442,101741,95148,96759,119694,95455,109124,104466,95119,102004,3394178
7,89241,103384,119366,108126,108549,79138,40241,59706,73952,66095,73424,68612,131472,75525,158158,147749,140283,117524,121600,110793,111761,69881,108024,102589,65002,99637,103264,96208,108244,102943,97713,87142,94770,66773,104285,3411174
8,61797,81365,70780,72416,66386,40126,25787,50469,60345,61886,62229,54454,139448,149233,151014,136373,131033,123042,123608,118592,116269,119128,110771,103940,115761,93270,96690,106975,102033,106674,69441,89616,91783,105698,69556,3277988
9,60434,75472,65811,61751,56710,46202,37292,48168,61968,64879,61686,58917,132100,140455,92003,130462,125657,120690,124313,129808,112183,108482,111765,107990,109345,99790,99491,107525,101111,105590,101759,93019,114250,109822,111166,3288066
10,70049,68898,60936,56240,63204,44013,29599,44910,59562,63855,59587,39441,145625,100224,159801,137276,144026,124080,125943,123525,115893,120924,101467,113116,100102,100967,102148,100318,109707,109250,113767,101646,104681,108978,96292,3320050
11,42177,47497,50386,66342,64094,34229,31168,44352,50456,65331,73885,48528,139828,153223,160282,129478,80379,118183,125840,117621,120411,76739,107477,110057,102764,103735,77542,71962,103651,108647,103353,56953,99698,101392,114590,3102250
12,46354,49663,83040,92744,91216,40614,27235,40816,79231,81530,86480,60402,130403,138342,149210,126665,115907,120182,128717,110068,115224,117699,99980,94942,104547,94630,102198,98524,67787,103278,102803,99245,100367,98367,112650,3311060
13,45491,66364,101412,92795,87213,61399,33723,46519,90055,94699,88667,58775,130931,154168,92994,136280,128725,119551,116535,112381,104955,111997,101348,105230,106720,109046,103713,101109,105762,113732,103861,98348,97826,97692,97788,3417804
14,60223,66758,75484,62780,66193,46249,33406,38870,83196,87921,83063,60026,142446,154393,150548,125998,129580,120972,120122,114992,117987,108566,106192,104065,102298,98232,105470,102531,109441,111623,101994,96267,98695,101944,100754,3389279
15,72675,83676,71588,80080,71622,48700,33943,51849,85383,93979,101336,65351,150709,159548,170331,134139,127368,124434,129076,126253,117653,121473,107793,103100,100356,102347,105758,104759,112228,75122,103008,103748,109507,96992,101773,3547657
16,73692,88714,88895,81875,97251,70483,33013,52695,104042,116421,141960,155557,150589,170322,155063,130023,134332,127885,122223,122324,115047,124343,77222,108513,105186,101365,110532,107852,117079,108147,100846,99872,108605,100878,112555,3815401
17,94469,70112,86449,88016,93282,89515,60536,30679,58239,113225,134850,160138,138888,170800,161123,142680,138256,136097,131642,129725,124856,117448,101384,114660,111788,104285,118574,104994,108004,118640,103903,97353,72052,114466,111821,3852949
18,58026,137778,62524,80953,85119,101376,102204,70890,33202,58365,124979,137788,145067,172266,162082,120324,121438,126974,121716,123577,108177,110566,103255,111541,108612,105799,101423,113286,112173,120385,104352,99335,106741,102494,115311,3770098
19,75902,62918,106499,67460,87998,100404,100107,118685,84087,34009,44798,120293,128618,160657,91343,120435,125291,112607,114196,79642,109785,124324,102244,106695,102374,106447,95670,112335,112825,111413,109962,90939,102321,108715,110413,3542411
20,74751,65660,105282,117682,55246,65369,73757,82572,87762,64228,29831,54359,137922,152715,140355,121993,117309,122893,122812,120122,107018,114565,114022,105350,109684,98918,103381,107015,106485,105591,105720,94760,97633,110346,112306,3505414
21,50711,59265,85676,89758,118005,76042,92698,88210,97168,97359,69714,31682,131649,157361,152590,121476,114448,122412,124804,115802,112866,114513,105947,101337,106867,93835,105089,109705,111555,105341,101461,101202,100982,106100,112313,3585943
22,33075,38794,69635,76527,73376,109899,90421,96909,90111,94761,101094,64397,146669,158178,139503,120292,132361,118123,118791,116230,115606,113223,113843,103958,108200,109726,110109,105405,112164,98721,104237,107654,98865,109806,124273,3624936
23,33078,88976,107536,92179,87864,83430,72270,114078,138006,135524,150584,112137,128486,165667,169598,132399,129730,126067,127379,119119,113980,119682,108955,108215,110131,101144,97271,102641,107897,101603,104324,106304,98920,102481,95444,3893099
24,64696,38323,72147,95727,105491,119694,128409,82263,113047,137215,142819,147988,133877,144114,165318,130966,78112,133591,124133,111270,110216,116603,94638,106114,114448,102019,105481,115688,101926,103721,109680,110324,106736,111814,101697,3880305
25,103469,79007,35538,71269,95514,107449,110518,98160,90976,121166,124732,127561,134721,150149,159690,135508,126899,132908,129727,142129,115475,114154,103003,108040,112516,120032,114043,118143,71627,104879,110046,101787,96004,107157,88797,3862793
26,94671,109875,82020,39763,67924,91492,110887,125619,112236,63768,123089,132094,125197,149008,143589,135937,130283,122934,126989,123936,113468,115301,100614,96448,103802,101792,108289,107870,94541,107172,107211,89374,98389,98467,100304,3754353
27,107825,111619,129241,81605,36889,70783,103897,115026,113096,104179,89174,114992,122408,160647,154405,138878,120795,122999,140136,125815,121243,123334,103264,99442,98896,107913,95936,77404,106192,117843,115597,96616,94846,103021,96563,3822519
28,101778,119238,135958,134912,89875,38748,73598,104785,112030,109798,116931,92688,121173,145790,151707,149156,137980,118135,125639,125582,122422,116851,109947,101417,86739,97115,102264,105120,109814,107443,104663,95945,97775,103329,96616,3862961
29,97652,112801,134983,128588,139339,91915,50703,67037,98650,105088,103377,102821,124502,143448,140948,134768,137882,117033,112667,118675,121271,123434,105591,105006,92883,96797,101162,93407,101135,80666,108492,92697,105322,104793,116562,3812095
30,94167,120183,121203,128709,131083,85967,46947,63805,101047,115950,106540,100320,136928,144738,143934,138755,127135,129739,116350,119191,124612,124483,114502,102288,106648,99319,75134,101352,104308,113045,102206,108506,111479,110899,111092,3882564
31,115705,117213,130845,133821,133654,97458,43911,62543,105678,101014,125835,110564,139500,158149,99611,154575,124787,119645,121526,118692,127296,123885,109148,110646,110162,105508,105658,106830,108658,112920,97105,98683,102000,114869,106319,3954413
32,105119,130927,130695,122823,136986,99880,41984,66303,95199,112370,117441,108767,140196,153649,156260,145958,131580,112235,123318,129055,112158,118549,116337,113178,112171,101783,114797,101885,102554,114675,102197,99841,101889,99388,103914,3976061
33,103323,108324,118995,120483,124324,83047,54016,55124,97213,104929,113835,104055,150969,154697,156524,137499,129625,120443,118496,117612,122640,113149,109847,115739,111707,102211,102851,108803,107511,102194,104119,97105,101221,100321,111623,3884574
34,96511,104189,111488,117154,126134,84241,37623,49650,99499,110502,109800,106769,149359,166854,165819,130715,134253,121635,123248,139665,111242,124781,116932,102650,104990,111640,110626,108322,103174,112260,98134,96520,102258,104745,106303,3899685
35,85947,106859,119289,129716,132576,89158,41575,61417,94295,103458,108925,112429,144146,152914,147866,127639,139362,128775,116889,118057,122322,118940,122403,95151,104394,102639,101809,105650,115160,103297,100452,93712,94863,99845,94287,3836216
36,98396,109802,125856,133786,135966,83258,40806,70537,94781,113084,103645,118814,142890,166872,109159,140011,139575,136330,124881,124142,114090,121743,111498,106238,109809,104656,103167,98124,116543,105344,104407,94369,103273,94490,102119,3902461
37,90157,103514,114708,124169,126040,90042,52113,70867,99173,98094,109782,128770,143655,150302,151750,138057,132571,120606,117892,118808,113910,114137,104070,104471,112175,100670,101487,103155,111317,116453,114946,96259,97057,100867,116250,3888294
38,89672,110796,118167,127595,133633,84085,49305,66582,99076,95503,98187,112293,136721,165548,158749,135074,135553,121550,121562,122601,114041,115369,117475,112172,112482,108578,114747,98328,111732,114157,103297,97218,105646,103764,107339,3918597
39,83109,105962,116583,123931,123687,84335,42727,69262,96934,100005,116508,113121,156410,165007,154030,145992,127137,122248,125295,123508,114608,123303,110414,112448,105156,95797,105851,103709,100854,116185,106133,106577,100398,98311,108597,3904132
40,116719,81821,100655,117501,122611,121884,84473,47293,63686,96081,101577,114431,154591,161097,159818,136553,132820,129174,134067,127155,116760,108917,109277,110191,105668,109842,104855,100678,89934,109284,111751,106251,111281,101610,108907,3909213
41,119771,132380,80297,97151,113222,115638,119638,86969,42159,61663,90672,95077,149482,165297,167150,139762,137499,122072,125921,123938,116252,122932,104863,102131,117218,105771,107609,104653,95028,103514,108059,90865,102229,107698,112966,3887546
42,110414,114655,131359,70661,95491,109820,110571,117082,74766,47194,51244,86732,150800,159901,157672,140470,133899,126939,123492,127995,125662,108759,101463,103655,108221,106217,110742,99366,101489,105596,106780,114965,118718,110749,108915,3872454
43,89803,112482,128091,140286,81038,96097,104174,112689,125816,81158,45835,57738,148861,165607,166830,138955,136298,117282,120657,120627,112614,130135,112972,108363,105590,108432,100707,106000,103659,109160,106982,101264,98160,114246,108555,3917163
44,82435,104995,121310,125742,122873,50866,97821,97415,97346,110334,79078,47975,150836,159928,175492,136046,131846,133875,127185,121283,116624,132253,111792,116699,123025,113538,98291,101907,101604,118683,106914,105085,96617,105411,109387,3932511
45,44240,75784,96022,108350,109929,117790,73647,90007,87681,95374,100132,66820,151277,153455,161959,129924,126081,122103,119775,119016,108811,118971,103304,117341,108606,115172,105459,113211,102740,112592,115251,105676,96522,99410,104074,3776506
46,43195,96957,132455,102576,138907,144516,92562,131162,133845,147004,156429,111944,127525,166872,157058,141559,129844,127149,120677,127963,112133,118184,112512,103903,112815,104692,108152,108338,103161,110523,99923,100879,90013,100778,87235,4103440
47,67387,38540,79041,110850,121258,125843,122471,89689,108672,129556,134318,142829,129469,148054,141129,128153,137238,126541,128858,117482,115776,116608,108237,119899,103258,110196,111981,113086,111388,106707,94617,97032,96904,94588,89869,3917524
48,98615,81515,37003,78504,115455,120633,134446,114239,85646,113226,128417,145421,125325,143057,152436,129111,123759,121442,124195,126500,111452,111734,104059,107716,102392,109297,108149,115809,101231,107860,101946,98311,99995,100456,95729,3875081
49,103944,113657,74205,42403,75530,116430,118715,114538,113086,94712,114529,129459,135782,149468,143162,128068,132318,125143,130118,122263,110164,120534,110661,99474,114338,102915,107702,104817,119823,119168,99331,106201,95467,93875,97140,3879140
50,118503,130890,145453,93214,44943,91595,118981,116641,117945,108512,74069,119332,133512,160714,163545,125689,120393,133151,129596,121774,117734,117476,101219,105436,108499,103168,109498,102324,114229,115100,102279,94281,101527,99911,96508,3957641
51,113632,125856,137101,143173,85124,46026,78735,107946,106851,116633,106618,111208,126973,156505,150547,137396,134704,130335,131664,117710,111023,121522,113078,101340,105912,98300,97132,110751,112914,111588,98390,94751,99008,95064,99057,3934567
52,111888,134445,141085,144989,147185,89940,54462,66959,101572,116274,101023,107253,135681,154916,156863,129847,122556,127711,125630,120951,110697,125847,114861,107755,111224,98253,90708,107133,104906,98584,95426,99259,92366,100581,120593,3969423
53,111552,136349,147590,146991,154851,98757,48387,82861,113650,112216,115195,105202,143025,161459,150772,134390,133697,136004,119952,117644,113838,122448,103953,99265,108526,106926,106361,102016,103731,111200,103637,107483,105512,107672,103276,4076388
54,101152,114293,117782,125977,123935,95684,52761,72862,102542,117110,106506,101006,92815,144872,137608,154432,125396,130947,123352,122827,117422,114322,117288,105973,107161,102420,99942,93951,112811,97697,99126,96779,100300,105070,111737,3845858
55,95809,108184,121948,115117,120693,91741,51480,75010,100636,103562,100881,63376,141967,154532,143472,142762,131127,134200,130935,116421,120714,119835,111543,106048,103107,102469,96643,100468,93445,107588,114360,105568,112788,99023,115684,3853136
56,89315,106582,106876,113121,119380,84879,51132,68246,97788,96284,118724,102581,153685,141089,157414,141008,135614,114483,123889,130018,113850,111830,108314,104674,113344,102163,95253,96787,92907,102424,108756,99297,104418,92241,109931,3808297
57,96949,97397,109730,115547,119757,89737,48752,75181,95691,112804,112692,106432,150534,146668,139279,140128,136525,122311,131242,116824,117628,114548,113244,94102,107028,103874,100911,98252,95060,100980,106254,91674,113879,111146,110184,3842944
58,89492,106248,109807,124190,122532,85793,46576,71017,100575,101950,108533,100635,151658,155060,152224,141401,129140,132528,122939,127950,120844,113246,106851,110644,107927,105191,102626,98929,98068,97611,109524,96263,105863,105167,109678,3868680
59,94546,108588,116534,122554,125987,95663,55656,80444,109944,105372,112406,108163,142240,149984,153685,151849,134369,122310,127863,118692,114358,120031,106192,105343,107379,98147,92220,91710,102806,109699,98190,101817,107518,105247,102379,3899885
60,94569,112427,117859,121555,123017,88508,53020,68518,100619,94465,117408,102196,143005,159238,147167,142544,131650,116056,129192,116399,116815,118299,98329,97954,104040,97885,96108,101380,101628,100043,93631,99764,109779,101507,112847,3829421
61,88814,105682,109629,118338,119164,82642,43529,72688,92855,100867,107249,104300,141130,162768,155011,138519,130491,129479,126813,119268,123323,115267,110063,103035,117949,102263,109000,99696,104212,98795,106170,98097,112964,107251,109684,3867005
62,88628,111405,116464,114440,121396,83388,39600,66829,93067,101144,127114,116760,156369,161790,147591,139740,130079,118343,114603,121031,118140,125240,105724,111549,100450,104327,103876,102158,96913,99016,101265,92881,105337,106733,102626,3846016
63,127716,91484,111890,115281,124230,128415,87634,48618,74611,99604,108884,119244,151612,164645,154832,133386,125577,115841,114232,118264,114871,120020,109600,110977,113290,110594,103740,98073,100631,100265,96090,90758,93259,106209,111200,3895577
64,115721,138770,88182,110915,110092,117408,124255,78091,47501,67080,88772,106153,150212,155420,144346,133720,128908,127492,114154,111175,124261,108635,114904,120975,105465,101140,110647,100160,108552,91803,102025,105211,100343,110297,103687,3866472
65,114003,127963,140593,93943,111768,118297,121180,119718,85799,46574,61052,91987,140215,165295,149258,126687,133516,116845,127609,109512,116483,106867,121649,111223,115077,108764,95312,111000,111183,101653,94118,88144,106100,89675,108459,3887521
66,105880,110956,119333,131302,83980,97713,102628,118182,111803,75125,39010,56071,160558,184663,144357,125334,133477,135419,126813,110379,119650,129137,112529,114679,118428,106211,108009,103643,110819,108823,97192,97719,95469,94669,107781,3897741
67,94858,110212,115460,117904,127006,84216,94822,104093,101783,103742,74363,43676,150342,170641,159881,131385,123867,114939,124104,112170,107237,116192,108546,116659,113514,107293,108451,110303,117195,111921,105446,100561,82591,99145,99088,3863606
68,35716,78903,89010,96234,103490,112248,78552,95518,97448,96039,95278,69696,170315,169280,143775,123589,134733,123432,124530,133797,115269,131124,133843,104555,120784,109434,115229,108194,103319,104135,104478,94105,95066,96084,90152,3797354
69,38275,90578,121220,127348,132330,132349,104046,122857,102787,145788,152439,103534,134770,154837,142275,130680,129754,118333,120617,127354,123980,120490,116168,111793,109080,104717,89901,93070,112336,97469,98806,91292,90216,81465,85964,3958918
70,72500,40980,89549,117881,129274,136315,125710,95979,126136,136744,140598,148297,127304,150787,134090,126298,122426,120889,107958,111165,113229,118004,110181,107481,107084,101867,99226,93399,107394,104376,102086,94469,91252,93695,91665,3896288
71,108136,79148,34188,86631,112213,123611,127710,128219,102056,130973,140240,140760,130654,148475,145217,119294,121143,117880,116940,120820,104934,119698,105300,104608,105960,102367,96223,98617,96331,105917,89593,97501,96381,99662,91397,3848797
72,105451,112992,82962,42660,86210,118752,127186,130273,118278,96110,125119,132059,129039,137523,133111,123749,123523,118754,122950,115018,122953,109811,107748,108181,115268,100850,93823,89777,94905,104364,109060,98667,99307,92995,85721,3815149
73,111925,122201,124729,82983,45137,81171,114624,118678,125311,111776,100634,121625,128565,137064,138835,129558,134490,115186,121322,107576,99507,104287,115189,110935,118033,98646,94203,99071,100939,102099,98029,97005,97236,95283,91148,3795000
74,109045,116784,127169,134878,91387,45039,81437,107918,114130,116162,115475,106996,129495,148706,128934,124945,115133,124939,117061,111231,115111,103099,116316,113264,105605,104662,89952,91695,95898,93747,102445,98231,99603,98256,96665,3791413
75,112829,131638,135041,137860,133008,89172,47225,76511,112467,113581,117472,121859,131710,153448,147243,129429,126907,124122,123207,113623,105209,114163,121086,114802,96034,90981,96722,92169,88482,94801,101439,100288,103378,98908,97875,3894689
76,105032,123431,129569,130556,127966,86470,45672,82182,110816,116107,112985,111809,127933,133408,151267,135554,125496,120131,114859,108650,104886,98604,100649,116233,106817,110201,100193,96104,94546,101242,106002,108026,100205,90404,92332,3826337
77,98829,115958,113072,116695,114068,91988,45709,70092,96092,110735,99310,104482,133455,136253,162485,133757,113731,116276,113980,121270,111895,122128,110629,108333,102132,97567,98882,103227,97244,104468,88115,99205,104102,96604,100056,3752824
78,94245,117040,122896,111845,128950,89429,48167,70000,108881,108498,118225,111726,133481,132117,133701,119565,131164,127790,121023,114630,95193,98393,113659,116785,106551,104690,97043,99117,87883,91193,88980,101020,97928,92480,90671,3724959
79,88085,99534,103823,113185,120429,84610,42257,63397,99185,111087,104198,104387,129812,138117,133287,110953,124058,134195,124692,116139,102563,108521,109143,95540,111257,108377,100750,91847,98353,91616,94888,104480,102251,99366,105989,3670371
80,59198,87483,102954,108739,121571,89068,55919,70899,99239,114848,116794,71020,132119,140775,138024,136505,121461,127104,121242,121332,107671,111037,95482,101231,103777,107136,94355,102427,89888,94122,102174,87074,99332,96909,87297,3616206
81,88371,105740,115186,123741,129730,94452,47554,75267,106921,118252,123735,120190,129219,137416,144578,125095,119232,126969,129517,114490,109576,116747,100003,108453,100752,106559,110908,93218,92238,95141,92244,89302,94139,99893,102885,3787713
82,83603,100084,109274,118025,123912,89358,49041,69775,102461,111771,112029,117943,137440,146582,131696,119474,124868,125690,124871,122657,111364,118623,97843,91839,101086,104532,101488,101636,104160,87453,92635,90683,101549,102181,98727,3726353
83,77966,93255,109451,110329,117398,83659,48449,74536,99588,108849,116111,115272,131994,145834,134398,131511,141374,128225,121592,116024,106242,101154,103125,102171,90132,109274,102943,98544,100781,88607,90889,94126,90392,105038,97270,3686503
84,85351,95654,98871,114935,108981,83311,49082,68332,94644,112462,105832,105694,146968,140149,151178,129062,120017,113064,114935,121124,115039,105513,107977,97199,105793,106673,95786,94454,104229,100129,95724,90722,93824,104559,98835,3676102
85,87779,98972,109404,112992,119797,82329,39842,77317,103632,107028,125205,117705,142690,134205,133210,131847,133395,121732,125976,125924,116860,111958,105171,99379,102746,101196,107769,104936,105285,99659,98185,96056,93072,102536,107808,3783597
86,118425,90456,107162,107821,115390,123471,83444,40532,60189,95109,99481,112943,139206,140237,141891,123154,126251,131169,127345,120177,114951,112911,102795,98951,100920,96020,104952,105243,100623,105368,101502,102149,91091,91738,101231,3734298
87,120960,128551,94270,105228,106214,113953,115039,81133,43607,66889,106364,103302,144969,148528,144506,125852,111082,121541,112688,130904,103207,106747,110542,108527,104195,109696,107857,102267,110294,104007,96979,95296,95842,90810,92617,3764463
88,113690,127935,139786,88350,104328,113886,117508,118562,82449,50941,65683,97451,139121,141188,133934,131094,120217,109916,121696,118235,121128,113721,102512,105883,97698,102212,101085,107970,106390,99457,98225,91745,91365,96540,107689,3779590
89,110165,122196,123494,130325,72904,100237,112205,107571,105886,77086,48153,60332,147889,149911,146857,132709,121047,111735,135141,115462,120804,114247,104097,108308,108954,102576,88795,108119,114468,104530,97883,93573,99698,89676,99878,3786911
90,95008,107600,114091,117182,131483,90617,106796,99551,97899,105311,72977,44324,137427,153952,146492,136315,121446,110796,120241,114832,128577,119581,105924,107763,108683,99577,96190,106450,117031,98250,110854,89697,92795,88313,94744,3788769
91,39809,91917,111246,112502,119234,123705,83881,102556,104154,105299,106873,75719,143410,141715,145550,141209,123710,110507,113297,111734,127236,119126,110833,98545,116090,107367,97798,94460,115642,102168,114668,104503,85862,81294,89046,3772665
92,40997,89755,122016,121216,126755,130704,96735,116671,134228,138153,148439,98994,124770,122178,124609,127835,111477,117031,114080,112999,114730,103985,104012,94049,99752,98164,98594,95106,86889,95035,101240,98567,88918,84082,84223,3766988
93,74554,44944,90770,114646,125994,125516,118960,92985,119145,128254,138948,136827,121433,129443,128572,125085,117310,117415,104360,114933,106895,109884,95236,90780,105506,100862,99756,93117,87519,92002,99466,93917,99167,86774,80731,3711706
94,101891,79301,49806,84216,115118,119653,127231,116524,97503,122857,134892,144019,141047,131429,123745,120124,115672,122628,107940,114347,109733,110799,105242,105368,84688,100094,99566,91956,91830,95561,95402,92642,98417,86835,83401,3721477
95,108848,114627,84600,41117,81216,112136,116607,114462,112541,100024,128208,140665,135901,134552,126476,115318,123327,108248,123478,116394,120407,106356,105349,99044,94458,96857,92601,100599,90750,88826,86907,92569,99842,94190,83855,3691355
96,102191,112557,112194,81240,51383,81390,103294,119475,113935,110928,87771,121774,124216,123388,127237,122148,122527,105064,104176,105137,107000,109655,99485,94869,96704,94250,107273,92483,91351,92271,81391,94465,101277,98214,100250,3592963
97,105934,118912,116009,115468,83034,44758,78753,108229,123793,118511,113267,99494,132666,135948,127091,121161,122216,108417,108974,111180,116204,110729,104173,97106,90825,94981,94449,97462,97924,85461,89994,96566,106594,90884,90361,3657528
98,106742,118382,123656,125728,126448,84782,47767,82664,100442,114606,112355,107806,129874,137240,115862,124953,114144,111382,105893,100340,107458,109022,106334,91906,101000,87957,96754,102786,100499,88333,92125,100276,97748,100342,85004,3658610
99,94709,118079,119977,121943,127524,87336,55067,77793,102872,102035,109657,63571,131595,150612,116475,116302,111684,118514,105273,115259,105245,106708,100391,93693,95366,88043,97400,96805,97182,91917,84130,85941,93728,90366,91501,3564693
100,98900,113363,115711,113269,114000,86017,47705,72632,103625,109092,108067,109841,129619,123412,123978,116270,117616,102681,106528,97942,118354,109233,115019,95396,89628,96020,95346,95563,105821,95170,87426,83116,102165,96835,95411,3590771
101,92415,108161,105919,101144,104045,83071,51411,71857,110113,107731,104145,68896,131926,125325,127255,116622,122801,111607,105840,108642,99922,110299,108167,93768,94832,88963,104563,104342,87852,92632,80592,86822,98783,108374,95823,3514660
102,94775,101122,99805,112790,107453,84865,47471,72311,95874,98190,98751,63883,133201,133656,138950,124816,124096,119063,110858,107242,105850,107551,104479,94735,89249,103002,82448,94781,99981,94447,91412,91304,93869,95316,91445,3509041
103,81947,93163,99452,111686,113805,92775,49624,65491,97914,94280,105401,102877,129800,133527,129569,124236,118413,110738,111885,99008,113875,111460,105478,92856,101996,93766,83859,99387,98989,92888,86815,89600,89073,98752,94040,3518425
104,74433,95009,100498,105691,112300,83308,47271,66085,101368,105760,104957,100166,122826,125863,120218,107301,123379,118712,111128,108204,99046,101279,102637,92253,89459,93154,94998,98675,103253,100943,92322,88733,89715,96274,98423,3475641
105,82315,94714,107550,110643,117839,87263,42284,70145,97372,97328,94323,106010,119599,118795,125720,121464,124855,124341,117867,107924,108102,103466,112783,93088,91542,93068,92095,101123,103420,101593,82641,90383,91908,103588,97374,3534525
106,87385,104688,113203,108610,113586,89603,47874,72040,97197,100666,107697,109927,121411,137459,129300,131785,116325,109334,112411,106322,99773,106980,109754,103051,94511,98933,86857,100746,103285,109287,90483,92209,87296,107808,89172,3596968
107,90484,104309,108585,114355,118249,87494,43340,70127,96754,100712,109484,105654,125256,132803,125165,120162,115689,123809,113757,110613,96513,111375,104710,106559,94687,91051,87572,91360,108164,104503,95154,93734,92935,89418,95116,3579652
108,77109,99258,103078,114366,107174,83795,39374,70673,97615,109085,109954,112732,128959,134889,121676,121879,123443,117968,118841,112992,101146,105074,108148,107751,101487,91367,89532,90485,92586,98793,95999,87099,91786,89565,96066,3551744
109,106931,69126,91802,102685,105067,100701,77829,40299,64215,88953,103754,106900,132202,124012,129565,129464,130593,115147,119666,113185,107738,103477,95818,107899,105694,97931,93765,91001,109040,104125,95047,90816,90155,99147,97969,3541718
110,109693,115336,82240,95521,102230,103904,108601,80876,38124,66334,91420,94993,127812,136934,127649,119460,133458,118675,115237,106963,105845,98992,105707,101371,100659,91328,85850,86478,94477,97715,99074,102559,78175,88750,96148,3508588
111,105469,119221,122740,84186,99230,105291,106974,108075,82257,42049,61320,84068,127426,138674,130967,121394,117358,116861,124187,113531,104316,98265,106602,103458,105108,106248,89794,86782,92229,100897,96510,97830,88147,86493,97123,3571080
112,106188,113866,120593,113704,78296,93929,106976,108015,111134,76815,42205,60948,129908,140065,135066,117588,115536,117568,120297,108225,118860,104892,91596,108001,104760,104410,99649,84272,84355,93164,106833,96329,87261,87744,80640,3569688
113,93379,111143,113088,106084,111721,86203,97192,108970,102998,105071,72885,40993,137883,130907,130291,132301,126074,117871,123776,121066,107525,105058,101110,97739,113074,105094,98864,89780,88283,100433,96750,96504,86419,76676,89958,3623163
114,42510,81280,101781,111002,103126,109157,83535,86180,103247,92931,93962,66815,138176,133817,127786,129034,120631,134456,116132,113531,116197,104419,100591,87547,106999,108901,96986,88333,87093,92459,96915,98374,92031,90320,82140,3538394
115,37105,87301,113585,126455,132632,132244,93636,87349,113418,122675,134258,95787,125713,116731,124940,121818,119784,122006,113954,104907,99670,97249,100846,92329,88707,91239,99010,90923,87775,81153,82243,90458,89090,86437,84600,3588027
116,69792,37323,78296,109561,113947,129390,127015,96004,104001,111081,127079,130345,120777,116228,112529,110551,114180,118000,109597,115927,101627,102466,99738,100274,86256,84570,89675,94246,96314,89582,80252,84662,82096,84277,79338,3506996
117,100550,82625,37483,81627,105522,126218,126558,132210,90152,106270,116999,122082,128968,119253,114192,125106,113385,115256,107888,107821,101401,97487,111641,89354,88169,84364,85437,92425,83303,81811,83153,94469,92624,86001,92070,3523874
118,99867,109489,82729,42783,84318,119613,132627,131106,125633,95851,116597,130012,114576,115708,121234,111810,103727,108830,116929,109198,100636,102029,97749,96045,86642,89803,89673,96323,91648,79427,85794,82475,92199,83810,80898,3527788
119,107058,119255,112557,83928,40170,80219,107495,119952,126369,101672,90693,115109,115424,112048,115947,112960,113423,122340,107287,109288,103972,85752,96167,105534,89353,89594,88438,92995,98919,93638,74414,74635,92860,90672,83554,3473691
120,104476,124927,115923,118083,86451,38913,80117,112484,118691,114343,69724,99042,118250,114159,109860,117057,106248,108630,110144,119457,115983,95545,95057,94243,89670,90942,87091,90081,97659,96254,89756,80128,91152,93824,82217,3476581
121,98717,121723,121257,120045,126538,86524,43143,78500,115094,124618,107719,101962,119218,121844,118887,106265,103800,108017,111244,107910,99891,95193,101906,94856,93660,90207,89311,89981,95733,81774,86582,77430,90757,92254,81908,3504468
122,91512,111222,118193,117767,116673,88820,42767,78669,109892,111968,109343,101894,118582,124690,117714,114937,113531,103850,101063,106663,112344,98186,90599,101179,102079,91194,80732,89731,97037,86121,85372,83280,99992,92064,85638,3495298
123,88216,104865,109605,106258,105864,82842,42104,74435,102916,101909,99171,91530,129927,125263,118648,117336,116223,106865,109306,109996,105051,93952,89087,96682,99852,94598,87613,82777,99346,95948,89535,87987,91513,90447,94020,3441687
