node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,total
70,56706,80124,83614,120704,108437,92675,105734,27604,67998,67073,58959,60055,64747,80679,24477,78704,29076,1207366
71,116179,71985,114166,108935,76376,114780,110640,48567,20790,61233,105568,41504,50632,120527,97266,78212,18973,1356333
72,95795,77926,129113,70531,60188,85830,134056,123738,57714,18867,52868,82653,83159,65500,20130,34214,38977,1231259
73,80905,92481,71766,100210,80299,103951,57372,74386,59410,135839,67233,68498,62603,93711,59434,81842,69782,1359722
74,81283,83864,66579,78522,72683,90991,63588,86846,80908,41644,17611,80141,127839,45113,58122,33808,73865,1183407
75,60387,117651,68175,80417,94741,77192,136527,78589,27314,54253,56669,79661,78860,30563,106404,66221,45073,1258697
76,107409,114320,101286,181349,85540,85940,95741,70555,74967,107494,52190,79336,74888,48909,90379,53877,71961,1496141
77,99805,86742,72452,87837,63956,58612,133204,64157,47446,44567,64587,49245,52224,65184,28837,41934,55927,1116716
78,105411,153496,113625,89809,109649,95425,66675,54857,62469,63724,15304,41862,78117,100632,22575,131858,106084,1411572
79,95301,165299,112771,75145,79954,108723,90302,43193,37934,68777,72606,96792,70020,130071,108115,85246,88948,1529197
80,57418,101952,102022,129529,97420,138069,132752,45372,62447,33508,47976,77831,168577,79700,20348,75509,25396,1395826
81,87194,88679,124401,96958,112341,100255,93330,31976,65103,76449,97463,75475,88449,40176,52629,43907,18544,1293329
82,93065,97862,133878,111131,77948,80567,84853,27378,72191,89459,18507,72835,72882,29199,45063,74887,53228,1234933
83,79126,92737,125201,105430,89059,112230,117275,95821,82744,38682,94945,57407,63497,36926,39836,22305,67478,1320699
84,85544,75201,109802,185225,112663,101003,56829,90927,22290,93900,35449,21320,93649,55787,160736,77856,61427,1439608
85,52054,78259,83402,127065,99260,99866,98295,89517,92676,52940,83006,20793,104330,49256,71616,40922,58201,1301458
86,40145,83435,89043,93012,85491,89704,204132,99655,41483,17870,91462,68011,100929,18514,83920,17855,54291,1278952
87,118407,135833,100127,179586,85397,59539,80180,64754,84059,105788,77617,45444,72023,68183,50256,61453,77284,1465930
88,81011,92530,112044,105121,105040,118267,159218,52074,39324,60159,34512,46343,61264,76283,13529,101388,93505,1351612
89,92449,124347,97790,95510,94922,120873,69710,57088,125642,18526,73852,18208,54407,26373,40195,93952,79403,1283247
90,86336,132016,99907,89623,93514,137451,115841,85384,32994,86446,106820,25819,70927,32418,80618,52338,24713,1353165
91,77450,97063,120314,137373,112963,120932,145654,46567,50974,71491,63934,71101,73420,49267,40738,62082,14170,1355493
92,92841,91783,117737,116528,106977,93280,83282,39717,30526,68076,54299,43561,133096,60133,83205,27600,77953,1320594
93,83830,93728,122705,110568,65235,95387,100002,32952,62522,66426,17923,69997,86266,16932,109533,75435,53520,1262961
94,81952,84399,115836,63750,78306,81634,115372,61003,60041,43704,89338,36016,62257,54524,61023,34992,45910,1170057
95,71842,69781,73553,93399,63062,91885,49589,63429,60773,102669,32836,59566,81117,82207,38864,20406,51188,1106166
96,120654,93339,71060,84476,78285,91412,94251,90642,119794,81637,87089,79421,64850,70793,37505,55155,43353,1363716
97,84939,79170,72005,66581,85753,81024,170422,93532,20180,31298,16852,85222,150524,62401,21264,42251,40491,1203909
98,163551,119758,93996,151233,117194,104562,97106,74756,61111,55654,88766,104619,94299,100616,110289,62508,68052,1668070
99,114596,89044,119774,114778,100736,125083,162710,58133,17954,79746,30692,30981,110106,40902,40442,54105,74721,1364503
100,108291,103253,101119,88411,108926,142828,72174,42507,49238,46550,93003,56059,64672,21599,74746,77958,20483,1271817
101,87968,115467,95876,73763,88451,135261,118512,51230,74927,42917,18982,62518,82074,61554,87500,24960,22462,1244422
102,109298,89586,94741,133574,109873,118493,129167,48398,74635,65320,84325,82469,64455,77939,100507,86163,49551,1518494
103,92919,101630,119869,109007,110642,115747,82358,40209,25463,17383,32642,101350,168654,59028,44010,33107,54850,1308868
