node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,total
182,72064,197646,39990,130383,74746,65753,40735,54754,68588,81614,64482,104722,78850,82346,67763,29514,39187,71788,61641,1426566
183,23335,30938,25792,28121,29606,33380,41901,64889,22135,45582,29017,25973,19050,25060,30520,37369,15582,26305,13785,568340
184,170614,56795,87885,103492,50349,74523,73108,54065,64656,54975,100771,103299,83300,33931,21013,49020,42257,46496,30910,1301459
185,30318,21710,9926,19643,21602,30839,23335,40928,28147,29720,40798,44823,33727,32585,55009,27888,0,34395,46705,572098
186,13750,17469,28500,27917,4132,32042,24278,17884,29414,48996,49802,39808,42417,48981,31232,19962,23596,44210,28942,573332
187,133183,62976,122490,93595,58782,71472,66498,48814,66991,50135,97894,27515,96982,43176,23712,61733,28777,59813,45312,1259850
188,99306,76936,89497,75736,89375,57040,71100,78339,75487,97112,132457,91044,74925,98396,105773,18425,80120,60699,38747,1510514
189,100895,107283,39130,59159,39926,58980,85693,78504,30254,128731,89020,82836,99380,50338,35156,26984,51222,32393,97880,1293764
190,88832,77373,112786,80149,29225,73438,114080,89176,52110,28100,60702,69144,84465,67429,38842,47009,12025,79714,33078,1237677
191,33800,16763,16703,22254,28817,19453,31654,13368,8429,15079,21895,40360,43544,36230,31359,573,23871,50365,21816,476333
192,33640,17807,44288,25736,41911,36296,22428,35510,29045,39295,36093,43383,34023,41590,36596,13290,18711,19983,50771,620396
193,81702,87847,86723,72872,38292,129089,85264,76439,52454,62635,43441,50718,58026,73594,26436,37272,36114,51247,19968,1170133
194,216463,101525,76526,63365,32916,30181,20786,52910,55615,34906,44005,28858,42615,17391,13394,53969,20006,30025,50541,985997
195,30013,14454,10000,15546,10000,0,20000,0,20000,29992,10000,1497,40000,10000,10000,20000,21924,20000,10308,293734
196,27836,90268,58508,30824,52686,43293,83040,35033,74555,70787,18514,27512,41029,20000,52429,44228,20000,34367,31669,856578
197,51383,43536,36483,39924,47745,39958,6957,46476,26828,17234,5996,15168,43359,10000,10000,11736,12752,20006,17441,502982
198,3345,25407,35441,51152,9010,27720,33306,26133,14110,37771,5,21333,38627,32878,2626,7502,16661,26747,9133,418907
199,62908,20381,40632,50941,25422,30706,41554,41983,63559,40145,6697,63510,24279,15106,7998,22925,3113,20112,35537,617508
200,47109,8295,45015,19417,44593,24844,54486,47399,18167,23356,26358,13240,28621,0,15763,12581,31827,10000,28767,499838
201,80119,40176,47317,55185,29879,36197,60289,24333,25159,41917,9422,53891,49857,10000,40812,39015,23873,10000,74068,751509
202,40467,7147,20582,29434,33828,71199,36546,40808,40000,36107,21441,24376,36645,10000,762,23800,1416,10000,39795,524353
203,18559,19965,38361,0,17757,10000,14519,36714,5570,10006,27502,10000,23442,10000,28947,18128,7700,24567,16473,338210
204,23956,38038,27478,37217,20003,39997,10000,30106,6611,10000,45694,19940,58383,52880,10197,1327,14751,5,21752,468335
205,53551,5441,48027,47218,31446,30000,16728,76306,51194,31452,10000,56637,17556,18268,15047,12002,9826,12,41236,571947
206,23278,3491,46371,42400,30000,40190,11225,33179,17247,10009,40391,20000,0,16225,3267,18509,18266,20000,8357,402405
207,149476,245694,141313,63770,53756,12831,34620,86562,50244,78094,11521,43154,18027,31053,31997,11901,40949,18019,33317,1156298
208,28675,10000,24932,31423,33202,50826,7033,17399,28414,17944,36061,20000,24039,9253,13290,38386,12799,1384,21016,426076
209,44907,68717,37590,27889,18721,36009,4925,27837,5149,27810,20478,10006,13205,23334,26762,21016,7426,35747,42369,499897
210,49409,47321,48890,44038,22055,36980,13271,37461,48629,11660,14795,11838,35018,23098,38097,3385,20947,15825,23411,546128
211,41448,45449,19924,34105,8959,18828,22529,17549,16309,19575,3363,31858,30051,11513,17638,10012,4468,7209,19280,380067
212,51950,70551,52122,21455,32926,40179,35811,41129,37606,21257,38537,41361,50063,17065,32948,11680,2803,22854,44825,667122
