node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,total
103,37378,4539,31383,6573,16451,12114,8872,18697,1227,36334,8703,6413,11837,13150,9245,7049,11351,7640,14280,12744,4894,4293,5106,15599,8150,314022
104,7368,15636,2702,7065,8481,8637,13659,6989,1406,4883,6390,7370,5656,8241,2930,9255,8264,8528,14481,5361,5396,4508,6731,12146,2201,184284
105,32702,7335,9773,9433,9161,24322,24975,21150,3186,13902,7164,17589,8972,5204,7267,14086,11603,8081,17679,16557,18341,9095,4437,2651,15405,320070
106,3921,5220,13618,9275,10999,8606,7318,7445,3831,6193,6635,5911,3593,5300,3360,7749,9986,4033,17216,14676,6836,16863,13608,11673,20279,224144
107,4210,5670,12940,9398,9201,10284,4261,5723,4828,12153,7222,9512,4053,8456,5515,12779,4915,4840,7306,5309,2328,20217,20229,8174,15229,214752
108,25676,9281,18618,13996,4361,11739,7911,4558,6065,19025,16421,12874,13356,7388,10058,3843,6977,7297,9633,4787,9209,6514,11210,10626,13023,264446
109,7824,15236,11138,7783,5343,14766,5493,5770,8935,4044,8764,9614,7742,20831,8508,6787,4609,9409,4494,7915,10067,5380,1118,9843,13780,215193
110,6119,11677,5862,9731,3927,12177,8322,5814,7471,7242,4374,6904,4711,9513,11085,6821,11878,16638,6948,8559,5892,6671,10038,5403,15859,209636
111,18833,15895,5385,11402,13058,18309,31614,21057,8497,22136,4987,5833,3910,5928,6350,12590,11406,16794,8002,18826,25664,13712,17054,10291,10713,338246
112,5423,9047,8660,12160,31284,20645,6217,16404,13374,3322,1712,7676,10060,9127,3743,9040,11621,10660,3419,18769,26988,3427,44535,31300,12125,330738
113,4151,24540,7305,23616,33077,31755,21319,15096,6810,16456,10206,9785,12335,5495,7060,8719,17208,12865,7952,12802,17280,4992,31756,33245,4922,380747
114,17396,6254,3788,9928,27265,21087,4789,24868,9655,21838,9020,6964,13977,19033,17357,6871,4788,2435,9854,2777,4443,9158,15256,9175,7784,285760
115,31480,4912,2006,16740,17265,19667,8286,8248,13626,14784,12599,7297,11619,7210,14923,9204,17171,8726,6306,4807,8166,3570,10404,7359,3932,270307
116,7230,7026,13590,16645,1519,6367,2451,6567,6305,4001,2987,4274,5350,2944,4603,17568,6160,16200,10854,7826,7480,8639,7600,12724,8843,195753
117,6577,7533,5692,5824,13508,3796,10732,1752,5530,6044,7616,11052,2685,7059,5914,7595,2988,17629,17954,4150,18973,11746,5625,21824,2857,212655
118,27784,19263,18791,1819,5773,16828,3579,9070,24133,32070,14424,1476,12301,5517,8836,5222,2556,9320,7523,3236,20800,20782,4665,15958,10694,302420
119,30109,32230,20921,7339,15974,26984,4318,9231,7739,14582,18657,6598,11034,8714,6894,13371,5876,7454,4402,4997,1399,6754,6593,12762,8398,293330
120,26165,34892,14386,10023,14496,19739,29437,3575,4035,24561,9280,8069,5572,3732,16696,7271,11242,12323,9970,7345,7011,18819,15077,3838,4521,322075
121,22244,34626,11762,27932,10068,24218,7715,16299,2526,26810,7223,2880,2848,1251,12050,7989,16834,10119,5985,24871,6526,28773,22939,18312,18515,371315
122,9315,18521,8266,10110,11316,7902,16513,14463,3544,7512,13945,9164,8396,10210,6100,8411,7450,6252,4218,16334,8770,33491,27301,7505,20524,295533
123,12922,26359,5208,6139,5143,8135,15823,20514,3223,11776,6559,4737,6675,10195,10280,11446,16079,6011,6805,3879,10774,3450,2275,3580,21797,239784
124,10495,16574,4093,7847,17270,17132,6776,3369,5625,2982,6533,3834,9439,6764,9141,9096,4960,6949,13411,17900,9425,11622,6797,10729,11663,230426
125,10396,3638,9123,11879,8017,18462,9384,8440,5626,5566,10705,11879,10105,9588,4331,4588,1742,8560,8256,18380,13460,3610,18204,6950,12237,233126
126,34108,13164,19073,17176,16774,9501,9249,6572,7308,33103,12362,14008,9884,12187,12974,10861,11231,8380,13171,11309,6095,8822,17445,11506,16347,342610
127,6363,6861,7761,17517,12079,12244,7942,4571,10208,6823,6568,5697,7278,13753,2494,8301,5253,14116,12709,9880,5483,4597,7835,14871,4557,215761
128,9752,14750,24505,16071,17278,20247,10980,8850,5880,6425,3233,9207,5441,6825,2155,10612,7803,19940,12614,4277,26428,5014,42453,30372,12658,333770
129,17804,26419,25306,9360,23589,5774,29468,16574,9161,36862,4795,16093,9831,4758,6851,19808,7053,5186,4143,5533,36220,3815,36601,27713,4014,392731
