node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,dir_29,dir_30,dir_31,dir_32,dir_33,dir_34,dir_35,dir_36,dir_37,dir_38,dir_39,dir_40,dir_41,dir_42,total
0,90991,69721,99466,144154,127028,58634,56588,76118,96620,98706,109487,124328,134323,91625,163476,174485,188287,173689,163812,139044,133753,133726,129969,129357,130186,124747,121528,119824,112563,120561,115678,113389,104285,118790,108874,103017,114092,106608,108895,109263,109472,100259,101699,5051117
1,987635,604128,364907,506357,335678,499935,281080,229507,198067,176449,74665,72452,154239,175817,150400,162553,188259,185425,160592,151604,151159,145704,145074,137455,132998,126324,132145,121682,120307,123315,110867,111212,111282,117038,115490,116484,118663,125159,113759,116581,114258,106659,104793,8478157
2,147095,131572,109008,159982,161410,185216,65669,118749,102526,108109,103295,102730,115697,113698,154444,172801,188851,189201,157272,144928,140347,125102,139868,133365,135886,121875,127097,115848,110056,126082,116498,121596,111574,113286,113046,107886,111851,114402,114032,108402,106486,110746,108962,5466546
3,155744,108571,115468,133875,164452,152490,111569,116576,103260,115096,104435,117289,118072,118619,163151,164718,192725,190669,165993,145899,135265,146122,131047,140341,141012,124191,119784,126713,117887,123812,110353,122760,113248,110292,111938,108287,110371,113153,98086,103374,102428,108281,108648,5486064
4,341374,153308,265637,90094,195578,213142,198843,138578,130203,116097,123270,133556,118840,123654,150562,169652,193463,182056,173658,149645,144635,132981,137028,128210,126609,124981,120423,116859,120692,124317,113490,112599,114473,121330,113439,118142,113988,108135,108815,100875,102310,108128,117532,6091201
5,70034,77184,91182,70608,90922,121761,120198,111612,66451,75213,75523,79436,86638,89535,149709,163287,188007,180410,163334,141656,141072,133120,134238,130919,120622,113898,119459,118360,115212,108584,114607,115114,110943,122245,110173,117683,112683,107407,112182,106151,106014,106422,105159,4894967
6,98434,158796,157780,166709,133443,107375,117994,110573,114392,47469,79415,74680,83802,80390,152804,163854,185431,172372,148806,140938,136972,132260,137538,117833,116811,117263,118822,113328,114040,101776,113279,109744,110274,116686,104057,109805,114953,107934,107361,106148,114808,111623,110185,5138957
7,78261,134998,140097,138240,104617,105068,58736,109013,105413,107816,75233,83974,76822,92787,156787,166680,191744,177902,144170,136950,137586,130077,127435,124369,126441,112597,124075,120888,112540,123934,107296,109916,111084,109401,108200,111007,106517,105063,108559,100791,103770,102329,105581,5014764
8,145745,178966,166626,174589,159301,96783,99554,126798,125109,103909,81227,75510,85107,72689,149837,158886,169506,157133,136062,138615,134453,135203,126138,131676,125663,115288,126727,117349,122120,117116,113233,110776,111209,114286,115188,102636,118650,107108,102598,100775,105261,103664,110256,5269325
9,81184,115121,112187,114657,159723,144930,112313,80528,103644,120167,103486,80261,90584,80640,154710,155064,176854,170427,143044,128326,132385,130287,127050,119183,120674,116260,112068,113000,122417,110865,122992,116033,114649,111365,112272,106387,109285,104525,102903,111358,105144,107820,102025,5058797
10,138998,158272,157649,197030,225383,168571,117379,98569,124027,110776,104737,91224,89791,89572,149459,165413,178249,156444,141682,131082,136910,121846,123815,126507,122546,118157,117257,114298,112275,114120,110983,112738,118722,114833,112326,107156,113691,109348,103580,113164,111811,103956,109505,5443851
11,124675,117720,138161,138518,169690,122756,103276,96521,104633,107255,105621,79933,76363,80343,150093,178971,185973,168220,145194,133169,142736,127829,119115,121957,123403,112707,121814,121271,112324,121294,113405,116924,106704,120194,106613,112361,118555,107564,112467,102160,109761,102876,110527,5191646
12,112368,120165,125242,147940,164980,132454,110715,103219,98780,104586,102647,77772,79473,82590,147952,167319,190542,162483,139914,135950,123069,140447,127808,124043,120372,117587,117390,112121,123391,119480,114457,101209,120372,113268,116097,125167,116630,110692,113202,107723,102509,105292,103889,5183306
13,89323,95156,88235,124740,152995,167895,130678,116133,79710,95490,105659,106171,79927,87002,169687,179506,184526,162746,140501,138028,143512,128420,130341,126851,133604,121216,126658,112794,112854,114847,114730,111191,116724,120334,117976,110663,106858,110751,115324,101687,100853,104470,104921,5181687
14,93615,130349,117235,149571,152059,158952,142367,120304,107685,113180,108175,112939,90456,82259,152420,164180,170802,164630,136628,139134,122884,127844,120854,124391,121380,109780,114551,111409,112573,118105,109291,116965,113064,110743,114939,111693,99296,107936,111880,104640,103118,105145,102881,5202302
15,85744,82927,75961,90232,111531,114626,97023,84350,73758,92672,83501,103534,62974,66261,164150,162904,179418,163330,148258,140086,122297,128340,131176,120935,118927,123585,122573,118430,113257,116526,112231,112048,115416,125730,119627,106077,112417,107162,105244,113378,113384,106341,104028,4852369
16,66946,71068,92773,74957,93490,118383,145012,133369,95861,83356,112875,115280,112200,83055,153512,163239,183669,164193,135549,132112,124639,122602,133344,118175,123556,112762,121301,116458,114642,123190,122625,116116,113296,123966,112679,108658,119785,111950,106611,107457,109327,107736,106778,5008552
17,89503,85587,98891,95382,118512,139802,153733,128989,100607,104426,114702,115493,134168,87497,159323,161198,182935,153532,136464,134266,125322,119585,121986,125457,115846,113592,113383,112410,114032,115530,104057,109461,118404,114038,106669,112392,116171,104652,102561,106221,111698,106445,108410,5093332
18,76049,96678,77020,75778,93521,103306,110777,94769,101888,94982,101185,111447,113658,114325,177344,172073,173667,166639,137203,130658,131621,129992,133427,126631,127087,122002,116814,119004,116844,116853,119026,113192,122439,115749,112377,112881,117649,109353,115433,109595,105745,110740,113396,5040817
19,69520,68364,66951,75659,107614,101990,133368,99699,96884,90286,90409,96194,130699,114894,166215,176526,178731,167882,139113,151032,132791,128559,125282,124440,131778,118520,119681,115255,126470,114560,112215,114989,111920,114648,110989,122578,116500,114924,108068,111867,103842,112636,109340,5023882
20,46030,63987,64700,79851,72495,86932,120414,118919,89196,113809,84579,95063,104449,142998,153148,163788,176022,174836,135451,142833,131688,137814,118685,126589,126352,122494,117950,117058,115848,111298,118217,115754,123991,135660,118699,111934,109783,117722,110811,111080,101524,105105,116756,4952312
21,50812,59629,50697,61170,66082,78457,97682,99704,79671,85986,75490,90341,87510,133304,159129,168873,178111,159909,145274,133812,129714,126186,128194,130188,117666,116713,129381,111332,111709,116383,116082,120601,114791,119713,114509,106353,105196,111620,110837,105800,110197,108415,106191,4729414
22,51719,55891,59711,47278,54032,75824,75671,91361,89807,84840,83711,67818,85063,82842,149674,164385,177734,164219,141026,141072,130663,127197,120167,115223,119122,124014,120791,120010,119297,120353,114651,111683,109605,119092,106780,115229,121364,108057,105164,107532,110080,116659,115266,4621677
23,54604,133319,53972,56096,60460,75253,78675,90181,94937,109202,102837,80553,74243,89063,150479,182948,177562,148434,138038,128050,121509,136934,129063,132802,119310,119641,124140,117999,115834,107285,119117,122292,115734,107584,112861,115074,111107,113195,110809,115362,105700,106212,112125,4770595
24,53679,63304,96110,53393,57709,70329,81284,78979,94390,98711,104179,95674,81394,65791,156082,167729,163806,148024,131488,124567,122096,130185,126982,122648,136446,112469,115592,123736,121679,114747,112808,116118,113262,113424,110176,117518,103190,108560,114490,111450,111754,107422,104775,4658149
25,43519,48897,59964,86889,54188,47258,67883,72486,64742,81513,91501,103938,87476,88196,168590,158427,169740,162205,139577,128716,119267,130734,121778,116013,112031,119782,116356,119238,118264,118072,113120,112256,117530,119321,121147,115711,110864,111765,105308,112004,108590,110433,103898,4579187
26,48630,60586,73446,62641,51501,55703,66559,72411,73126,80319,98728,113961,86229,97676,168849,162069,171344,157595,147809,127327,132429,125310,119335,119242,125393,114446,121585,121601,117413,113665,120917,113150,111823,124402,113242,111896,110748,108929,111770,111707,112906,105320,109390,4653128
27,45303,61285,60894,63022,51805,57324,50322,54986,58945,82376,93992,107619,80023,86853,163745,176372,181192,161138,144838,134104,123844,123509,126513,133145,132394,123749,120747,124346,116266,123419,122186,112868,117369,124440,104703,118753,120730,106719,103867,118153,117825,115067,119424,4666174
28,48929,49626,61913,55632,50693,49371,61635,54759,60391,67672,85482,95159,109703,84049,162374,163841,168098,144928,140811,126611,122918,136057,127669,114323,120871,126048,117878,117236,121543,121446,119804,113583,118647,126467,113078,113313,118516,112210,119514,107864,117965,104498,104483,4557608
29,74885,66839,111101,126031,103563,98639,99983,94408,114536,109514,132162,132988,146463,136196,150239,183554,181222,171700,140724,152816,132920,138212,136128,129115,122726,122392,117320,117482,117080,111146,107110,111050,108342,119579,108706,110973,116119,107091,114373,101479,109004,105504,103327,5194741
30,125771,75789,91972,122594,124831,124934,93803,98850,99984,114241,132938,138145,150526,152198,152295,157500,184684,178614,146424,143342,148698,144794,136220,129296,123533,112826,119978,121606,122722,117368,115442,106944,112537,119795,112055,117612,115831,116578,118028,106597,109302,104642,103366,5345205
31,130016,114823,95628,112906,120530,111523,92972,94628,92441,110098,107032,125692,133667,145798,151655,168502,162489,165558,150695,138126,128660,138099,129594,127961,119256,122437,114496,120615,122657,119618,115268,108121,119684,113353,118993,113341,117427,115489,120068,105274,107002,104570,109396,5236158
32,128189,118234,102968,118365,128025,125883,95337,94589,102818,100788,111689,125102,139978,153563,142781,157473,190099,162454,148243,142451,126596,128933,137520,128632,123420,121887,117380,111757,115219,116769,116056,114305,116870,113946,109428,107917,113638,113942,111644,117391,104798,99962,103337,5260376
33,124891,123326,109184,100970,126714,137238,137972,97144,110751,103230,125371,124606,132524,149523,145170,161933,170838,192530,150412,132093,135579,135099,138162,133102,123405,113695,116915,120406,112785,123427,118131,119444,113093,118812,117984,108389,112482,111666,110236,105552,114208,113750,101236,5373978
34,128341,163545,121480,110422,92461,112555,117387,124015,99646,92369,90716,108899,112542,133691,156333,158385,181817,193546,159421,115243,134846,136888,135240,131443,124408,116376,118149,113000,121066,115176,114368,105619,108532,117530,110198,119468,112589,109091,106300,105068,105377,110904,101984,5246434
35,128998,156961,171689,129111,119703,73834,125165,137860,157719,92289,103837,101641,118185,120108,140790,167665,181508,191017,154597,144399,121179,139460,127605,127529,116787,124315,116960,114282,119756,113124,110984,107630,106788,125110,113010,111111,113212,119673,111688,111477,109213,112870,113495,5404334
36,129856,159216,168078,176173,137440,109736,99253,137860,138251,160194,96785,98164,100265,111573,152120,159569,183284,178290,146880,137808,149611,117062,140308,135599,130913,118088,117596,109776,110550,118846,109591,120326,116249,118873,111917,115172,120827,114067,111275,100933,102248,110271,104558,5485451
37,120370,148193,163304,173382,134171,109712,107436,133851,184476,175143,97481,104164,98916,120744,160379,162842,179621,164960,156123,129536,138165,143182,124155,124704,127076,122568,116096,113324,113916,118801,109083,113026,110305,120480,110346,115000,108473,110057,113401,108951,109428,106258,103508,5505107
38,137381,141388,162628,174183,173415,131912,114218,98191,147510,158376,160251,101884,100670,101930,154858,154950,173810,157488,151089,142212,138406,134021,148241,115703,124145,123986,117257,121723,118744,122812,117084,116121,112734,116262,118569,112581,106568,102155,101285,107911,101350,103581,103576,5523159
39,120528,127527,154016,152593,175011,135484,110378,107978,119826,127680,136319,115305,92194,107033,159156,166352,172189,168757,136175,145232,134384,121462,124273,137710,124883,125452,116859,118507,120711,123405,116712,113317,109127,119539,108137,114995,116294,110917,102250,103320,111712,106638,105324,5415661
40,123760,115020,135785,146594,155082,130192,131136,99972,133548,122248,134185,85906,89840,108492,172171,172784,191015,165763,137960,134329,136983,129019,133463,129400,125194,121874,113270,122460,117521,114150,115732,105567,107983,119394,114565,113313,110731,112335,106179,105988,113037,112011,108717,5374668
41,117486,100500,122587,134432,139049,121253,124609,97900,119838,122314,121373,84800,89605,101239,164556,172370,183988,172708,152639,122989,129453,122207,130380,135235,127123,137977,121933,125509,119938,114273,111734,113365,125340,115005,116117,110431,113367,116202,105530,108350,111318,102452,104789,5284263
42,113177,100146,97597,107076,116662,118773,113088,113154,93644,113461,131908,113217,98313,90359,161360,168424,187608,176401,141128,139250,135992,125176,141835,133505,125387,126355,127720,115210,115951,112761,115506,114748,113383,108664,119043,107897,104526,109178,105757,98083,110961,101941,106203,5170528
43,99502,91907,89754,115632,114168,125560,98792,92770,102487,126170,114393,111088,85392,86269,161193,171170,181674,175882,150715,142475,135405,132702,132146,134761,129972,123985,115724,124799,120843,121129,121947,112299,123860,112303,108026,109835,114539,115054,110988,106513,109478,112412,98031,5163744
44,102060,95501,90773,113147,127308,128616,117546,100894,94789,103500,107148,118607,82916,87023,178148,178938,178833,160052,137016,146535,135120,130799,128611,126832,129206,117241,117028,114379,116616,115429,112255,103956,115766,125303,113500,116674,111642,114064,113679,102192,101585,109733,106022,5126982
45,111654,105910,94109,87486,115897,126056,157070,95154,84732,81584,100229,98169,96495,76833,172283,182375,190255,165862,140652,150555,131351,127618,136943,132673,122914,130679,113487,122686,113679,121510,116282,107327,114961,109129,105763,118669,111466,113335,103253,107993,104094,107874,109126,5116172
46,116837,107496,111008,115106,129941,161047,182363,130313,100808,94933,114504,106654,110274,80932,173798,181447,187733,161742,139391,142612,130904,128649,135961,130028,126697,119930,121216,123246,118278,115386,116972,114771,114277,119564,108226,114607,104297,111777,102514,106333,105452,107872,103348,5329244
47,107341,97327,100805,105434,137191,158514,206117,127207,107777,97132,102130,98638,114956,91370,169246,182449,182968,178157,134828,141915,127529,138466,135540,122706,125467,120229,129709,113779,112473,116601,103642,115110,104806,124002,104056,103172,108632,114975,106967,111339,110446,108461,110504,5310113
48,100093,109117,87282,103065,117580,152765,173995,112551,104833,85165,103213,108925,102660,91148,178964,180248,190591,167677,147009,140424,140294,151108,127197,132897,131082,123183,131004,121851,115747,117044,119111,119920,119702,113621,117091,111948,110807,118626,112463,106723,115506,114534,103442,5332206
49,122940,113243,106093,103358,89596,117179,142424,165522,128638,92301,91959,103893,110805,110709,167150,188278,179963,176478,136479,128636,142163,136030,131864,122086,128234,130756,133933,117723,113306,113888,120133,117466,113586,119217,115835,112664,122674,112406,111222,113293,113458,109299,106271,5333151
50,86363,91633,103112,103787,96065,124073,149318,159355,123058,107056,85579,87249,95109,107174,172898,189828,187842,177297,151743,146479,131698,143610,142182,127951,130368,126388,120660,119639,115270,112321,118344,118993,112245,117010,108417,104263,116535,112315,109334,114401,101186,106139,104242,5258529
51,126466,96553,100198,102341,100875,104061,117711,129636,142049,110602,98524,83246,79329,98697,173098,181970,184464,180313,148234,147919,136316,142168,138514,129222,135479,127260,122949,122420,123569,119423,109811,117484,120803,121129,113192,109268,113181,115695,108656,109697,106842,112712,116294,5278370
52,114344,134900,98727,103889,102554,96837,93568,117904,127315,134575,116036,102307,84196,104207,177419,189404,190424,175783,146772,148317,138240,140621,132331,140663,132726,122919,123958,118521,126018,123548,112871,108118,119002,120278,117085,104198,116139,104460,105334,104380,102919,106217,100100,5280124
53,111804,138024,149442,107677,110765,106975,116628,111532,120794,140700,137701,126619,104892,90088,181644,185162,196495,177844,146951,140848,152789,142297,137060,128672,140473,128401,124871,122559,123478,122313,121153,119794,119489,121340,114591,115222,107170,106205,111554,112203,110079,117473,115635,5517406
54,96778,122636,136045,152406,94900,93564,100872,94363,104975,106634,129606,128735,112214,91313,176594,187337,194382,186996,155968,153844,141776,147679,141908,131858,128712,127053,125412,116268,125095,120817,121338,120797,119700,124247,125268,115503,113133,107102,98101,108290,118716,112170,115613,5426718
55,88051,115985,133956,140294,97955,90424,77498,100298,104396,105742,120682,125608,115818,90259,182789,189249,186595,176515,153213,145201,131932,131684,134188,137326,125130,122452,131311,120449,127779,117569,128678,121605,117559,119554,124558,117744,117267,110446,111299,104987,110890,116928,116869,5338732
56,85967,119221,127433,140569,99591,92522,77584,96978,98790,103801,110732,120714,117165,101032,178924,184711,193254,179700,152617,148119,136218,140595,136100,142785,130285,131314,124788,127630,124335,120124,120760,109905,111254,124705,120681,119518,112108,114545,109733,105506,108834,113242,113657,5328046
57,114725,95952,123034,143882,146697,111065,99998,92530,106918,99679,104355,108309,123785,108392,184693,184124,197363,177452,154746,145595,138438,125951,135197,125666,124040,130889,139185,126199,117486,124674,120891,115037,115023,124614,124033,121501,112985,113342,117093,108247,104718,114163,111278,5413944
58,121621,107283,127578,138095,148427,114898,109598,93437,117039,123076,143528,156879,168795,142708,154281,190870,190645,184221,148340,147448,138601,132748,130068,124861,123096,116082,123456,123038,128725,115906,114624,117868,116161,118807,116707,114843,117443,111749,113999,102987,105289,100203,100492,5536520
59,114528,131151,111272,143060,145586,152688,108615,99670,66306,110130,122980,139719,154022,171921,159177,167864,190446,172512,138777,140204,141639,141772,139707,133749,126236,121190,116144,119562,112785,108511,119355,115229,114644,116187,105241,112917,114217,104271,107580,109949,105079,104886,102366,5433844
60,105417,131347,113989,134848,146624,139558,98408,104800,101053,109728,114569,146369,149680,165173,150853,163359,184529,169869,144212,143198,135169,143566,134100,125991,117072,109616,121920,122912,115421,121948,118559,114907,114051,115142,114141,114875,114916,111903,113405,109234,110548,103054,101679,5421712
61,114016,132304,94329,135072,140838,137742,91437,102020,100282,104079,113340,142886,152800,169099,156408,172692,182586,163153,148760,138369,134325,129891,131239,119514,121219,131615,115983,117169,123364,120270,106206,113825,115476,114577,112068,118067,114616,115796,111175,107028,103189,107031,107396,5383251
62,120823,118219,134368,112603,131749,143905,141350,108957,106498,98060,117812,113963,148195,164161,159505,161152,175062,173673,159937,142248,136188,146542,127381,123148,128835,120570,118905,116156,113626,115922,127901,118298,121828,116100,111979,113308,116988,113455,109592,108939,102483,107594,113579,5461557
63,119046,131601,121387,120786,98428,122801,135539,136529,95924,101131,97968,109410,122863,149952,157429,162199,199930,161134,136326,128463,129853,129521,135619,122961,121097,126218,115350,116393,118287,115719,106919,114819,119028,120438,113863,113769,109635,115082,105125,105766,111894,107368,109540,5293110
64,111070,127720,138086,107278,121168,93178,117533,131652,123275,96637,90366,100588,120340,128519,152136,174062,193544,171593,150736,139940,139964,127623,132700,123502,127436,123292,122681,122526,111640,116699,107990,114369,115231,119792,118139,108726,116151,102204,106283,102248,110282,108996,101289,5269184
65,118368,137181,142560,152873,124379,118099,96097,117306,121992,124551,90967,96526,97947,116638,161894,169994,192750,192918,151299,143637,133595,135132,127427,117661,129705,119364,123555,118071,118630,118581,119333,107867,101244,121583,100974,110924,120497,112982,103375,110758,102919,108594,104970,5335717
66,100357,123366,132696,136364,113275,115751,92403,113417,124896,138628,95508,90943,97665,111664,168952,172962,194999,180982,134286,138852,140489,131593,136915,128496,124362,128375,125278,120938,111561,115003,113967,118052,116390,128212,112609,119768,119103,111365,117621,111065,106812,115481,101906,5333327
67,119617,112494,126623,136772,139870,123562,112971,95773,115417,138296,136219,97445,90685,99050,163216,173980,200529,174432,168201,139943,132021,133827,138925,133694,128410,122362,125681,124411,118750,117007,112818,112995,111646,111389,113207,113047,112291,116251,102486,104191,108476,107292,104456,5370728
68,105911,108262,125731,131761,143767,120508,120318,96866,125030,129927,139400,97329,94870,98763,161639,172380,182525,181952,162698,123636,131730,127651,138997,121901,120206,118066,119445,116316,121615,115085,124067,113414,116346,116512,114866,114255,111680,111130,114459,114037,104841,104900,109346,5324138
69,114590,114633,128648,139915,149967,115633,117285,105252,107317,109177,127103,88400,92552,100762,168594,169743,183866,181965,144408,163814,129519,128434,142871,121956,130748,119998,126648,117935,120742,115055,110544,117110,115829,110488,106644,109442,108565,112805,101842,109464,108375,110932,106689,5306259
70,104021,103297,127620,136018,147623,108899,112963,100243,118981,120746,131923,94429,95033,107464,165096,177323,183748,185807,160140,139776,125177,140178,130392,127929,124458,111284,119332,118899,119310,114848,111239,117208,120665,117243,108598,117420,109023,110441,109690,109416,108143,107537,106469,5306049
71,118545,108906,98251,115135,135671,134823,120520,107266,96469,114098,125544,135473,88122,97820,178173,169372,188415,178938,134920,147163,168355,136979,135190,127040,127818,120766,128562,119242,115587,113346,122081,112496,122384,114047,114512,101213,121716,109994,109700,105443,108915,111611,108283,5348904
72,101475,97401,99148,119028,123865,135357,114804,109872,91280,112630,111039,111029,85139,95228,170527,176625,183588,175131,149251,144561,136257,125522,129862,136224,124303,121645,127753,120383,114268,127475,128458,121032,119201,110450,108399,109912,118849,110380,109213,104238,102216,104912,110759,5228689
73,98496,86853,88897,109300,121746,129571,107065,98211,84564,108440,120829,123527,89063,98141,168206,180857,185231,176829,154906,138283,146827,166672,136900,140577,128611,119725,124222,121040,122644,113731,118379,117529,112256,118879,116321,104292,110629,117763,111661,115288,106016,117782,109337,5266096
74,127245,114973,111094,109766,129142,144005,154685,125644,110059,102009,119119,123106,125236,92759,173448,174515,180262,175073,154143,142799,145261,134127,136398,129394,126448,116761,123642,125507,127897,111462,114920,114380,106210,119797,107140,114692,107982,109874,113533,113418,101549,103108,108721,5401303
75,106433,110844,111187,105457,125376,141388,142156,123476,106568,92021,112040,124166,130607,93582,174420,187328,190418,184184,159537,157524,138083,135939,153114,136234,133498,123606,127307,115232,116384,125946,116870,111373,111713,116990,118173,115297,114585,101354,107784,103134,106515,113173,100221,5421237
76,104521,108777,97532,104973,124762,133878,143218,120792,105521,98217,115091,130463,123856,89388,163274,178427,191471,172429,160639,142446,134400,134960,131683,124240,126048,125088,130607,128959,118184,123694,118964,115181,112620,124251,114584,117114,110905,105688,111242,117828,104913,109207,111981,5362016
77,94582,97077,90415,92616,124846,131630,158809,122288,113095,96882,110995,118403,123499,92392,162577,184521,182164,173962,145454,148303,137990,127280,131923,143709,134397,122505,124690,118116,121767,117246,115818,111315,113322,116487,117592,116093,115683,102209,108598,116562,102155,103797,117949,5301713
78,120491,106217,95610,89355,95916,119272,142972,145765,120799,108987,99308,110133,116488,126215,172192,179033,191001,188976,151094,137262,131203,130995,131536,126876,127233,122308,121935,113064,116287,113298,110721,116764,111033,115733,113940,118860,118950,112060,109195,113982,119234,119889,110084,5342266
79,95280,105737,106314,100090,110882,135770,137519,151004,124548,114618,95438,107473,118942,124490,173178,191163,189816,176403,147365,142975,140978,138184,135442,129970,141286,130353,126261,129961,120598,110778,111693,109957,111680,119242,105751,107375,111311,112292,111272,100240,113662,115876,105803,5388970
80,126204,117128,118533,116767,111082,118659,131769,142993,162012,131888,116681,103528,102929,113884,174778,189232,190663,180353,170796,146505,146900,136172,134635,138969,123334,125280,126289,127480,113069,114194,121864,120939,119757,115317,116277,112652,108264,113691,110777,111942,115613,109450,111120,5540369
81,123948,149403,118135,110266,107392,109091,114724,134442,143885,155810,133941,112469,87627,111688,175794,190232,180434,172811,153330,152823,144544,134369,135021,133236,129608,147687,127505,127915,124075,119434,121171,115385,115416,112707,109391,122082,122002,107597,127759,119940,114223,111106,113605,5574023
82,130953,137396,153862,107138,110402,110801,105947,111188,130200,144552,155827,131108,103992,102480,181077,183769,190863,182145,146314,154439,145116,135033,137259,131718,123743,125150,120299,124824,128122,128043,121242,122002,122221,120798,113773,113544,121358,105709,117059,111743,109343,117235,119579,5589366
83,113849,133927,154222,167478,121996,113833,107464,101093,104238,117403,135832,148542,121643,107700,177512,188302,187241,183811,138985,145163,137866,127322,139123,142671,125042,121705,136612,129863,125634,124318,122442,120883,122034,115988,121138,114681,119868,114368,112625,110300,106824,106070,117460,5585071
84,106536,126253,137605,147438,111692,111515,108291,109854,113488,127611,138551,149240,132249,111523,179041,190696,201543,189195,152047,141486,139942,133810,135467,127452,128472,122053,125954,113317,128430,113388,123768,128634,120360,121004,117722,128031,108026,116070,115779,101502,108723,110596,116293,5570647
85,110511,138434,144793,148927,110060,107268,104456,106585,106851,122955,130703,145161,117981,109272,179443,187146,191809,181010,149178,145909,136558,142320,136068,130155,132117,120121,120755,134103,131096,120750,122579,117267,122186,111382,118860,121209,121938,115199,109712,111482,102148,99627,109507,5525591
86,124672,107375,133302,140545,150415,117012,113281,106824,102692,112620,121826,119013,129570,109948,180931,187841,194632,184074,160541,156781,140380,137096,142432,137573,118627,120916,124226,120855,115475,119486,114558,125294,118117,124209,105150,117791,115868,117607,110455,108409,107868,106546,103581,5506414
87,130490,103670,131656,142711,145884,111500,108481,107538,116101,113276,146930,168798,173144,140351,149337,169280,181580,175966,148577,142702,135984,132047,127605,126541,138951,124826,119264,119944,117890,122548,116403,108312,114004,112694,104306,110423,110228,112564,105497,101961,110488,102983,100414,5483849
88,113123,127221,108237,122321,150323,131911,68559,104107,105580,114101,107748,128335,145515,160770,158298,175085,176211,166523,142180,139447,133326,123508,130046,132167,124618,118524,116443,124723,124188,111123,115964,109582,111535,115949,113398,113758,116270,113794,105514,100829,109150,106670,101047,5317721
89,113003,122045,107419,134830,129317,139570,98470,92996,94154,119574,119157,131135,153524,169338,150331,171019,183350,168573,147359,132197,131393,128445,128076,129377,137616,131999,117911,124978,117301,112044,118436,112912,111745,110425,118170,118079,111675,108831,108745,101682,112403,105703,103747,5379054
90,115743,116954,109602,134005,144476,142173,101001,108820,105553,103129,110703,132255,150756,163558,159695,163564,192143,164069,154071,147608,142208,136113,125115,132539,116271,125521,124951,120917,122340,116470,108799,117085,117967,107613,110029,111496,113893,112104,107623,106779,106838,101581,102505,5406635
91,122348,117729,123619,102074,126026,131826,151862,102312,101032,94013,106659,107146,141643,157019,148921,175333,178840,160795,143109,134704,134626,136722,124837,125685,121325,125366,122717,121010,120094,119486,115512,103463,108534,115213,105425,113639,115595,110077,94840,111881,103815,110352,108706,5295930
92,124733,141664,114787,135782,113646,135064,148575,133427,100059,96898,104273,110269,122356,147718,165100,157074,182969,164795,143083,141524,129042,133973,128110,122933,124987,133021,119339,130105,123424,116279,122986,113272,104549,113154,105277,100789,108854,109209,110521,108745,105064,98894,102912,5349235
93,120541,133963,144823,113358,117792,110242,125898,135238,136999,96205,106821,107898,115252,122594,157084,176424,172295,164877,146187,144991,135807,128393,132314,125856,113470,113483,127309,122535,123331,122735,117757,115972,115915,116366,108658,102147,104380,110823,109302,103079,99010,99122,106915,5304161
94,121738,142654,152382,153800,118624,114256,112523,122438,128508,136103,93679,97754,102626,121694,150883,169626,193650,162195,150334,137291,128169,143371,131655,125496,130316,119501,111639,125653,125017,113896,106731,111435,124603,120911,115819,105173,111518,111453,110136,105977,109238,105963,98936,5375364
95,115625,137873,147293,134141,131355,123305,108008,128358,134586,124993,91999,100748,105509,115568,164842,172493,177755,162405,138335,134115,132057,128892,127965,127929,121932,127093,134335,127837,116139,123168,115668,115931,116057,112183,114420,109457,114474,118617,103037,110921,109194,103457,102971,5363040
96,131428,126538,142947,145155,152268,124651,120664,104224,127778,134505,129374,95498,107356,114169,167348,170421,188515,173807,149622,152500,132898,143050,129800,133382,129834,110022,110155,119030,116909,116437,115929,109658,118669,111801,108721,104828,108209,109187,101082,104565,101312,99654,96097,5389997
97,114761,122335,129424,141831,144327,128543,139665,106510,114332,130623,134936,92278,94971,109896,165589,172499,187143,188500,147008,132990,133683,134231,136249,124591,123095,124929,118753,117855,135464,119858,116489,109458,113797,111460,109231,106414,105817,110572,104464,103412,104357,107027,112474,5381841
98,123088,115283,133079,134596,152366,117035,119775,106397,118733,127436,134222,94999,91439,106832,161281,188980,190401,178539,147713,144400,127783,131386,132883,135135,119575,113307,119686,133267,124818,122502,129013,113218,108479,115797,112511,116938,106083,101574,111807,105715,106444,110044,107788,5392347
99,112288,110419,129421,138838,142950,121447,120533,113530,134406,130594,126010,94046,100620,109170,163638,167628,187771,181941,153964,138322,134653,134302,144774,131790,127768,121719,112634,116673,121392,122206,115200,117973,109720,114678,105613,103233,105629,107471,114567,110471,112582,115086,108607,5386277
100,131155,112589,114195,131028,141292,144844,123223,117836,104836,119152,124170,136581,95722,112956,168947,183184,188226,179663,170705,133699,131488,134984,126378,128437,118122,113095,118248,109951,126249,120827,125075,120232,120270,114085,116488,101265,108816,112559,109433,111975,106461,107781,102004,5418226
101,106541,101004,103324,117425,127436,135122,107396,110946,101673,124429,133590,139206,91515,101070,162830,180004,193588,182923,152537,140715,130607,126266,134314,132541,129760,110625,123010,112725,126922,113934,125133,124165,130042,114685,118397,108368,112233,99478,104171,109759,101504,108948,109942,5320803
