node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,total
365,35,10,19,3,30,10,10,15,10,10,7,5,10,10,10,8,30,10,10,0,0,0,10,11,20,293
366,8,38,39,10,26,10,28,20,17,10,3,7,19,13,3,5,21,0,22,0,11,0,0,0,66,376
367,28,22,14,15,27,30,46,22,50,31,26,14,14,6,24,33,4,3,3,16,0,19,0,25,102,574
368,8,28,17,12,27,45,16,12,0,18,10,10,20,10,8,24,0,3,13,7,0,10,11,30,83,422
369,90,24,27,16,7,8,11,18,7,13,43,10,3,16,30,38,20,3,23,10,6,10,0,9,9,451
370,13,6,15,33,36,0,30,23,10,25,17,11,10,17,19,40,0,8,3,8,8,3,0,22,78,435
371,24,10,0,7,20,22,0,14,12,14,20,9,21,10,8,10,3,3,15,7,26,22,16,3,15,311
372,134,0,16,16,20,8,10,1,16,4,0,15,43,26,2,10,29,10,18,6,30,0,3,5,23,445
373,1555,35,32,45,8,29,16,19,23,17,30,26,34,5,8,20,20,24,27,29,21,13,3,20,2,2061
374,145,0,0,10,10,0,30,14,10,0,7,0,18,20,10,30,0,10,0,30,0,0,10,0,0,354
375,74,10,50,2,49,7,0,10,0,30,10,10,30,10,16,20,20,0,0,30,0,0,10,0,9,397
376,13,13,32,10,28,3,22,0,34,32,7,2,4,18,20,4,7,5,16,14,22,10,20,8,24,368
377,116,36,20,0,30,42,50,5,30,12,14,4,38,6,30,23,0,13,6,31,6,0,16,0,28,556
378,10,9,52,1,33,32,48,0,21,35,22,41,28,30,22,11,8,0,12,37,24,19,3,0,42,540
379,42,46,26,29,8,23,54,15,10,10,17,15,20,21,19,11,10,13,18,0,12,0,35,0,75,529
380,19,31,24,28,24,4,33,19,8,37,24,25,10,1,28,18,16,3,10,8,4,0,12,15,96,497
381,13,18,0,21,3,16,22,43,9,21,33,8,11,45,12,20,19,13,10,20,24,16,27,23,0,447
382,50,16,0,20,15,20,34,14,15,18,12,22,20,20,32,7,37,0,17,4,10,3,15,14,13,428
383,21,19,24,43,56,46,21,2,4,16,12,10,18,3,14,15,28,0,0,10,2,8,0,0,98,470
384,4,35,29,0,45,47,8,29,19,47,10,5,52,11,37,30,7,3,13,3,10,9,10,19,91,573
385,25,13,6,30,35,10,42,18,30,18,62,38,35,22,0,24,32,13,12,0,14,0,17,19,100,615
386,62,14,11,37,10,9,28,36,16,45,12,31,25,24,33,37,33,33,0,21,18,28,10,31,12,616
387,3,12,15,19,3,9,64,12,10,13,10,22,4,25,33,17,0,16,0,2,16,10,3,9,106,433
388,30,30,41,31,25,24,38,33,10,20,3,10,10,26,20,70,4,3,0,19,14,10,10,20,0,501
389,63,12,14,10,13,33,0,6,31,13,14,26,3,0,0,0,13,2,41,8,12,6,14,7,17,358
390,1504,36,32,18,42,28,47,36,23,10,51,12,23,20,57,39,14,26,41,39,18,20,25,23,9,2193
391,155,40,20,10,10,10,0,30,20,0,0,10,20,0,0,5,10,15,10,0,10,0,10,20,10,415
392,93,8,4,14,0,0,34,10,0,0,33,20,0,0,13,0,10,0,10,0,10,3,14,24,6,306
393,3,37,0,10,10,12,3,12,9,44,10,21,0,21,0,14,15,13,10,0,11,7,29,14,29,334
394,96,20,0,7,25,42,0,31,17,60,14,39,32,28,24,13,38,3,16,17,12,28,2,55,41,660
395,43,10,5,15,10,22,3,0,32,10,0,25,28,0,27,0,24,42,4,16,24,13,19,6,78,456
396,31,88,33,70,22,36,21,31,32,3,15,24,32,17,4,18,17,13,13,20,27,26,19,13,47,672
397,31,20,39,29,20,25,24,13,54,26,0,25,10,12,23,28,33,3,13,11,12,13,7,10,96,577
398,64,18,9,5,3,8,12,0,24,24,15,4,30,6,15,10,12,13,10,9,30,38,9,18,26,412
399,119,0,27,4,25,15,24,19,10,0,26,0,13,0,15,28,17,0,14,17,10,5,0,6,7,401
400,13,14,67,0,21,22,0,44,20,23,3,20,6,30,10,14,2,42,9,5,19,6,34,6,109,539
401,28,15,62,33,48,27,19,41,18,32,15,43,21,34,32,3,76,13,8,4,17,0,50,22,144,805
402,12,32,43,39,33,10,6,37,17,7,30,36,0,10,12,17,40,3,7,0,28,0,10,40,96,565
403,128,15,4,30,23,6,13,34,31,23,0,0,10,17,7,30,14,13,13,0,18,34,9,1,9,482
404,13,33,77,2,54,7,37,26,22,36,18,36,48,59,15,26,28,0,0,19,2,4,6,20,26,614
405,56,33,20,12,30,0,47,3,26,34,15,23,21,14,30,66,13,3,18,0,21,0,26,14,0,525
406,36,33,9,8,7,10,8,4,21,14,17,3,10,0,13,25,35,0,20,0,25,14,14,28,10,364
407,1257,47,59,39,41,22,49,33,22,45,39,26,40,27,33,17,21,14,14,43,27,9,13,11,7,1955
408,145,20,0,10,10,20,20,0,0,0,10,10,10,20,0,40,10,0,0,0,10,0,10,0,0,345
409,94,3,29,0,0,16,14,39,9,5,25,18,47,0,13,15,15,3,37,10,23,0,14,7,13,449
410,3,37,24,38,12,33,1,38,40,40,60,29,31,16,20,11,19,9,12,7,5,32,5,37,70,629
411,57,32,8,14,3,44,3,4,13,5,8,10,4,17,25,2,0,13,17,8,7,0,2,28,0,324
412,3,27,0,10,12,14,2,34,0,0,20,13,24,43,29,27,17,3,7,43,2,0,22,13,87,452
413,20,20,15,12,18,32,13,10,10,20,33,27,0,18,27,18,43,3,16,11,13,46,6,23,76,530
414,32,66,31,56,13,24,16,20,11,7,20,21,27,23,27,19,28,3,20,4,13,13,0,32,74,600
415,82,10,41,17,22,5,13,3,0,19,22,6,19,9,4,10,5,13,3,29,2,4,13,22,10,383
416,56,14,55,6,20,3,2,15,11,21,9,23,20,10,24,5,5,18,3,7,10,35,24,24,2,422
417,23,18,49,7,15,11,15,33,31,30,30,14,25,10,13,45,31,12,21,10,11,8,0,14,118,594
418,7,1,10,10,15,12,44,4,23,36,10,22,0,12,35,0,29,3,18,10,10,34,36,2,52,435
419,10,36,18,16,39,20,15,55,33,24,15,0,6,13,36,6,12,13,5,8,27,10,7,16,121,561
420,99,13,46,3,28,16,46,58,15,0,23,7,30,31,19,19,13,13,0,10,12,18,3,7,3,532
421,7,17,22,6,18,26,12,48,25,0,20,12,13,38,30,17,6,10,10,7,3,0,23,4,60,434
422,76,20,38,34,40,24,28,24,26,3,21,28,37,40,42,0,3,3,27,0,3,11,3,4,19,554
423,95,15,7,18,27,13,22,20,10,0,10,0,0,0,0,3,30,21,35,1,3,21,0,0,0,351
424,1375,58,58,41,36,53,28,16,51,33,8,17,16,30,29,42,10,28,11,31,13,29,61,17,10,2101
425,104,10,10,0,10,0,0,17,30,10,10,30,10,20,20,17,10,0,8,0,10,0,10,28,20,384
426,66,27,3,5,24,15,0,3,3,19,29,15,23,15,0,11,10,15,23,8,8,10,0,2,5,339
427,16,19,0,15,25,40,11,8,16,10,10,25,21,36,35,3,16,3,24,3,8,8,5,6,69,432
428,57,5,23,13,38,35,10,0,15,23,34,7,7,26,17,13,10,43,11,13,18,0,15,5,0,438
429,23,53,5,42,21,15,24,31,24,15,12,48,20,6,33,25,20,30,23,12,13,0,20,0,56,571
430,6,56,42,11,28,30,8,0,16,9,14,36,0,12,15,22,29,3,21,0,25,28,31,35,50,527
431,15,73,59,29,16,38,18,16,21,5,53,15,5,17,11,32,13,13,7,0,28,1,13,39,161,698
432,97,23,43,37,13,36,23,26,20,42,28,22,65,5,31,30,23,3,0,5,7,13,9,0,9,610
433,56,20,18,10,11,15,0,0,0,0,9,3,10,0,0,54,27,33,0,9,5,5,0,10,0,295
434,33,14,55,17,9,21,3,0,52,10,24,17,19,4,10,29,31,7,6,20,14,5,5,9,71,485
435,15,22,27,3,15,4,32,18,27,30,45,13,22,0,68,10,24,13,0,17,12,0,10,21,86,534
436,23,26,9,54,42,53,54,3,24,13,12,20,13,24,0,0,3,13,17,23,10,0,18,19,74,547
437,83,8,45,17,36,27,37,31,23,27,16,10,21,24,20,29,15,13,8,0,6,10,10,0,15,531
438,13,18,34,13,15,33,15,23,21,10,7,0,26,16,46,6,32,5,35,22,30,12,20,42,71,565
439,94,21,37,0,30,10,9,3,57,19,0,24,11,18,17,13,20,3,23,0,6,18,14,17,40,504
440,70,18,21,7,18,1,26,0,24,28,23,21,20,40,13,0,18,18,5,0,19,14,3,16,10,433
441,1174,60,34,37,52,18,20,84,25,29,42,37,46,39,55,55,35,12,56,14,35,2,8,16,21,2006
442,167,10,0,0,13,0,0,0,10,20,10,18,30,0,10,0,28,20,10,9,10,0,30,10,10,415
443,86,25,13,20,10,0,10,0,10,60,0,20,30,10,0,0,20,10,0,0,5,22,0,0,6,357
